dic_gloss,synonyms,sid,FSW
Cc tactil,,555,AS16d20S15d08S21410S21414S20500M519x526S15d08481x474S20500489x510S16d20502x480S21410503x518S21414503x506
cebolla,,269,AS15d02S17737S20600S21400M528x521S17737481x502S15d02473x479S20600506x497S21400510x511
ceja,,138,AS10b01S30b20S21100S26506M549x520S30b20482x482S10b01502x490S21100519x485S26506534x484
celular,"móvil, telefonía celular, telefonía móvil",467,M535x529S2ff00482x483S14710521x493S20500510x518
celular,"teléfono inteligente, móvil, teléfono móvil, dispositivo móvil",959,AS15a10S20600S34400M533x518S34400482x483S15a10521x486S20600507x471
cena,comida nocturna,318,M545x581S33b00482x520S18501516x535S21410522x573S26a04516x556S16c10525x456S16c18457x459S20319512x490S20311469x490S28a1b486x463S21410494x503S28a03484x465S2ff00482x446
centralismo,,1260,M554x544S14c50530x507S14c58447x513S15a1a487x484S1f502496x456S20500481x467S2890f498x500S28917476x510
centro (geometría),,1228,AS10050S2ee05S26500S1ed18S2f900M531x529S1ed18470x476S10050490x487S2ee05509x510S26500509x491S2f900472x471
Centro de Memoria,,572,AS14702S15a1aS20600M527x514S14702479x486S15a1a473x502S20600505x501
Cepitá (Santander),cepita (santander),1120,M519x573S30004482x483S17d40493x521S21000468x521S22f04493x539S18540493x558
Cerrito (Santander),cerrito (santander),1121,M534x518S15d48466x490S15d40515x491S2880a489x482
certificado,constancia,1047,AS16d10S21100S22a04S21414S15d09M521x521S15d09479x481S16d10504x490S21100489x490S22a04489x506S21414506x479
cerveza,,313,M528x553S30005482x483S20310513x514S20e00503x541S26a01484x523
Charalá (Santander),charala (santander),1122,M540x525S20310512x494S27100500x476S36e10480x513
charlar,"platicar, hablar, negociar",452,M523x541S15a37492x498S10041501x511S20500499x482S20500489x492S20500478x503S27120484x460
chat,,1083,M536x525S21e02465x487S21e02530x487S1c110474x476S1c118503x476S37703493x502S3770b483x503
chévere,"buenísimo, estupendo, agradable, bonito, magnífico",82,AS1dc01S31400S20500S26500S1f701M537x531S31400482x482S1dc01506x501S20500521x492S26500519x473S1f701516x447
Choco (Colombia),,64,M537x523S2ff00482x482S11810522x496S20500511x494S20500505x507
chocolate,,314,M540x533S15d40502x467S15d48480x473S21100499x519S27104500x499S27110461x506
chrome,Chrome,1268,AS17611S2f000S37b00S37b00S16c18M526x523S16c18474x478S17611488x486S2f000497x502S37b00491x507S37b00524x507
ciber-,,808,AS1bb22S2c300S21b00S2f700S37806S2031aM535x529S2031a498x514S37806466x515S1bb22477x486S21b00470x495S2c300509x479S2f700495x471
cibercafé,,844,AS1bb22S2c300S21b00S2031aS37806S2f700S1d440S2c304S2ff00S20500M549x541S2031a500x453S37806468x454S1bb22479x425S21b00472x434S2c300511x418S2f700497x410S1d440506x494S2c304522x517S2ff00482x483S20500504x519
cibercultura,,810,AS1bb22S2c300S21b00S2f700S37806S2031aS16d10S2df06S10018M535x563S2031a498x480S37806466x481S1bb22477x452S21b00470x461S2c300509x445S2f700495x437S10018476x533S16d10482x522S2df06500x509
ciberespacio,,845,AS1bb22S21b00S2c300S2f700S37806S2031aS11521S37c06S2880cS22a06S37806S2031aS2f900M546x559S2031a487x484S37806455x485S1bb22466x456S21b00459x465S2c300498x449S2f700484x441S37806455x544S2031a487x544S2f900488x535S11521484x508S2880c517x517S22a06531x532S37c06514x513
cibernética,,812,AS1bb22S2c300S21b00S2f700S37806S2031aS14c31S27100S2fc04S14c39S27114M560x563S2031a496x480S37806464x481S1bb22475x452S21b00468x461S2c300507x445S2f700493x437S27100520x514S14c31490x508S14c39482x536S27114441x535S2fc04520x539
cibersexo,,813,AS1bb22S2c300S21b00S2f700S37806S2031aS10620S2ff00S20500S20500M539x535S2031a502x451S37806470x452S1bb22481x423S21b00474x432S2c300513x416S2f700499x408S2ff00482x483S10620517x509S20500512x495S20500503x509
cielo,,17,M590x517S14c12539x458S14c1a503x458S22510512x443S22510541x443S26512481x462S26506575x461S2fc00530x486S32107482x482
cien,100,377,AS1e411S26506S1eb10M534x516S1e411467x485S1eb10510x494S26506493x497
ciencias,ciencias humanas,616,AS11851S21901S15d3aS22a24M525x527S15d3a476x491S11851494x481S21901487x473S22a24497x512
cinco,5,25,M512x520S14c20489x481S2f900495x515
cinco mil,5000,389,M524x522S15d18476x478S20500491x511S14c01498x483
cincuenta,50,386,M531x514S17610515x495S26506497x496S14c01469x487
circunferencia (matemáticas),,987,AS10b20S2e404S20500S1eb28S2f900M524x531S1eb28477x497S2f900479x520S10b20501x505S20500482x484S2e404495x470
Citroën,Citroen,778,M539x532S11521502x484S11529472x484S22a05526x508S22a13462x507S20500497x469S2fb04493x526
CL-Vehiculo-de-dos-ruedas,bicicleta,1040,M547x572S15d40517x539S20350470x551S2f900473x542S2dc06534x523S30e30489x491S35100482x483
CL-Vehiculo-de-dos-ruedas,motocicleta,1026,AS15d40S2dc06S20350S2f900S30e30S33b00S36140M546x571S15d40516x538S20350469x550S2f900472x541S2dc06533x522S33b00482x483S30e30488x490S36140494x503
cocinar,,316,M541x540S15438472x489S15430513x476S22620507x461S22620466x474S23600502x506S2361c459x519S2fc05499x525
coco,,270,AS16c10S16c18S36d00S26a00S26a10M557x523S36d00479x519S16c10531x496S16c18507x495S26a00530x477S26a10501x477
código,,836,AS14c40S2e700S2fb04S14c48S2e74cS26502S18540S26516S18548S20500S34500M586x563S14c40562x516S14c48408x516S18540502x532S18548474x532S26502530x532S26516452x532S20500496x543S2fb04493x557S34500482x483S2e74c435x524S2e700547x527
código de ética,,596,AS34500S14c40S2e700S14c48S2e74cS18540S26502S18548S26516S20500S2fb04S35000S36d00S2f900S18548S1ce02S20800S2b731M584x636S14c40560x471S14c48406x471S18540500x487S18548472x487S26502528x487S26516450x487S20500494x498S2fb04491x512S36d00479x568S1ce02492x614S20800508x599S2b731506x577S2e700545x482S2e74c433x479S18548459x591S2f900467x581S34500480x438S35000481x528
cola,"lista-de-espera, items-en-espera, queue, FIFO",849,M528x528S14c0a473x501S13f11498x476S22235490x472S2880c512x506S2f900474x521
Colombia,"colombia, colombiano, colombiana",1,M513x521S2ea06488x506S16d10492x479
Colombia,"nacional, Nacional",553,AS14c01S2e300S19a0aS2f900S21410M523x538S19a0a478x472S2f900481x462S14c01497x474S21410501x530S2e300497x499
Colombia,,510,M521x537S1ce20499x463S1ce28480x464S20a00490x498S2e826484x522
colpensiones,,352,AS1ed10S20600S10020M523x528S10020505x498S1ed10497x473S20600477x496
columna central,,1230,AS15320S26f00S26706S15a18S2f900M540x520S15a18460x484S15320477x480S26f00495x489S26706498x503S2f900460x515
columna izquierda,"lateral izquerdo, lado izquierdo, la parte izquierda",1229,AS19220S26506S20500S15a18S2f900M525x520S15a18476x481S19220490x484S20500492x509S26506510x489S2f900477x512
comer,"alimentarse, tragar, comida, alimento",233,AS18501S33b00S21410S26a04M543x543S33b00482x482S18501516x497S21410522x535S26a04516x518
comer,"alimentarse, tragar, comida, alimento",234,AS18001S22124S33b00S21410M541x530S33b00482x482S18001516x498S21410520x522S22124519x489
comillas,,944,AS1f420S2a30cS2fb04S1f428S2a314S2ff00M553x557S1f420524x498S1f428444x499S2ff00482x483S2a30c520x517S2fb04493x539S2a314456x516
comillas,comillas dobles,943,AS1f420S2a20cS26506S2a20cS2fb04S1f428S2a214S26512S2a214S2ff00M569x550S1f420524x498S1f428444x499S2ff00482x483S2a20c520x517S2a214456x516S2fb04493x539S2a20c546x515S2a214428x517S26506538x536S26512448x535
comillas,comillas sencillas,942,AS1f420S2a20cS2fb04S1f428S2a214S2ff00M553x545S1f420524x498S1f428444x499S2ff00482x483S2a20c520x517S2a214456x516S2fb04493x539
competencia,"habilidad, suficiencia, idoneidad, aptitud, capacidad",446,AS18010S30007S23600S18018S30001S23614M561x521S30001482x483S30007482x483S18010522x485S18018448x485S23600522x501S23614440x504
compilar,"recopilar, reunir, agrupar, coleccionar",895,AS14e40S21100S2d901S20340S21400S15d16M536x534S15d16482x515S14e40510x467S21400514x523S20340491x497S21100515x503S2d901464x490
compnentes,"entradas, detalles, aspectos, elementos, items, puntos, apartados, partes",1225,AS1f410S2480cS14c0aS2f900M534x518S14c0a468x491S2f900467x512S1f410505x482S2480c501x490
computador,,588,AS16d20S2031aS37806S20e00S27106M534x525S20e00486x490S16d20501x485S37806487x511S2031a519x510S27106466x476
computadora portátil,"computador portátil, computadora personal, computador personal",934,AS15a12S15a16S2c500M520x528S15a16488x516S15a12485x500S2c500480x472
computadora portátil,"computador portátil, computadora personal, computador personal",935,AS15a12S15a16S2c300M515x528S15a16488x516S15a12485x500S2c300487x472
comunicación,comunicar,830,AS16d10S26c00S2fb04S16d18S26c10S33b00M535x562S33b00482x483S16d10512x516S16d18471x515S26c00508x543S26c10465x542S2fb04491x556
comunicación asincrónica,,1086,M533x696S33b00482x483S16d10510x524S16d18475x525S26c00506x554S26c10471x554S2fb04494x578S10021493x615S10029476x615S20500493x631S10a12502x659S2031a504x681S37806475x681S20600475x664S26506512x601S26512472x602S2fb00494x594
comunicación sincrónica,,1082,M533x696S33b00482x483S16d10510x524S16d18475x525S26c00506x554S26c10471x554S2fb04494x578S10050504x597S10058486x596S20500498x631S10a12502x659S2031a504x681S37806475x681S20600475x664
con gusto,"con placer, de buena gana, mucho gusto",335,AS15d01S20500S26507S2f700M520x530S15d01481x499S20500481x519S26507503x482S2f700508x470
con respecto (matemáticas),,1097,M554x526S36d00479x479S11511529x489S11519505x490S20500525x475S2c650523x510
concejal,,1134,M530x548S17731492x454S17739470x453S20500487x477S2f404482x492S17739470x518S2f900474x507S1ed26511x501S22a04512x533
concepto,,601,AS30007S20500S16d10S22a07M548x518S30007482x483S16d10517x470S20500523x495S22a07535x456
conciencia,,450,AS18010S20600S30007S18009S20600S36d00M547x558S30007482x483S36d00479x524S18010517x484S18009464x524S20600506x469S20600477x547
concreto,,477,M520x517S17630482x501S19a00492x483S20800480x486
conde (españa),,1233,M521x521S36d00479x480S15302469x491S20500477x510
condicional,pregunta,964,AS30a00S30357M518x524S30a00482x489S30357500x477
condicional (grmática),,906,AS10011S22e00S10019S22e10S30a00S30357M540x543S30a00482x488S30357500x478S10011519x491S10019462x490S22e00522x525S22e10464x524
conectivismo,,1116,M545x550S1c510503x493S1c518467x493S2c500505x464S2c514455x463S2fc00492x450S20600490x513S2d920481x530
conectivistmo,,1115,M554x537S1c510495x506S1c518459x506S2c500497x477S2c514447x476S2fc00484x463S2d626532x506S20600482x526
conexión,,924,AS1ea41S26502S20500S2031aS37706S2f900M545x518S2031a479x491S37706455x491S2f900481x482S1ea41498x485S20500494x507S26502530x489
configuración manual,,342,AS20320S37800S2f004S16d0aS20800M522x524S16d0a479x499S20320481x477S37800487x492S20800504x506S2f004502x481
conflicto,,1052,AS10002S1000aS27122S36d00S35000S30e30M521x587S10002475x539S1000a436x539S27122464x548S36d00479x525S35000483x483S30e30489x491
conflicto armado,,1053,AS10002S1000aS27122S10602S22012S27102S1060aS22006S27112S2fb04S36d00S35000S30e30M533x644S10002475x539S1000a436x539S27122464x548S36d00479x525S35000483x483S30e30489x491S10602489x610S27112408x597S1060a427x610S27102518x598S22012475x597S22006456x597S2fb04464x638
conflicto de baja intensidad,,1054,AS1f210S24f0cS2fa00S1f218S24f14S2fa00S2f800S2fc04S35000S30e30M593x542S1f210561x468S1f218521x469S24f0c573x495S24f14520x496S2fc04551x497S35000482x483S30e30489x491S2fa00523x535S2fa00579x534S2f800538x484
congruencia (símbolo matemático),≅ (símbolo matemático),685,AS10b1aS2990eS11502M533x524S11502503x509S10b1a467x477S2990e498x493
conjunción (símbolo matemático),⋀ (símbolo matemático),689,AS10e04S2f900M508x519S10e04493x489S2f900495x481
conjunto (matemáticas),,1079,M517x523S16c40497x483S16c48484x477S20800491x505S2f900491x518
conmutador,switch,465,AS17d10S17d18S20500S26506S26512S18520S18528M575x515S17d10501x500S17d18476x500S18520550x499S18528425x500S26506528x501S26512455x501S20500497x485
consejería,,1038,AS16d40S16d48S15030S26500S21400S21100S14c09M530x544S14c09480x491S15030479x457S21400515x512S21100515x493S16d40497x523S16d48470x524S26500515x470
consejo,,1133,M521x525S17731502x477S17739480x476S20500497x500S2f404492x515
constitución política,"norma de normas, máxima ley",445,M531x530S15d28504x478S11e02469x482S21410505x522S2990a499x505S2f900504x470
contacto,,157,AS1c527S20610S1c508M531x523S1c508470x483S1c527501x498S20610497x477
contenido,contenidos,593,M525x527S26a04498x513S18551498x474S21100504x495S15d18475x482
contento,,1034,M533x576S18001508x519S18009463x519S20e00515x564S20e00468x562S22f00508x545S22f10461x543S33f00482x483
CONTEXTO,,479,M553x524S17630451x498S17e10459x476S20500448x478S14c3a517x500S17e10530x477S20500519x483S22a04506x491
contigencia,,1192,AS10e02S24d04S2f900S1440aM531x527S1440a469x484S2f900472x475S10e02496x473S24d04507x492
contradicción,,1193,AS1df20S2480cS2f900S1440aM525x531S1440a476x500S2f900479x491S1df20506x469S2480c509x503
contradictorio,,1216,AS10e22S28136S2fc04S10e0aS28112M565x517S10e22501x485S10e0a470x486S28136533x483S28112435x486S2fc04493x506
contrarias (matemáticas),,1218,AS10e20S26502S1c510S23600S2fc00S10e28S26516S1c518S23614M571x529S10e20556x477S10e28430x478S1c510505x481S1c518466x481S26502538x488S26516449x488S23600504x512S23614458x512S2fc00493x472
conversar,"charlar, hablar",247,AS14c17S26a00S2fb00S14c1fS26a10S34700M544x543S34700482x482S14c17517x499S14c1f457x499S26a00510x528S26a10462x529S2fb00492x523
coordenadas (matemáticas),"coordenadas cartesianas (matemáticas), coordenadas rectangulares (matemáticas)",985,AS1eb20S26500S26500S26500S26500S2440cS1dc28S2f900M534x533S1dc28487x494S2f900488x528S1eb20510x503S26500518x488S26500467x489S26500518x470S2440c481x473S26500467x468
corazón,"cardio, el mango",139,AS1f751S1f759S36d00S21100S2880cS21100S28814M521x526S1f751490x481S1f759466x481S2880c492x504S28814474x504S21100506x501S21100460x500S36d00479x475
cordial saludo,,353,AS16f10S2d608S14c30S2fc00S20800S16d48S2d610S14c38M560x536S16d48484x501S16f10496x507S20800493x526S2d608505x491S2d610466x484S2fc00494x475S14c30536x472S14c38440x464
coronavirus (1),"COVID-19 (1), coronavirus-COVID-19 (1)",769,AS17610S22214S28800S20313M519x524S20313481x478S17610501x508S22214498x501S28800503x476
coronavirus (2),"COVID19 (2), coronavirus-COVID19 (2)",770,AS14c20S2e004S20500S20319M521x532S20319479x489S14c20482x468S20500505x488S2e004500x504
correr,,235,AS20310S2eb00S36d10S2fc04S20348S2eb40M540x534S2eb00525x485S2eb40459x484S2fc04494x512S20310524x467S20348462x519S36d10479x469
correr,,236,AS15d1cS27100S2fc04S15d14S27114S36d10M552x534S2fc04494x510S36d10479x467S15d14456x488S15d1c525x488S27100512x518S27114449x519
corrupción,,1055,AS18531S22f00S37703S37a06S15a1aS21404S20600S34500S32113M518x589S18531457x525S37a06443x546S37703480x538S15a1a484x541S22f00464x575S21404467x553S20600465x560S34500482x483S32113490x490
cortafuegos,"contrafuegos, barrera, cortar, obstáculo, traba, firewall",850,AS15d40S1801aS20e00S22a04M518x531S1801a483x481S22a04500x516S15d40499x470S20e00500x500
cortafuegos,"contrafuegos, barrera, cortar, obstáculo, traba, firewall",851,AS15830S22230S2ea00S15838S22230S2ea4cS2fc04S15d40S20e00S22a04S1801aS33520S33b00M583x609S1801a484x559S22a04501x594S15d40500x548S20e00501x578S22230552x478S15830557x488S2ea00563x519S2ea4c531x531S22230523x491S15838524x500S2fc04552x547S33520479x470S33b00484x496
cortafuegos,"contrafuegos, barrera, obstáculo, repeler, firewall",853,AS15830S22230S15838S22230S2ea00S2ea4cS2fc04S15a11S15a19S26520S2f700S33520S33b00M583x618S2fc04552x547S33520479x470S33b00484x496S15838524x500S22230552x478S15830557x488S2ea00563x519S2ea4c531x531S22230523x491S15a19536x595S15a11536x595S26520542x577S2f700543x564
Corte Constitucional,,490,AS11502S16d18M520x519S16d18481x496S11502489x504S20700502x482
Corte Constitucional,,495,AS11851S11859S2d606S2d61eS11e02S29906S15d28S2f900S21410M538x564S11851507x465S11859468x466S2d606507x437S2d61e474x437S15d28498x506S11e02462x507S29906487x538S21410498x556S2f900499x497
cotidiano,,485,M557x551S30005482x483S10e04514x515S26615535x529S20500521x499
creatividad,"creativo, imaginativo, inventiva, inventivo, originalidad, singularidad, ocurrencias",941,AS30007S14410S2ea00S2fc00S30001S14418S2ea4cM541x518S2fc00489x450S30001482x483S30007482x483S14418456x486S14410519x473S2ea00510x449S2ea4c471x459
crecer,,169,AS18040S22b00S36d00M546x525S18040515x510S36d00479x487S22b00521x475
cronograma,,631,AS14c20S2330aS14c02S14c0aS2f900S15d10S15d18S2fb00S26726S26a20S2f700M549x559S14c0a462x444S14c20466x477S14c02504x442S2330a487x459S2f900463x464S15d10487x532S15d18451x532S26726507x537S26a20509x525S2fb00470x524S2f700518x552
cuadricula,matriz,630,AS14c20S2330aS14c02S14c0aS2f900M537x533S14c0a464x469S14c20468x502S14c02506x467S2330a489x484S2f900465x489
cualitativo,,1030,AS1f502S2e232S11829S2f900M541x515S2f900462x509S11829459x486S1f502494x487S2e232509x496
cualitativo,,1031,AS1f502S2e232S1a418S2f900M541x520S2f900462x514S2e232509x501S1f502494x492S1a418460x481
cuantificador (matemáticas),,1214,AS15a12S23600S15a16S23614S26826M540x521S26826490x494S23614491x504S23600492x480S15a12460x484S15a16462x505
cuantitativo,,1029,AS17430S21e00S11829S2f900M527x515S17430505x497S11829473x487S21e00513x485S2f900476x510
cuantitativo,,1032,AS17430S21e00S1a418S2f900M527x520S17430505x502S2f900476x515S21e00513x490S1a418474x481
cuarenta,40,384,AS14401S2df0fS17610M529x524S17610513x488S14401472x477S2df0f496x500
cuarenta y dos,42,430,AS14401S2df0fS10e20M530x526S2df0f495x502S14401471x479S10e20515x474
cuarenta y tres,43,431,AS14401S2df0fS10e20M530x526S2df0f495x502S14401471x479S10e20515x474
cuarenta y uno,41,429,AS14401S2df0fS10020M530x526S2df0f495x502S14401471x479S10020515x474
cuatro,4,27,AS14420S2f900M511x520S14420489x480S2f900493x515
cuatro mil,4000,385,M525x522S15d18476x478S20500491x511S14401497x480
cuatrocientos,400,26,AS26506S21600S14501M526x519S21600488x482S14501496x490S26506474x497
cuello,"garganta, pescuezo",140,AS16c02S36a00S21410S21100S22a04M536x552S36a00482x477S16c02515x502S21100494x520S22a04495x537S21410518x524
cuerpo gobernante,"junta directiva, junta de directores, junta de gobierno, consejo ejecutivo, consejo directivo, consejo de administación, consejo de dirección, comité ejecutivo, comité de gestión, comité de dirección, mesa directiva",1161,AS19240S15a37S20600S21400S1f701S2df00S20500S30000M547x518S30000482x483S1f701488x474S20500512x475S2df00521x479S15a37494x440S19240489x432S20600525x437S21400528x452
cultura,,638,AS16d10S2df06S10018M519x532S10018482x502S16d10487x490S2df06499x469
cumplimiento,"en conformidad con, cumplimiento normativo, compliance",1226,AS18500S25604S14c31S30000S20500S14c0aS2f900M531x574S30000482x483S18500506x477S20500493x467S14c0a478x521S2f900483x543S14c31502x547S25604515x506
cumplimiento,"en conformidad con, cumplimiento normativo, compliance",1227,AS18500S25604S1571fS30000S20500S14c0aS2f900M531x567S30000482x483S18500506x477S20500493x467S14c0a478x521S2f900483x543S1571f509x538S25604515x506
currículo,"curriculum, plan de estudios, programa de estudios",436,AS16d10S15d08S21510S21100S2b800M522x528S15d08479x484S16d10489x500S21510507x517S21100508x501S2b800497x472
curso,"materia de enseñanza, tema de aprendizaje enseñanza, curso académico",803,AS15d40S26902S2fb04S15d48S26912S34500M535x582S15d40516x523S15d48467x522S26902506x559S26912465x557S34500482x483S2fb04490x576
curuba,,271,M544x531S17d10502x485S17d18476x485S18517525x504S1851f457x503S2880b504x503S28813477x503S2fb04493x524S20500497x470
D,,51,M508x515S10110492x485
dar algo,"dar, entregar algo esferico",372,M525x531S17e06510x508S17e46475x470S26501497x494
David hijo de Jesé,David el rey,165,AS30007S1ea10S20500S2db06M542x517S30007482x482S1ea10517x480S20500505x469S2db06526x445
David Paul Ausubel,Ausubel,522,AS11912S20500S36d00S22a04S14403S21100S22a03M552x533S36d00479x489S11912514x468S14403488x505S22a03513x519S20500542x487S21100525x507S22a04526x488
Dd tactil,,558,AS10d20S15d08S21410S21414S20500M519x526S15d08481x474S20500489x510S21414503x506S21410503x518S10d20501x476
débil,poca fuerza,237,AS15803S27100S15e18S20500M521x530S15803492x488S15e18479x520S20500505x509S27100481x470
decimal,"decimales, número decimal, números decimales",858,AS1eb10S2c300S17438S21e00S2f900M537x530S17438464x480S21e00464x471S2f900467x501S1eb10488x487S2c300511x507
decimal (sistema numérico),,1137,M542x522S17614459x505S2f900461x496S14c10476x491S22620475x479S26506501x505S21900525x480S14520517x491
dedos,,214,AS14c01S22521S14c09S22527M541x521S14c01515x494S14c09459x494S22527474x479S22521501x479
deductivo,,1196,AS10b30S2e732S22a04S15a16S20500M524x532S15a16497x520S10b30501x489S2e732476x469S22a04483x489S20500485x508
Defensoría del Pueblo,,491,AS21b00S21b00S2d60aS2d612S14420S14428M525x538S14420502x480S14428476x479S2d612475x517S2d60a502x518S21b00485x464S21b00506x463
definición (matemáticas),,1093,M531x527S15d18469x474S14017491x492S20500491x477S2e700516x502
denominador,denominador de la fracción,870,AS17430S21e00S22a04S17430S21e00S10b19S2f900S10002S26502S2f700S10b19S2f900S32a10M543x559S10b19462x435S17430485x415S17430486x452S21e00490x405S21e00491x443S22a04511x432S2f900467x460S32a10482x483S10b19460x530S2f900463x554S10002491x539S26502528x534S2f700527x552
departamento,"cantón, dependencia, ramo",432,AS10111S21100S21400S20348M517x525S20348483x499S10111487x475S21100503x504S21400502x520
depurar (un error informático),,907,AS20310S21600S20e00S2c635S15d39M523x522S20e00506x489S2c635506x505S15d39478x499S21600486x478S20310483x489
derecha,,524,AS10120S26506M518x515S10120482x485S26506503x501
derecho,"còdigo, normativa, reglamentación, regulaciones, jurisprudencia, estatutos, legislación",1201,AS20351S26507S2f710S36d00M545x524S20351512x503S26507530x491S2f710533x481S36d00479x477
derivación implícita (matemáticas),,748,AS1eb20S22e04S2f900S19a08S19852S19848S20700S22a24M526x553S19a08474x466S2f900486x490S1eb20501x448S22e04509x471S19848489x507S19852501x498S20700507x521S22a24510x538
derivada (matemáticas),,734,AS1eb20S22a04S2fd04S1ed18S26913M533x527S2fd04501x519S1ed18483x492S26913467x508S1eb20509x473S22a04519x496
derivada de la función cosecante (matemáticas),,747,AS1eb20S22a04S2fd04S1ed18S26913S10012S26505S20700S16d18S2f900M543x559S2fd04492x487S1ed18474x460S26913458x476S1eb20500x441S22a04510x464S16d18485x516S10012496x526S20700484x541S26505530x546S2f900487x507
derivada de la función coseno (matemáticas),,743,AS1eb20S22a04S2fd04S1ed18S26913S1f010S20700S16d18M535x559S2fd04500x487S1ed18482x460S26913466x476S1eb20508x441S22a04518x464S16d18493x516S1f010506x527S20700503x544
derivada de la función cotangente (matemáticas),,745,M540x552S2fd04495x495S1ed18477x468S26913461x484S1eb20503x449S22a04513x472S16d18488x524S10002492x519S21100509x537S26506525x536S2f900491x547
derivada de la función secante (matemáticas),,746,AS1eb20S22a04S2fd04S1ed18S26913S10012S26506S20700S16d18S2f900M543x558S2fd04491x489S1ed18473x462S26913457x478S1eb20499x443S22a04509x466S16d18484x518S10012495x528S20700483x543S26506528x528S2f900486x509
derivada de la función seno (matemáticas),,742,AS1eb20S22a04S2fd04S1ed18S26913S16d18S1dc20S20500S22a24M533x561S2fd04501x485S1ed18483x458S26913467x474S1eb20509x439S22a04519x462S16d18494x514S1dc20507x500S20500510x533S22a24508x546
derivada de la función tangente (matemáticas),,744,AS1eb20S22a04S2fd04S1ed18S26913S10002S26506S21100S16d18S2f900M541x556S2fd04493x490S1ed18475x463S26913459x479S1eb20501x444S22a04511x467S16d18486x519S10002485x541S21100508x524S26506526x524S2f900489x509
derivada de orden superior (matemáticas),,740,AS1eb20S22a04S2fd04S1ed18S26913S15d40S15d48S26626M542x545S2fd04501x501S1ed18483x474S26913467x490S1eb20509x455S22a04519x478S15d40488x517S15d48458x518S26626512x519
derivada de una constante (matemáticas),,738,AS1eb20S23b0aS15a50S1ed18S2f900M538x525S15a50526x498S1ed18463x495S23b0a501x500S1eb20489x476S2f900466x488
derivada de una potencia (matemáticas),,739,M536x519S1eb20490x481S1ed18464x500S22a04500x504S2f900464x491S10e04521x486
derivada parcial (fórmula matemática de una función de diversas variables),∇⨍= 𝜕y/𝜕x (fórmula matemática de una función de diversas variables),684,AS37e50S17610M509x512S37e50495x488S17610492x496
desayuno,,319,M566x522S36d00479x485S1ce02491x500S2d300527x479S20e00542x507
descansar,reposar,238,AS10e40S25604S2fb04S10e48S25614M532x533S10e40516x468S10e48469x467S25604516x503S25614468x503S2fb04492x503
describir,"especificar, definir, reseñar, delinear, detallar, relacionar",453,AS1f710S26500S14c40S20500S36d00S21410M544x541S1f710524x514S14c40519x460S26500524x495S20500509x515S36d00479x503S21410524x533
desigualdad,,1056,M554x567S15a50529x499S15a58460x504S23600515x530S23614444x534S36100479x475S36912475x504S36912514x503S36916478x511S36912516x518S36916517x511S36912476x517S2d820475x552S2fd00487x538
despertar,,239,M534x530S31c00482x482S22100520x492S20500507x519S1f410505x504
desplome-de-edificios,,16,M538x585S30d00482x482S35000482x482S15a11502x537S15a19476x537S26616471x559S26606508x559S22f04504x570S22f14467x571S20500495x522
determinante (matemáticas),,763,M544x532S18c01518x505S18c07456x506S20e00496x477S22a05503x491S22a13486x491S15a10529x479S15a18460x478S2f900459x469S2f900530x470S2fb04493x520
Día,,619,M556x586S33e00482x483S10000534x499S15a16529x574S37900540x527S37906490x579S28a03495x534
diadema,"diadema con micrófono, micrófono",947,AS1e103S33b00S20500M543x521S33b00482x483S1e103515x496S20500515x478
diagrama de Venn,,1080,M531x521S16c17495x481S16c1f481x480S26906513x505S26912469x505
diámetro (matemáticas),,991,AS10b20S20700S26606S1ed18S2f900M531x528S1ed18470x473S10b20500x480S20700478x512S26606501x512S2f900485x496
didáctica,,325,M539x518S30007482x483S1f710519x477S26500519x459S14c40514x422
diecinueve,19,410,AS1f701S2df0fS21700S14520M526x531S1f701474x487S2df0f486x507S21700509x469S14520501x478
dieciocho,18,409,AS1f701S2df0fS21700S18b20M525x531S1f701475x487S2df0f487x507S21700511x470S18b20505x479
dieciseis,16,407,AS1f701S2df0fS21700S10620M523x529S1f701477x485S2df0f489x505S10620502x480S21700503x471
diecisiete,17,408,AS1f701S2df0fS21700S11020M524x529S1f701477x485S2df0f489x505S21700509x471S11020505x479
dientes,,215,AS10a00S36100S20600M544x534S36100482x482S10a00503x508S20600522x503
diez,10,376,AS1f701S2e230M520x521S1f701481x480S2e230501x489
diezmo,"décima parte, diez por ciento, 10 %",1177,M532x530S1f701468x508S2df0c487x492S1ce20510x471S26904511x505
diferentes,,2,M545x565S10059480x544S10051502x543S20e00509x531S26f07515x513S26622474x528S30d00482x482S35000482x482
digital,1-0-1-0,806,AS10330S2a300S22214M518x539S2a300495x503S22214491x462S10330483x474
Dios,"El Ser Supremo, El Altísimo",163,AS34700S2c304S14710M548x517S34700482x482S14710513x453S2c304521x474
Dios,,31,M546x544S31400482x482S14710528x479S24b08524x508S2f900529x539
discontinuidad removible (matemáticas),,733,AS11851S22e00S20500S1000aS10002S2f900S1000aS2f900M532x545S1000a470x492S2f900471x540S1000a469x521S2f900519x532S10002502x512S11851493x478S20500478x477S22e00507x456
discriminar,"oprimir, opresar, oppressus",496,M518x530S10018503x493S14c51487x470S20500483x499S22a24482x515
discursante,"expositor, ponente",1166,M549x518S15a1a485x445S10020491x422S20500513x437S26500510x451S14c10523x465S34700482x483S26a00522x501
