dic_gloss,synonyms,sid,FSW
effizient,Effizienz,2963,M564x589S15d39460x566S15d41520x552S20340464x556S2d600486x553S20500481x575S34700436x483S34800497x482S36500466x482S36100528x482
Ehemann,,9279,M579x581S14c5a431x557S19202457x537S2880e421x547S20e00446x542S34700424x483S33b00482x482S34c00511x481S35d00539x482S36d00521x525S18042564x524S20500552x542
Eherecht,,9270,M594x595S14c5a412x557S19202438x537S21100420x539S26502400x546S34700405x483S35d04467x481S34700497x482S35800527x481S10e40534x529S10e48503x528S22a04535x570S22a14505x570S35d00558x481S2f900536x590S2f900505x589
Ei,,8696,M556x546S34800497x482S34c00467x482S1ce10534x506S2f900536x541
eifrig,Eifer,2172,M548x582S34c00451x481S34800481x482S2f700440x542S20330510x567S20330466x566S2e509503x533S2e511461x535S2f700536x537S36500512x483
Eigenschaft,,16035,M592x566S34c00408x483S34800438x483S34700498x483S35d04469x483S34500556x483S35d00528x483S36d00478x526S1e110506x540S20610526x539
Eigenschaften,,20149,M601x564S34c00403x484S34800431x484S34c00532x482S35d04461x483S20600465x537S1dc10446x531S36d00431x523S36500562x482S34500503x482S15d20559x537S26a07580x524
Eigentum,,15849,M605x562S34c00395x482S34800424x482S35d04454x483S35d00512x483S34700483x482S34600539x483S33b00569x482S36d00478x524S1e110489x531S20600511x551
eighteen,18,16041,M581x564S34800452x482S34a00421x482S35d00482x482S1cd00561x534S34800512x482S35d00543x483S21b00570x523S21b00557x530S21b00551x540
ein,,23692,M588x597S34c00452x483S34800482x483S16d20571x524S35d00512x483S16d21517x556S16d48502x577S28a03534x533
eindeutig,"eindeutige, eindeutigen, eindeutiges, eindeutiger, Eindeutigkeit",20480,M609x572S26a00581x520S34c00408x483S34800437x483S35d00466x483S1ce10587x542S34800526x483S35d00556x483S34400496x483
Eindruck,,8508,M593x590S22a24498x569S20500508x536S34c00406x482S34800436x482S2f900498x585S15a37484x540S20351493x545S35d00467x482S2f900519x540S35d04497x482S34600527x482S35d04557x482
eines,,2969,M579x559S1f502544x535S34c00421x481S34800452x482S36100543x484S34700514x483S35d00483x482
eingeben,,15162,M596x558S35000560x482S15a38466x528S20500479x547S28902495x520S35d00463x482S34c00403x482S18541471x530S35d04499x482S34700529x482S34800433x482
einig,,1479,M548x590S1711a488x540S1711e492x552S20800481x550S2e822476x575S34800482x483S34c00452x482S35c00512x483
einkaufen,,4350,M602x590S34c00515x481S34600541x482S15d48439x558S1ea41463x538S20e00460x560S22a04464x575S34c00398x483S34800429x483S35d00457x482S35d04486x482S36500566x483S22a04477x575
einpflegen,,23269,M613x592S22f15512x567S35000488x483S36500518x484S34700577x483S1dc03565x542S1dc0b486x542S22f03547x571S35c00548x483S34c00388x483S34800418x483S35d00447x482S18517449x535S18511393x543S28802423x537
eins,,3487,M563x581S22a04517x566S34c00437x482S34800468x482S35d00498x483S36100527x483S10a20506x533
eins,,21776,M528x574S2f900515x569S1f502513x539S2ff00482x483
einsparen,,9875,M592x594S34800438x482S34c00408x482S35d00468x482S34500497x483S35000527x483S34c00556x483S15d39470x531S18041481x522S20342486x579S26504487x560S21100489x543S37706500x585
einstürzen,,12670,M566x576S22e03535x546S14c1a464x553S14c12498x551S14c18429x520S22e15441x547S14c10543x517S30a00482x488S35010495x510S33900522x485S32a30508x503S32a40482x503S33706518x507S33702466x506S30154493x476S30150504x475
Eiweiß,,8724,M643x539S34c00397x482S34800425x482S26506628x513S20e00614x513S34c00509x482S34800538x482S36500480x482S36100567x482S10012581x513S10a00440x513S20500459x509
Ekel,,7239,M575x533S35d04467x483S34700439x482S34700495x483S35c00524x482S18000541x518S26500561x499S30c30531x488
ekelhaft,,4273,M563x595S30f00437x482S30f00466x482S30e00497x482S30e00527x482S34700497x482S14c58470x534S35c00527x482S35d04466x482S34700437x482S14c50506x535S27106536x543S27112450x541S2f700534x588S2f700446x584
Elefantenbulle,,23532,M623x524S30001500x489S30007560x488S19a18473x453S19a10588x454S34600530x489S35c10573x507S2c100435x461S19a20595x489S19a28472x489S16d10439x496S35010513x510S34700405x476S26500594x476S26510479x476
Elemente,,2225,M563x587S34700436x482S35c00467x482S34700497x482S33b00527x483S1ec26514x534S23404511x573S26606526x561
Ellipse,,16303,M593x612S34700407x483S34800466x483S35000497x483S36100527x483S35c00437x483S34700557x482S10050464x552S28a0f462x583S28a3b557x567S28a3d562x586S37a06510x567S37a06509x572S37906523x605S37a06515x610S37806492x605S37806487x610S37806486x567S37806486x572
email,,4231,M578x599S1eb38515x523S1dc54511x569S26504514x546S34800421x482S33b00452x482S34a00481x482S34800511x483S35c00542x483
Empfangshalle,,23336,M614x624S34700386x483S33b00414x483S35000441x483S36500470x483S16030456x535S16038411x536S18514402x608S1851c444x609S26604452x570S26614407x569S34c00519x482S35c00549x482S34700578x482S10003572x543S1000b535x542S2d706571x572S2d71e536x570
empfehlen,Empfehlung,7989,M579x576S34710493x503S30004482x482S15d00519x499S22a04518x530S15d30518x548S23600540x559
Empfindungswort,,684,M628x589S33b00426x481S34700397x483S35000454x482S36500483x483S17738417x537S17730492x535S22942490x557S22946434x556S21100441x538S21100478x538S36500536x481S34400566x483S1ed40588x519S2df08607x496
eng,,15508,M543x579S36e00478x520S34700468x482S35d00496x483S15a48484x542S15a52497x552S2f900484x574S26502528x551
Engagement,,10075,M592x604S34700407x482S35d00437x482S35d04467x483S34c00497x483S34500526x482S34700556x482S20310509x552S20318457x550S25d10458x525S25d00508x528S2e204507x569S2e21c453x570
Engel,,11203,M607x557S34700425x483S35d00454x483S35d04484x482S34700510x482S35c00539x482S15d20580x504S15d28402x504S25d04577x537S25d04593x537S25d14390x536S25d14407x536S36d00469x525
englisch,,323,M550x541S34a00482x477S36a00482x477S20600528x515S11810509x514
entladen,,9523,M612x632S22f13486x575S22f03510x594S35c00481x483S34c00511x482S35d00541x482S10e37582x527S10e39566x509S10e3f444x607S10e31469x589S10e38518x561S10e30540x561S22f03572x555S22f13552x534S35d00452x483S34700423x483
entscheidend,,7391,M533x584S34500482x482S2a40c508x530S15a06486x572S15a40492x527S20e00494x558
Entschluss,,2136,M578x571S20500460x538S35d00454x483S2c300512x548S34500484x482S21100492x550S15d48439x543S1ea51460x545S34600542x483S34700423x483S35c00513x483
Entsetzen,"entsetzen, entsetzlich",931,M551x577S30304482x477S31a00482x488S36100482x488S15d10523x505S15d18458x505S27102519x535S27116475x537S2f720539x545S2f720454x546
entspannend,"Entspannung, entspannen",8505,M591x613S34700409x483S34500467x482S35000498x482S34c00526x482S35d00439x483S35d00555x482S20301469x533S20301501x534S14c30504x582S14c38466x581S22a04508x562S22a14473x561
erarbeiten,"erarbeitet, erarbeitete, erarbeiteten",22985,M578x572S34c00482x482S20300494x557S20300498x540S20e00513x556S2ea00516x530S35d04512x482S35000542x483S34700422x482S35d04451x482
erbrechen,,12219,M537x554S34300482x488S30154495x476S31930490x499S14c30495x523S2b700518x510
Erdgas,,24183,M626x581S34700399x482S35d04430x482S35d00459x482S35d04509x483S34c00538x483S36100566x483S15030462x537S27102442x541S15d11592x493S23703590x516
Erdkugel,,22921,M590x594S34700410x483S35d04439x482S35d00469x482S16d38444x574S2a212422x553S2a20a480x551S16d50464x534S16d58442x536S16d30466x574S15410573x538S15418533x538S35d04523x483S34600554x484S26502562x565S26516541x565
Erdkunde,,296,M597x604S34700426x481S35d04457x481S15a50445x532S15a50459x532S15a30445x577S15a30459x577S20500454x522S20500454x566S2a20a474x552S2a212423x552S34600537x484S30007537x484S15a11574x486S20600562x473
erfolgen,,20782,M588x604S1000a465x562S35d04552x483S10002488x552S34700413x482S35d04442x482S36500469x482S35c00523x482S34400495x482S2f000499x571S2f013466x584S26520486x529
erfolglos,,8822,M613x591S34700411x482S26503435x536S20500402x534S20352413x545S35c00498x483S20350456x526S36d00406x523S34400528x483S36100558x483S36d00523x525S14c01546x533S14c50589x560S14c09517x533S14c58483x559S28805566x567S2881d510x567
erfolglos,,8821,M616x594S24e00459x483S15d00444x463S15d20436x504S34700399x482S35c00505x483S36100564x483S34400534x483S36d00530x524S14c01550x533S14c09521x532S14c50592x563S14c58477x558S28805568x565S2881d505x564
erinnern,,1408,M558x517S34800482x482S30007482x482S10001521x481S20500509x475S26507531x469S2f900547x466
Erkohte,,15454,M641x573S35d04422x483S34400510x482S35d04540x482S20302575x537S37706588x544S34700567x482S2ea36585x558S34700397x482S35d04481x482S30a00397x482S30a00422x483S10057444x517S26507467x518S37702599x521S36d00557x520S1ec26622x521S22a04622x551
erlaubt,,15580,M631x555S34700411x489S34c00496x489S30122525x475S35000553x489S35d04439x489S35c00468x489S15d00568x520S15d20610x506S2df08585x514S22e04614x537S30e30559x496S30e30530x498S30e30502x498S30e30474x499S30e30444x499S30e30416x499S34610535x507
erledigen,,13940,M605x592S34700395x482S34700483x483S35c00455x482S35d04425x482S1ce50557x530S1ce58401x527S34800541x482S35d00513x483S35d04569x482S1ce02498x569S1ce0a450x570S26907525x558S26911434x558S2f900540x552S2f900427x552
erste 3 Ziffern,,4605,M552x602S2f900488x597S30a00482x482S10b20535x554S10018487x564S34700482x482S26500532x532S26500511x532S26500487x531S26602496x546
erstens,,13163,M522x579S1f548485x547S10041501x549S20600484x534S30a00482x482S35110489x500
erster_Platz,,9765,M623x585S1f720398x547S2df04420x561S1f501435x529S2f900436x557S34700377x483S35d04406x482S36100435x482S36100587x483S35000479x483S34c00532x483S35c00506x483S35d00560x483S18010552x570S28c00582x553S2f900569x558S18020541x542S26606578x540
erzeugen,,2000,M592x600S2890f493x560S28917446x563S20307455x528S20301488x528S14c40528x568S14c48418x569S34700409x482S35d04438x482S36100468x482S35d04556x483S34400496x482S34800526x483S37703503x543S3770b438x542
Essig,,8741,M586x528S34700437x482S36100467x482S35d04526x482S34800496x482S18010539x513S20600564x502
et,"&, und",20436,M533x580S10019474x550S10011496x550S20500502x536S34600468x483S37b03491x545S37b0b487x546S35d00497x483
etwa,,2006,M564x627S2a200498x596S2a210456x599S14c50501x533S14c58457x534S2a400498x568S2a410456x568S34c00528x482S34700435x481S35d00466x481S36500496x483
Eugen,,689,M551x577S33100482x482S10011498x508S21100520x509S23804534x524S37906483x575
excuse_me,,922,M589x582S30e00412x489S20348421x549S2f920422x571S36100412x489S15d27480x534S2d606498x507S15d10464x504S2f900484x511S30e00549x486S30104549x475S15a57542x547S15a51559x552S21100571x541S36e00543x519S34d00549x486
exotisch,,11063,M618x631S34400473x481S36100443x481S34700381x482S35d04411x481S1ef40453x557S1ef48418x557S2880a475x540S28812399x542S1f440490x556S1f448380x557S2b700572x525S1ef41555x548S2b714528x607S1ef4f532x575S35d00523x482S22105536x568S34800552x482S22105552x549S34500582x483
experimentelle-Neurose,experimentelle_Neurose,1588,M621x607S1f528446x556S1f520483x542S2e518455x576S2e500484x561S2fd04480x601S34700415x481S2f000600x527S36100473x482S35000502x482S10011592x496S35d04444x481S35d00550x484
exportieren,,13815,M607x578S34700394x482S35d04422x482S36100450x482S35000481x482S34400512x482S35d04541x481S35d00571x483S1ce20442x541S1ce28401x541S28b22480x538S28b22483x558S1ce20582x539S1ce28533x538S22104552x540S22104574x540
express,,18208,M607x578S34700393x483S35d04422x482S36100452x484S35d04510x483S35000481x483S34700540x482S36100571x482S20352449x563S37806464x569S26500451x541S2f900450x532
F,,6938,M518x517S36500482x482
Fach,,2806,M549x599S36500451x483S34c00482x483S35800513x482S15d48466x539S15d40511x539S22a04511x575S22a14474x575S2f900512x593S2f900476x594
fachlich,,10880,M615x599S36500430x483S34c00461x483S35800492x482S15d48445x539S15d40490x539S22a04490x575S22a14453x575S2f900491x593S2f900455x594S2f900599x491S15d01562x490S15d20596x453S2df08580x473S35100533x482
fahren-ab,,21228,M530x573S35000482x483S15d02469x533S15d03507x535S18250462x536S20b00470x519S2880e488x561
Fahrschule,,12751,M610x575S34c00420x482S34600517x482S35d04449x482S20303448x554S20301416x554S36500390x482S35c00545x483S34500488x481S34700574x482S26500450x533S26510418x530S15d39529x548S18520541x559S20e00559x542S26a07571x525
Fahrstuhl,,604,M543x580S36500467x482S34c00497x482S15a52516x568S22b00526x532
Fahrzeuge,,12635,M619x603S34c00432x482S35d04462x482S36500403x482S36100502x482S34800561x482S34400531x482S1dc40461x552S1dc48415x550S26500463x532S26510426x531S15a50570x547S22a04570x580S2f900570x598S26606589x568S22f04586x581
Fallanalyse,,5143,M601x593S15850447x535S15858411x536S25504452x570S25514415x571S34c00428x483S36500399x483S35c00457x483S34c00508x482S35d00537x482S34c00565x482S11511552x534S11519511x535S21800522x525S21800546x522S22a04560x569S22a14516x571
Falten,,738,
Familienmitglied,Familienmitgliedes,21809,M621x585S1ce20424x555S1ce28399x555S2df06427x529S2df1e393x529S20500415x530S36500379x483S34c00407x483S33b00436x483S33b00476x483S34800502x483S35c00585x483S35d00531x482S35d04559x483S1ea06518x546S1ea0e540x546S20500533x531S26602570x554S26616480x554
Familienstand,,12911,M615x620S1ce20433x557S1ce28410x555S2df06439x530S2df1e406x530S20500427x530S36500386x482S34c00416x482S33b00447x482S34500495x482S35d00524x482S34c00552x482S35d00579x482S15d38547x594S11913555x531S20500554x581S22a04552x564
fangen,,22389,M559x574S36500482x483S15248443x507S15240539x510S26615464x534S2f700519x560S2f700464x559S26603514x534S20340492x542S20348492x559
Farbe,"farbig, farben",8450,M560x601S36500439x482S34c00467x482S35d04495x482S35000524x482S15d3a485x537S11550490x549S20e00509x555S2a204522x561S2a20c520x573
Farbetikett,,21393,M617x608S26500449x529S34c00416x483S20e00452x568S34700516x483S15d39420x538S15d50424x545S20e00432x576S18004446x549S26504432x593S36500387x483S35d04445x483S35000475x483S35d00546x483S34800577x483S1f020567x545S1f028534x545S26506602x545S26512511x546
faul,"faule, faulen, fauler, faules, faulem",16046,M562x584S34600496x482S36500438x482S36d00488x522S3780a474x523S37803474x554S15d02473x546S37801527x524S37806501x557S20600462x567S35c00526x483S34c00467x482S30c30445x489S30c30474x489S30c30503x488S30c30533x489
Faulenzer,,10742,M599x586S20500400x564S36500402x482S36d00426x522S3780a412x523S37803412x554S15d02411x546S37801465x524S37806439x557S35c00487x481S34c00430x482S34600460x482S1ed26580x526S22b04578x556S34700532x482S35d04561x483
Faulpelz,,10744,M617x585S30c00382x482S36500382x482S36d00418x523S3780a404x524S37803404x555S15d02403x547S37801457x525S37806431x558S20b00385x555S34c00410x482S34600437x483S35c00465x483S35c00551x482S36100581x483S35000493x483S34700523x482S2f700384x542
Faust,,17722,M575x569S36500426x483S35d00539x483S34c00455x483S34600483x483S36100511x483S20300549x531S37700556x544
Februar,,6487,M564x533S36500451x482S34700482x483S35000512x482S1f710544x500S21100542x519
Federball,,12734,M616x606S36500383x483S35d00438x483S35d04496x483S34700411x482S34700467x482S1f040478x565S34c00552x483S1f440512x536S35000523x482S35c00580x483S17737473x578S23407494x540S2f900477x601
Fell,,1854,M586x596S34700482x483S36500451x483S35c00513x483S14c02520x572S14c0a444x573S18502521x532S1850a458x532S20e00505x576S20e00479x576S26f10438x558S26f00529x554S22b04570x558S22b14417x555
Fenster,,3676,M553x599S36500467x482S34700497x482S10021506x524S10029470x524S10050506x569S10058488x569S24402520x551S2441a457x549
Fernglas,,764,M542x538S31a00482x483S36520494x506S17610521x489S17614462x489S23003516x510S23015463x512
Ferse,,22654,M576x578S15a31491x555S15a50482x536S36500425x481S36100510x484S35d04481x483S34700452x483S34700540x484S20600501x541
Fest,,13743,M564x578S36500436x482S34700466x482S36100497x482S35d00528x483S10a20523x533S10a28448x534S37b06456x552S37b06524x550S27102506x538S27116476x538
fest,,13744,M562x586S2f900456x529S2f900511x530S35d00526x482S20348455x538S20340507x538S36500438x482S36100497x482S34700467x482S22a04509x562S22a14456x563S2f900509x580S2f900456x581
Festausschuss,,13747,M621x570S36500379x482S34700406x482S36100434x482S35d00462x483S20300444x543S20300414x543S2f900387x538S2f900481x537S20320479x545S20328378x545S2df08458x522S2df10396x520S36100557x483S34c00502x482S34600529x482S34500585x483S16d40572x550S16d48552x550S20500566x535
festklemmen,,13755,M619x591S36500381x482S36100440x482S34700411x482S35d00467x483S34700554x483S35c00526x483S35d04496x483S33b00583x483S18550515x544S18558448x545S22104460x533S22104521x532S22a04528x567S22a14446x568S2f900528x586S2f900447x586
festlich,,13758,M607x576S36500392x482S34700422x482S36100452x482S35d00481x482S10a20517x531S10a28442x532S37b06450x550S37b06518x548S27102500x536S27116470x536S35c00511x482S34800541x482S35800571x482
feucht,Feuchtigkeit,13721,M578x565S22114451x538S22114499x538S18510504x549S36500422x482S34400452x482S18518444x550S34800482x483S35800512x482S35d00542x483
Feuer,,13773,M547x621S23614464x571S23600505x557S2e114474x593S2e104507x579S14c20502x521S14c08477x535S36500452x482S34400481x482S34800511x482
Feueralarm,,13774,M632x621S36500417x482S34400445x482S34800474x483S14c09422x571S14c21447x573S20e00444x559S2df00471x570S2df14428x600S14c00469x520S22a00475x552S34c00516x482S35c00545x482S37701599x494S27206613x476S37707581x518S1ea20583x473S36d00540x523S31a30552x492S31a30522x492
Finale,,22095,M533x596S36500468x483S15d41507x533S15d4a489x577S22a04505x552S20500506x569S34800497x483
Fingeralphabet,D,16322,M508x515S10110492x485
fingern,,154,M581x569S36500467x482S14e20516x538S22520512x525S26606551x549S34800497x482
flach,,8581,M561x576S26600500x525S36500438x483S35c00465x483S35800525x482S34c00494x483S18210495x558S18218483x561
Flaschen,,21925,M593x624S36500407x483S35c00437x483S16d48495x594S16d40503x572S22a00505x554S2f900496x619S2f900510x528S34c00467x483S34500497x482S34700526x482S20340507x536S35d00557x483S22a00558x552S26506528x577S26516527x601S2f900560x529S20340557x536S16d40553x571S16d48554x594S2f900553x618
fleißig,Fleiß,6359,M577x571S36500422x483S35c00452x483S36100541x482S34c00480x482S34800511x483S1f740514x555S1f748456x556S2e508503x522S2e512461x524
Fließband,,18135,M596x618S36100495x482S34800465x482S35c00435x483S36500405x483S35000530x482S34c00560x482S15d48465x549S15d40525x550S26726489x585S26726489x602
flink,,2247,M594x590S36500437x482S10050566x560S34800497x483S35c00466x483S2f710565x508S2a500573x520S26600561x519S35d00527x483
Flöte,,18595,M577x591S22526504x521S22522479x559S15418485x523S15410497x556S34400483x483S35d00513x482S34700541x483S35c00453x483S36500424x483
Fluat,,3255,M612x557S34600482x483S34c00512x483S36500424x483S35d00540x483S35c00453x483S1ce20558x527S26606582x541
Flügeln,,16279,M610x551S36500438x482S35c00467x482S35d04527x482S34600497x482S36d00439x519S36d00480x519S36d00512x519S37c03409x522S15d18569x500S15d10417x499S37c0b588x526S22f05589x530S22f13394x524
flüssig,,3104,M563x591S15d0a444x534S34600496x482S22520472x524S14c00477x539S35c00467x482S22a04484x576S36500436x482S36100527x482
Föhn,föhnen,17471,M581x536S36500451x482S34400482x482S36b00513x482S1dc11557x481S35d10526x501S23003555x511
folgt,,10585,M577x566S36500422x483S34400453x483S35c00481x483S35d04510x482S26520515x520S35d00541x482S10018508x530S10010517x536
Folie,,1225,M575x587S15d39459x555S26507507x543S15d51473x564S34700539x482S36500424x482S34400452x483S34800509x483S35c00481x482S20e00493x559
Formel eins,,15266,M611x566S34400418x457S33b00447x457S36500388x457S35010531x538S1f502530x511S23c04467x539S23c1c383x537S34800545x457S34c00516x457S35d00575x457S1e140440x523S1e148408x524
fragen,,3478,M536x545S1ce40462x515S36500482x483S2f900525x535S26606486x529
fragen,fragte,10607,M609x537S34700555x483S20500584x516S1ce02551x515S26600593x485S35d04438x483S35d04497x482S35d00526x482S34c00468x482S36500408x483
Frau Dröst,,6278,M580x585S33e10531x505S31400520x482S11e10542x528S37a06509x583S20e00559x530S22f00555x514S33e00444x482S18211461x527S20500475x545S2a602490x538S36d00443x520S31430451x494S37a06443x583
Frau_Boymann,,5676,M583x596S31400447x482S36d00443x523S18011462x531S20500479x550S2a602491x552S36500447x482S35000521x483S14721552x480S20600561x502S31400521x483S37806450x594S37806492x594S37806535x594
Frau_Müller,,12432,M568x604S31400438x482S36d00434x523S18011453x531S20500470x550S2a602482x552S36500438x482S33b00524x482S31e30530x490S10002537x535S1000a516x542S33030556x491S33040518x491S20500558x507S20500517x507S37d00562x501S37d00521x502S2ea00546x559S2ea4c529x565S37706439x602S37706474x602S37706509x602S37706541x601
Frau_Wächter,,17794,M577x590S36500437x482S33e10540x504S31400529x482S18251468x531S36d00435x522S20500489x523S20500490x556S2a602503x529S37806540x587S37806501x588S37806462x588S37806423x588S11551550x548S11559530x551S20600546x532S2f900528x577
Frau-Seidel,,2819,M594x590S31400450x479S36d00446x520S18011465x528S20500482x547S2a602494x549S36500450x479S30b10518x485S10011541x495S26506579x488S21100559x488S36100518x485S37a06449x588S37a06497x588S37a06535x588
frei,offen,14007,M579x563S34200482x482S31430489x494S15d02504x544S15d0a475x544S15d47556x517S15d4f427x513S26907532x541S26911453x540S2f900544x535S2f900447x534
Freitag,,4474,M605x615S36500395x483S35d04423x482S34c00453x483S34800483x483S35d00511x482S34c00541x482S35d04569x482S19a02487x574S19a0a442x572S19a52490x524S19a5a445x526S2c600504x552S2c611425x547S20500483x604S20500455x602
fremd,"fremde, fremden",21881,M577x569S36500423x483S35d04453x483S35d00541x483S34700480x483S33b00510x482S10041461x539S1000a440x543S10020516x529S2df08486x539
freundschaftlich,Freundschaft,8112,M575x591S16d0c490x552S15d0a458x551S20800481x545S35d00539x483S34800510x483S23624467x574S34400482x482S36500424x482S35d04453x482
Frisur,,12827,M528x518S33e00482x482S31430489x495S2a024492x459S37700511x469S37700489x468S37709483x490S37701511x491S2fc03506x476S2fc06515x487S2fc02514x500S2fc00513x463S2fc05479x479S2fc02475x491S2fc06476x503S2fc00484x478S2fc00502x478S2fc00475x464
froh,,3243,M540x577S30a00482x482S34000482x482S20e00474x551S15d03517x525S20e00507x551S15d0b453x524S2ea00524x552S2ea10458x549
Front,,12567,M559x566S36500440x482S35d04467x482S35d00523x482S34400495x482S14720503x536S14728486x536S26606523x539S26612448x539S26602523x550S26616449x550
Früchte,,6851,M577x567S15030548x497S17630551x551S34600509x482S35d04481x482S36500454x483S23400540x533
Frühling,,20370,M589x582S34600498x483S17630568x566S22b00570x530S36500437x483S14c00566x494S35d04467x483S35c00528x483
Führerschein,,9018,M617x598S36500383x483S35d04440x483S35d04497x483S34500526x483S34600411x482S34700467x483S34800581x483S34c00554x483S15a48462x538S1ed40478x532S22a04490x556S2f700493x572S1ed50478x579
füllen,,12896,M547x568S36500454x482S35c00511x483S34600483x483S16d48467x548S17751511x528S22f03492x539
fünfzehn,,21788,M546x605S2e800527x573S14c50522x538S2ff00482x483
fünfzehn,,4261,M605x598S36500395x482S34600423x482S35d00452x482S36500480x482S36100509x482S34700539x482S35d00569x482S14c50538x531S2e800543x566
für,,13855,M547x571S36500453x483S35d04511x482S34600482x483S1ce20523x541S1ce28465x541S26500518x528S26510480x528
für,,3157,M549x556S36500482x482S1ce20527x526S26500529x501S2f900531x489
für,,21065,M556x575S2f900464x570S35d04512x482S1dc49457x536S34600482x483S1ce20534x535S36500453x482S26500540x518
Fürth,,7329,M572x591S10050511x553S10058491x553S10057551x517S36500439x483S34600467x482S35d00526x482S35d04496x482S27307537x542S20e00530x569S2f900491x586
Fußball,,22760,M564x567S20b00456x552S20352466x537S16f58449x527S2880e482x555S36500437x482S34600468x483S36100498x483S35000528x484S20314505x540
Fußgänger,,15926,M588x599S34600452x482S20e00496x558S26a07506x542S34a00540x482S36500424x482S36100481x482S35d04510x482S15d39468x573S11851482x575S1ed26569x534S22b04568x569
Gabel,,7661,M577x583S35d04422x482S35c00541x482S34c00453x482S35000482x483S34700512x483S20600480x572S10e02486x555S15a49471x542
Garderobe,,18063,M644x607S2490a608x525S2fb04463x601S36d00449x524S14c0a437x537S14c02474x537S20e00446x565S20e00479x564S22f04477x584S22f14438x584S34c00450x482S10620585x508S34400542x483S36d00539x523S35d04420x482S35d04481x482
Gasdruck,,24453,M618x579S35d04383x483S34c00412x483S36100441x484S14711468x497S26f02462x519S33110459x491S34600552x483S35d04523x483S35d04582x484S35d00493x482S20302554x546S20304529x546S36d00528x524S37803570x526S3780b498x525S37806568x553S37806498x553S26502563x565S26516518x564
Gasdruckregler,,24456,M626x579S35d04382x483S26502493x565S26516465x563S14711409x493S26f02404x515S33110400x489S34600490x482S35d04462x482S35d04518x482S35d00435x482S20302493x545S20304470x545S36d00468x522S37803509x523S3780b439x524S37806508x552S37806440x552S35d04555x482S34700583x483S15010560x526S2c400586x531
Gasse,,12579,M559x600S35d04441x482S36100495x482S34c00469x482S34700523x482S15d48477x573S15d40513x572S27e21498x544S36e00477x520
Gasthaus,,12580,M615x628S35d04385x482S36100445x482S34c00416x482S36d00428x525S23804589x568S2381c529x567S26603455x568S26613417x564S34c00521x482S34600550x482S36100579x483S15d11569x544S15d19544x544S15d40594x601S15d48523x600S16031483x540S16037449x536S35d00475x482
Gaststätte,,12581,M609x576S35d00476x482S35d04390x482S34c00419x482S36100447x482S27108499x548S34a00573x482S10e12496x522S10e1a461x534S27114447x561S34500512x482S35d00542x482
Gatter,,18347,M575x547S14c02497x524S14c0a470x522S35d04539x483S26606533x527S26612433x526S34700510x483S34c00453x483S35d04425x483S35d00481x483
Gaumen,,4525,M561x576S35d04438x483S34c00467x483S34600496x483S33b00525x482S10020483x520S26100482x556S26100498x557
gebärden,"gebärde, gebärdest, gebärdet",212,M591x601S14c40494x525S14c48471x538S2ea00503x564S2ea4c482x576S35d04408x482S34700438x482S35000468x482S34a00498x482S35d04526x482S35d00555x482
Gebärden_selbst_schreiben,,6008,M586x600S14c40444x524S14c48421x538S2ea00453x567S2ea4c431x575S30a00424x481S34000424x481S15d39526x557S18520542x563S20e00550x547S26507560x530S34000488x483S30a00541x482S30a00488x483S36d00482x525S10011484x532S20500501x537S26507573x541S34000541x482
Gebärdensprache,,4599,M567x602S14c40463x520S14c48437x534S2e734466x557S2e710446x572S30a00443x482S34000443x482S2fb04463x596S30a00520x482S34c00520x482S14c0a520x531S22a05554x573S14c01531x550S20e00518x550
Gebärdensprache,,975,M586x602S14c40463x520S14c48437x534S2e734466x557S2e710446x572S30a00443x482S34000443x482S2fb04463x596S30a00520x482S15d0a519x536S15d01530x547S34c00520x482S20e00556x546S26506571x548
Gebärdensprachkenntnisse,,23248,M636x614S14c40455x532S14c48429x546S2e734458x569S2e710438x584S20e00541x552S26506557x551S2fb04455x608S35000454x483S15d0a506x543S15d01518x556S34500494x482S35d04396x484S34700425x483S35000523x481S35d04569x482S15d11602x486S20600614x477
Gebärmutter,,3528,M578x587S34700452x482S35d04421x482S35000483x482S34a00512x482S35d04542x482S36d00480x521S17f15470x552S17f1d501x552S23803536x552S2381b450x554S36d00476x583
geben,,4546,M584x576S34700482x482S35d04453x483S15d30565x550S35000511x483S32400482x482S32400511x483S15d31508x527S32400453x483S2b706536x538
Geburtstagstorte,,23401,M601x599S2df08500x506S2df10376x505S15d20510x477S15d28366x479S34700430x483S35000459x483S35d04400x482S15d0a392x482S15d02477x483S35d00535x482S34400565x483S1ed1c567x543S1ed14533x543S2d70a567x576S2d712530x576
Gedächtnis,,14158,M630x517S36100575x482S18510605x489S30007575x482S2f900605x470S20500606x477S35d04388x482S34700412x482S34a00464x482S35800492x482S34800545x482S35d00438x482S35d00519x482
Gedankenpause,,17787,M520x553S30a30488x490S2ff00482x483S34210489x505S1f710500x538S1f718479x538
gedeihen,,8421,M601x575S35d04425x483S35d00483x482S34700454x483S34800538x483S34c00510x483S17630580x559S17630399x555S14c00578x504S22a00582x540S22a10401x535S14c08397x500
gehorchen,,24661,M594x519S35800542x484S22104570x474S35d04513x484S11500579x469S11508405x472S35d04422x482S22104419x472S34700452x482S34400483x483
