dic_gloss,synonyms,sid,FSW
2016,,8031,M540x565S10e00513x435S2f900467x506S15d48460x473S20500488x485S26502510x501S22a04527x466S10e02500x482S1f503473x532S26502504x551S20310517x534
2017,,6921,M540x565S10e00513x435S2f900467x506S15d48460x473S20500488x485S26502510x501S22a04527x466S10e02500x482S1eb10507x530S26502504x551S1dc01477x528
2018,,7514,M540x564S10e00513x436S10e02500x483S15d48460x474S20500488x486S26502510x502S12910505x528S22a04527x467S26502500x550S11e01472x526S2f900466x506
2019,,7515,M549x561S10e00505x440S2f900459x511S15d48452x478S20500480x490S26502502x506S22a04519x471S10e02492x487S14452489x538S2c301523x538
2020,,8040,M544x514S13d20456x498S13d20515x499S22104457x487S22104514x488S26506494x499
2023,,8899,M547x562S10e00516x438S10e02492x482S15d48454x471S18700461x533S13d20509x547S2df08481x539S22504510x530S20500477x485S26502498x497S22a04534x457
5000,,3351,M524x545S15d02497x511S15d48476x510S26502497x531S20500495x504S14c00490x455
250000,,5552,M533x558S10e00468x442S11820504x444S26506488x455S17d20488x491S22104490x481S15d48471x517S15d02506x522S20500493x528S26502513x544
-ste,,607,M552x572S1f541530x531S2a208512x544S34a00482x482
't-signaal,,297,M514x533S17600498x486S21b00487x467S21b00502x467S26b02492x506
(bij) mij halen (2 handen),,8482,M589x552S14c02450x474S14c0a410x474S26724438x500S36d00412x547S36d00438x547S36d00519x548S36d00547x548S14c02554x516S14c0a517x516S26720541x477S21600545x461S2f700543x448
(bloeds)omloop,,5944,M565x536S36d10479x482S10033535x464S1003b444x515S26c00529x492S26c08445x488
(hoek)punt,,8891,M530x526S20500489x475S15d49470x490S1f420501x492S26500514x511
(honden) mand,,8937,M562x534S16c20503x513S16c28476x513S2d81e438x481S2d806528x480S16c00502x467S16c08478x467
(klas)genoot,,5601,M529x525S1f540506x481S1f548471x480S20500483x475S26602499x509
(samen) delen,geven en nemen,8853,M533x529S15d5f467x471S2b707488x490S2b707508x511S2b733500x504
(zwem)bad,,8791,M538x534S10050504x474S10058479x474S27902514x507S2791a463x506S20500494x467S20500493x523
<,"groter dan / kleiner dan, meer dan / minder dan",7494,M544x512S1f018457x497S1ee10518x489
<,,7496,M513x511S1ee18487x489
=,"gelijk  (wiskunde), is (wiskunde)",7492,M515x516S10e02485x484S26506498x502
≠ niet gelijk (wiskunde),,7497,M527x547S10e02474x454S26506488x476S15d41492x507S22b03503x523
>,"groter dan/kleiner dan, meer dan /  minder dan",7493,M540x511S1ee18460x489S1f010511x494
>,,7495,M513x511S1ee10487x489
0 (number),,8739,M515x513S1eb20491x494S22214486x488
1 richting (boodschap),,7803,M520x521S1eb20480x502S26700504x479S21b00481x489
1-jaar,,1042,M518x531S2e704503x495S20500489x500S20304482x516S10001486x470
1-maand,,1859,M515x525S10002485x474S22b04499x495
1/3,,4216,M509x540S10000493x459S18700491x511S22a04494x493
1tand,"1tand heks, tand",7581,M548x521S35610482x483S10a12522x506S20500520x492
2 helften open,,4900,M528x527S17314477x474S1731c506x474S20500495x476S2a210472x499S2a208505x499
2 helften open,,5282,M526x529S2a208503x471S15436474x514S20500481x500S1545a474x482
2 plaatsen na,,5110,M524x535S15d50476x465S2ed08484x512S2ed08507x512S26606491x493
2 plaatsen voor,,5111,M529x530S15d40510x481S15d48488x470S29402471x514
2 richtings (boodschap),,7804,M541x541S1eb20501x522S26700525x499S21b00502x509S1eb38472x480S26714459x485S21b00486x469S2fb00502x460
2 weken,,5263,M526x562S30004482x483S10e00490x532S20e00494x519S26600510x532
2-jaar,,3114,M521x529S20302480x514S20500487x501S2e704506x499S10e01487x471
2-maanden,,562,M515x526S10e02485x475S22b04499x496
2-weken,,213,M526x551S30004482x483S10e00490x521S26900510x524
3 kussen,,6917,M582x521S17720438x506S20500434x495S17708419x480S17728480x506S17708542x480S17720562x504S20500556x494S20500494x494S17700499x480
3 mogelijkheden,,3693,M531x528S18606469x483S10001510x480S20e00492x472S20e00501x486S20e00492x499S22a04513x513
3-jaar,,3141,M520x527S20304481x512S20500489x498S2e704505x499S18601486x473
3-koningen,,644,M521x536S36d00479x485S21100482x496S14201449x490S22b05480x512S18700408x488S26500410x465
3-weken,,842,M530x552S30004482x483S18600491x522S26900514x533
3maanden,,1863,M516x526S18602485x474S22b04500x496
4 spenen (koe),,5395,M513x547S2a202492x485S14404490x516S14400487x453
4-jaar,,1713,M540x538S14400459x462S20500487x494S2e704525x494S20304462x523
4-weken,,2068,M534x551S30004482x482S14400487x520S26900518x523
4maanden,,1350,M523x518S14402476x482S22b04507x488
5-4-3-2,,2384,M517x532S14c00492x501S21a27483x468
5-jaar,,691,M539x533S20500490x491S14c00460x467S20306460x518S2e704524x495
5-weken,,1796,M535x554S30004482x482S14c00486x523S26900519x519
5maanden,,15,M522x519S14c02477x481S22b04506x489
6 maanden,,7212,M531x526S14c0a470x475S1f503509x477S22b24496x496
6-jaar,,37,M529x532S20304470x517S2e704514x493S20500486x492S1f500478x467
6-weken,,1270,M546x555S30004482x482S14c00503x524S1f500473x521S26900530x519
6maanden,,2342,M536x522S14c0a464x478S1f500498x485S22b04520x492
7 maanden,,5068,M535x527S14c0a466x473S1dc02505x476S22b24494x497
7-weken,,36,M543x550S30004482x482S14c00496x519S1dc00471x519S26900527x516
7maanden,,2156,M544x521S14c0a457x480S1dc02496x483S22b04528x491
8 weken,,4791,M530x564S30004482x483S14c08469x519S11e00507x520S20e00494x520S26520491x549
8maanden,,1559,M541x521S11e02498x484S22b04525x491S14c0a458x479
9 maanden,,5386,M535x526S14c0a465x474S14402504x475S22b24493x496
9maanden,,2091,M545x519S14c0a456x481S14402495x482S22b04529x489
a,,3051,M510x507S1f720490x492
a,,7252,M508x512S1f540493x488
À,,8720,M510x508S1f720490x493
a-mondbeeld,,2507,M534x538S1f720514x523S34c00482x482
a-mondbeeld,,7253,M523x550S34c00482x483S1f540508x526
a-mondbeeld,,7829,M518x518S34c00482x483
aa,,4989,M515x517S1f720486x483S26606485x501
aa,,4990,M515x522S26606485x506S1f540489x479
Aaah!,,3760,M537x550S22e00501x530S10020522x520S34c00482x483S30d00482x483
aaien,,2526,M529x515S15a5a472x501S16f20491x490S20e00475x484S26a06515x488
Aalst,,1525,M554x517S30007482x482S20500508x474S20500517x483S11501529x483S34c00482x482
aan,,5777,M543x522S37800458x481S37806458x512S15a56489x507S16c50523x501S26902523x479
aan computer,,3882,M511x539S17602492x461S14c00488x508S26504493x485
aan de kant (auto),"inslaan, afslaan",5184,M518x522S15a50482x495S27308502x479
aan het hoofd,,8306,M530x525S18218470x503S18210490x510S28a00513x475
aanbellen,,642,M544x530S2ff00482x482S1f540529x506S26500529x485S2fa00531x473
aanbellen,,6864,M516x512S26500502x494S1f540484x488
aanbidder,,6468,M532x565S15a20493x447S15a28468x467S2ec00496x481S2ec10469x500S2fd00473x435S1e156492x541S22a04519x548
