dic_gloss,synonyms,sid,FSW
България,Bulgaria,2,M555x518S33100482x483S17d10453x501S18510530x501S26806480x501
България,Bulgaria,3,M532x532S33100482x483S18511505x493S17d17468x492S28906489x517
Здравейте,hello,1,M519x529S14c20482x471S27106504x489
