dic_gloss,synonyms,sid,FSW
Feiertag,S3-00058,1880,M527x606S10020432x494S10028395x494S2a300428x535S2a318394x535S22b24416x576S30105482x477S20500505x506S15a10515x514
Feiertag,S3-00058-K2,2208,M527x557S10020444x493S10028421x493S15a10515x514S20500505x506S30105482x477S24814421x529S2480c447x529
fein-01176,,3288,M513x520S14c01487x479S21100488x506
fein-1,,4642,M535x566S30005482x482S10020520x502S21100522x535S22a04521x551
fein-2,dnn-2,2512,M542x515S18536480x490S1853e506x490S22a05529x497S21100517x484S21100472x485S22a13458x497
fein-c,S3-00436,571,M566x520S17d34470x482S17d3c501x482S18534433x482S1853c541x481S20500491x503S26512463x506S26506512x506
fein-c,S3-00436-2,1012,M572x523S26512471x509S26506557x479S18544470x478S1854c507x478S26512428x478S21100540x478S21100450x478
fein-c,S3-00436-K,1860,M569x507S21100454x493S26506554x493S18544472x492S1854c505x492S26512430x492S21100536x492
fein-c,S3-00436-V,2599,M531x523S26512470x509S26506510x508S18534469x478S1853c506x478S20500495x509S22100508x497S22100477x497
Feind,,592,M534x518S10002504x503S1000a466x503S26502502x481S26516480x481
Feind,S3-04180,3298,M581x525S10000566x477S10008418x476S22e02543x490S22e06440x488S10002501x489S1000a467x489S20500493x475S2f700490x518S2fb04491x509
Feind,S3-04180-K,4182,M581x517S10000566x485S10008418x484S22e02543x498S22e06440x496S10002501x497S1000a467x497S20500493x483S2f900492x512
Feld,,2556,M548x516S14c50506x484S14c58472x484S22a06533x503S22a12452x502
Felsen,S3-01859,2629,M539x534S14c48492x468S14c58461x467S2e230494x502S22b05515x499
femelle liste: ANIMAUX,,4672,M529x543S36d00479x457S16032487x480S22a04494x499S18532495x518S21100516x497
Fenchel,S3-07236-V2,1844,M525x546S2df14475x471S2fb00488x540S20500490x526S18701476x495S18727493x497S2df04504x470S22100478x456S22100508x455
Fenchel,S3-06677,2854,M530x538S18548486x523S18552490x491S22106477x502S22a01470x471S22a00493x461S22a07517x471S20e00503x503
Fenchel,S3-07236,3157,M528x550S17620497x501S17600490x496S20500494x518S18701482x461S18727498x464S20500497x451S2df04507x523S2df14471x522S2fb00491x544
Fenchel,S3-07236-V,4001,M529x535S2df14471x507S2fb00491x529S20500495x503S18701481x472S18727498x474S2df04507x508S22101473x467S22107520x466
Fenchel-Bibi,,3477,M533x536S20320485x518S20300466x507S20500470x525S14c00510x463S14c20490x473S20500510x501
Ferien,,4506,M541x552S15d00519x505S15d08463x505S26a04514x538S2ff00482x482S26a14464x536
Ferien-04129,,566,M552x542S36d00479x458S37702520x462S37700531x485S20310525x506S23600513x525
Fernsehen-08099,,1170,M527x540S15320511x459S15328475x459S2a306505x492S2a31e472x491
fertig-00053,,3746,M533x530S14c09471x469S14c01503x469S2a204510x502S2a21c467x502
fertig-00053-K,,466,M533x530S14c09471x469S14c01503x469S2a200510x502S2a218467x502
fertig-3,,2671,M533x530S14c09471x469S14c01503x469S2a208510x502S2a210467x502
fett,S3-07251,4028,M528x518S17d36475x495S17d3e507x495S22124506x482S22124472x482
Fett,S3-07251-V,1995,M532x512S17d36468x488S17d3e517x489S22126505x488S22122488x488
Fett,S3-07251-V2,3985,M528x528S17d36475x505S1853c502x471S22124506x492S22124472x492S18534471x471
Feuer,S3-08118-K,2254,M542x542S14c10507x473S14c18464x473S22514508x457S22514464x457S23610458x509S2fc00494x531S23600503x510
Feuer,S3-08118,2404,M535x548S14c10507x472S14c18477x472S22524503x453S22524466x454S23100509x514S23110476x514S2fc00493x537
Feuer-1,,2361,M538x533S22514515x467S22514463x467S14c5a464x509S14c52501x509S2a600521x487S2a611462x485
Feuer-2,,1428,M538x539S22514515x461S22514462x461S14c5a465x506S14c52502x506S2d201512x477S2d210461x477S2fb00494x533
Feuerwehr,S4-00134-V,632,M573x545S22514479x479S22514427x479S14c5a428x521S14c52465x521S2a600485x499S2a611426x497S1ea30549x504S1ea38535x524S20500563x532S28822541x485S28822541x454S2882a542x469
Feuerwehr,S4-00134,3528,M576x554S22514478x476S22514425x476S14c5a428x521S14c52465x521S2d201475x492S2d210424x492S2fb00457x548S1ea30545x500S1ea38537x524S20500566x531S2882a539x446S28822540x463S2882a540x480
Feuerwehr-2,Spitalauto,2338,M543x545S15200522x456S17638527x493S17638457x491S15208457x455S36d00479x504S2e018456x515S2fb00489x533S2e000520x516
Feuerwehr-3,,1845,M543x534S21b00531x468S17638527x482S17638457x480S2e000520x505S36d00479x493S2e018456x504S2fb00489x522S21b00461x467
Fhigkeit,S4-06284,1235,M531x533S20337475x467S20331507x467S2e50a504x493S2e512469x492S2fb00494x527
Fhigkeit,S4-07498,4229,M541x529S2fb00474x475S10042483x503S20500459x490S20500475x470S2a603524x506
Fhren,,3405,M525x533S1ce10503x484S1ce48475x484S20700491x518S26520493x466
Fhrer,S4-01325,4063,M530x527S15a37470x504S18531492x482S20800498x501S26527517x472
Filzstift,S3-02902-K,603,M512x535S1ea20488x466S23606495x496
Filzstift,S3-05978,1575,M571x513S1ea50512x490S17758428x498S17750453x498S26506481x499S2480a543x486
Filzstift,S3-05978-K,3381,M574x516S1d420460x484S1d428426x484S20500453x505S26506490x494S1ea20518x487S2480a546x484
finden-05110,,3143,M517x540S1ce20495x459S1d152483x511S22a00496x493
Finger,S3-00967-K,2608,M529x535S14c58494x504S1ce52496x483S26f00489x464S26602471x475
Finger,,2774,M528x525S14c58472x494S10052498x486S20600485x475
Fingeralphabeth-08333,,4213,M512x541S14c20489x476S22510489x459S26a06495x514
Finken,S3-02904,2920,M513x527S1e132487x472S2c604492x501
Finken,S3-02904-V,4397,M521x527S1ed3e502x472S2c604499x501S15d58479x484
Finken--Bibi-,,3434,M527x531S15d04507x504S15d0c477x504S2c600508x468S2c611474x468
Finken-2,S3-01694,469,M529x527S1ea20506x473S1ea28471x473S2c604505x501S2c615476x501
Finken-2,S3-01694-V,2669,M531x526S1ea20506x474S1ea28471x474S2a603469x503S2a612514x502
Finnland-int,S3-04112,79,M543x546S30004482x482S10a00485x520S20500518x515S20500533x516
Finnland-int,S3-04112-K,777,M523x543S30004482x482S10a08508x517S20600489x521
Finnland-int,S3-04112-K2,2375,M528x545S30004482x482S20600506x518S10a00473x519
Firma,S4-05451,4178,M532x528S1ed40504x485S20500497x471S23b04513x507S23b1c468x507S1ed48472x484
Flach-haar,S3-00910-K,2827,M559x521S2ff00482x482S15a51507x469S15a10522x494S20500494x469S2880b539x484
Flach-haar,S3-00910,3787,M569x535S2ff00482x482S15a51507x469S15a10530x508S20500494x469S28a0c552x477
Flasche,S3-00496,868,M518x550S16d48499x530S16d40499x507S20500482x519S22b00502x471S20340503x449
Flasche,,2514,M517x532S16d48499x512S16d40499x489S20500482x501S22a00503x468
Flasche,S3-00496-K,3558,M517x543S16d48499x523S16d40499x500S20500482x512S22a00503x479S20340502x458
flattern--Eule,,1521,M617x572S26720490x530S14c5e385x533S23704541x545S23714420x544S37150471x514S34f00481x482S37100479x515S14c56586x533
flchten,S4-06154,1006,M530x532S15a57484x490S10051500x511S2c700469x467S20e00490x517
Flchtenlager,S4-07531,2809,M577x538S15a57429x462S10051449x517S2c700444x484S20500423x490S15a41543x472S15a49515x473S22a05564x492S22a13504x493
Flecken-a,S4-07590,4222,M529x516S10a20503x490S2e301471x483
flexible,,283,M546x526S18552512x500S1855a474x501S27200506x474S27210454x475
flexible,S3-09064-K,2843,M546x534S18552509x494S1855a474x494S27200506x467S27210454x468S2fc00491x523
flicken,S3-00442-K,1366,M548x513S1ea50481x492S1ea38453x492S2c401508x488
flicken,S3-00442,4661,M546x512S1fb56455x495S1fb5e481x497S2c401506x487
Fliege,S3-00935-V2,1005,M598x516S36d00479x485S1eb10503x496S1eb18475x496S1dc18419x484S1dc10559x486S26506535x501S26512450x501S21600590x504S21600405x503
Fliege,S3-00935-V,1361,M554x541S36a00482x477S1f410502x515S1f418469x515S22a12445x514S22a06539x514S20500495x530S22104542x501S22104446x501
Fliege,,3884,M547x524S1ce20525x481S2880e497x506S28801482x477S29a03453x491
Fliege,S3-00935,4238,M602x541S36a00482x477S1f410502x515S1f418469x515S1ee10576x509S1ee18409x509S20500495x530S22b06541x514S22b12434x514S22104572x498S22104423x496
Fliege-09015,,2686,M515x527S1ce20493x497S29900484x472
Fliege-viele,,1425,M540x539S1ce20518x494S2e501507x460S1ce28466x509S2e519460x474
fliegen-e,S4-01631,4242,M547x524S1ce20525x481S2880e497x506S28801482x477S29a03453x491
fliegen-und-stecken--Biene,,697,M567x537S1ce20437x464S2e501432x502S22b03527x500S1ce20545x463S2f700520x530
fliegen-vorbei-Biene,,2316,M556x542S36d00479x501S26700535x457S1ce50534x512
fliegen-vorbei-viele-Biene,,1943,M578x569S2ea40534x473S26720552x430S36d00479x528S1ce58530x509S2ea00562x504S1ce50556x539
fllen-a,S3-03484,3493,M519x520S1f523497x479S22f03481x499
fllen-b,S3-05906,335,M534x530S1853e466x505S18552465x469S23404477x494S26706492x478
Flohmarkt,S3-05835-K,437,M564x539S22a04551x510S22a04537x487S22a04517x504S22a14464x511S2fc00494x528S15359449x461S15351513x462S22a14435x515S22a14450x494
Flohmarkt,S3-06717,2245,M591x537S1ea41462x490S1ea49418x489S27200457x462S27210409x462S2fc00449x513S15351542x469S22a04534x513S22a04553x501S22a04578x522
Flohmarkt-2,,1076,M577x543S22a04564x514S22a04550x491S22a04530x508S27210422x457S2fc00507x532S15359462x465S15351526x466S22a14448x519S22a14463x498S22a14477x515
Florenz,,857,M549x529S33100482x482S11e00526x464S20600489x469S26a00522x497S17600525x513
Florenz-2,,2681,M546x542S33100482x482S11e00522x489S20600487x468S26a00519x528S21800520x479
Florenz-3,,827,M549x529S33100482x482S17600525x513S20600489x469S26a00522x497S21d00524x485
Florist-2,S4-07883,2261,M527x536S16f49472x464S1ce41483x487S23405497x507
Floristin,S4-00587,3060,M578x547S16d48422x490S15200422x453S21300445x499S1853e432x514S22a00449x478S1ce10556x458S1ce18486x480S22104524x532S22104533x513S28803532x484S28803547x493S2881b500x514S2881b513x505S22104549x521S22104506x540
Floristin,S4-07851,3274,M576x543S16d48424x494S15200424x457S21300447x503S1853e434x518S22a00451x482S20336506x489S1ea31525x509S2ea00561x509
Floristin,S4-00587-V2,4107,M580x553S16d48420x484S15200420x447S21300443x493S1853e430x508S22a00447x472S1d110551x454S22104504x534S22104522x526S22104531x507S28803530x478S28803545x487S2881b498x508S2881b511x499S22104547x515S1d118485x473S2fc00528x542
Floristin,S4-00587-V,4425,M579x553S16d48421x484S15200421x447S21300444x493S1853e431x508S22a00448x472S1d410550x452S22104505x534S22104523x526S22104532x507S28803531x478S28803546x487S2881b499x508S2881b512x499S22104548x515S1d418488x473S2fc00529x542
Flughafen,S4-02644,4558,M544x527S19a50457x478S25504464x505S14c50520x474S2e706518x511
Flugzeug,,3539,M514x518S19a50486x498S26500493x481
Flugzeug-00667,,4669,M594x518S36d00479x489S37709473x489S37701520x489S37703450x490S3770b527x491S15a56548x487S15a52425x487S26a06580x483S26a12404x482S2fb00492x512
Flugzeug-abfliegen,,2185,M514x521S19a50486x501S25500494x479
Flugzeug-landen,,1557,M514x525S19a50486x476S25504493x503
Fluss,,3300,M526x536S15a1c512x509S15a14476x508S2dd0e510x464S2dd1e473x463
fnf,,4634,M513x513S14c01487x486
Fokus,S4-07443,4550,M533x517S30007482x482S15a10521x483S15a18466x481S26500519x461S26510464x461S15a48465x430S15a40520x430S30001482x482
Folie-1,S3-09099-V,2702,M528x536S2a508504x502S1ce50506x464S1ce58472x463S2a510476x503
Folie-1,S3-09099-V2,4489,M534x531S1ce59471x468S1ce51501x468S26b00507x503S26b10467x503S2fb00492x525
Folie-1,S3-09099,4503,M532x539S1ce40510x461S1ce48468x461S2a304506x499S2a31c470x498
Folie-2,S3-08981,2459,M528x521S15a37472x487S15a51481x498S21100502x493S22a07515x480
Form,,3061,M526x535S1f518479x464S29a1c475x493S2fb00495x529S1f510505x464S29a04511x492
Form-2,,907,M526x527S1f720504x475S1f728474x474S29214473x495S2920c512x496
Form-V,,2236,M526x532S29a04511x489S29a1c475x490S2fb00495x526S1f720504x468S1f728479x468
Formbeschreibung,,1930,M526x535S1f518479x464S29a1c475x493S2fb00495x529S1f510505x464S29a04511x492
formulieren,S3-03938,502,M575x539S1ce20504x462S1ce28474x463S20500495x464S26d00505x506S26d10470x507S2fd04489x533S22b06544x471S22b06545x490S22b12424x472S22b12424x491S20500493x494
formulieren,S3-03938-V2,1883,M547x526S1ce40504x473S1ce48474x474S20500495x475S26506524x505S26506532x489S26512453x491S26512463x505S2fc00493x515
formulieren,S3-03938-K2,2363,M548x540S1ce20501x461S1ce28471x462S20500492x463S26d00504x502S26d10467x503S26a12451x474S2fc00492x529S26a06534x473
formulieren,S3-03938-V,3316,M560x539S1ce20505x462S1ce28475x463S20500496x464S26d00506x506S26d10471x507S2fd00490x533S22b06530x478S20500494x494S22b12440x478
formulieren,S3-03938-K,3874,M575x539S1ce20504x462S1ce28474x463S20500495x464S26d00505x506S26d10470x507S2fd00489x533S22b06544x471S22b06545x490S22b12424x472S22b12424x491S20500493x494
Forschen,S3-05231-K,1193,M539x535S11851500x483S11859466x482S2e500516x508S2e518462x507S2fb00494x529S20e00493x465
Forschen,S3-05231-V2,1620,M530x536S10e11505x478S10e19470x478S21800507x463S21800474x463S22b24493x506
Forschen,S3-05231-V3,2558,M532x534S11819468x483S11811507x484S21800510x465S21800477x465S22b24494x504
Forschen,S3-05231,3512,M539x539S11851500x480S11859466x479S2e500516x505S2e518462x504S2fb04494x533S20e00493x462
fortgehen,,403,M532x521S15a56480x479S15a47474x498S20500468x494S2c607509x490
fortgehen,S4-08265,4602,M531x528S15a57486x485S15a41508x505S20500515x489S2c602468x472
Fortschritt,,3371,M526x533S18248477x479S18240497x468S2ea00511x490S2ea4c474x503S2fc00497x522
Fortschritt,S4-03939,3722,M530x534S15a32503x466S2fc00494x523S2ea00515x490S2ea4c474x498S15a3a469x476
Foto-05044,,2052,M550x517S31400482x482S1ed10524x483S1ed18449x483S21800520x469
Fotoapparat,S3-03487,2746,M542x517S2ff00482x482S10a10526x487S16d18458x494S21600522x475S21600534x475
Fotograf,S4-09066,362,M550x517S31400482x482S1ed10524x483S1ed18449x483S21800520x469
Fotograf,S4-09066-K,1604,M550x533S31400482x482S1ed10524x483S1ed18449x483S21800459x472S21800525x474S2fb00492x527
fr,dir-dich,4189,M507x525S10040492x495S26500492x474
fr-2,dich,2443,M507x525S10050492x495S26500492x474
fr-sich,S4-07473,3391,M533x521S15009466x494S15001505x494S20600470x479S20600503x479
Frag-jemand,,2280,M519x518S26507506x482S1ce40481x488
frage-alle,,1128,M548x548S30004482x482S1ce01516x508S20500495x520S2d608519x536
frage-mich,,1655,M530x565S30004482x482S1ce01480x525S2a603513x532S20500494x519S20500495x554
fragen,,3230,M525x560S30004482x482S1ce01481x515S26500494x545S20500515x515
fragen-2,,4301,M541x537S30004482x482S1ce01514x514S26500527x498S20500494x519
fragen-alle,,4300,M525x559S30004482x482S1ce01481x515S2d608486x547S20500515x515
fragen-jemand,,3078,M555x534S30004482x482S1ce01514x511S26507542x505S20500495x520
fraglich,S3-00844,1928,M512x528S10020489x498S29f00493x471
fraglich,S3-00844-V,2323,M511x534S10020496x504S29f00488x465
Franc,S3-05796,3217,M522x524S1ea37497x496S22524490x476S20e00479x492
Franc,S3-05796-K2,3896,M509x524S1ea37490x496S21100491x476
Frankreich,,2596,M548x534S2ff00482x482S10e10524x477S26b04521x516
Frankreich-2,,1409,M537x514S1d410463x486S1d420508x486S22a06494x501
Frankreich-2V,,1570,M515x529S1d410484x472S2df08494x508
Frau,S1-05126,173,M546x520S33010479x482S20800512x510S1ce10524x487
Frau-2,,3362,M528x528S36d00479x472S18011503x485S2a603505x505S20500502x481
Frau-Marchel,,3302,M581x603S31e00509x482S33e00509x482S14401530x471S29905553x496S36d00479x599S36d00519x599S31400448x483S20500482x552S18011465x532S36d00438x599S2a602493x556S36500448x483S36d00445x522
Frauenarzt,S4-06009,2389,M615x530S11559560x505S11551588x492S20600557x493S33010479x482S1ce10525x477S20800518x508
frben,S3-04669,2525,M530x527S1ce50508x473S1ce58470x472S22f04502x513S22f14472x513
frdern,,475,M537x540S14c40513x461S14c48462x461S2a30c512x500S2a314462x499
Frderung,S4-07410,3110,M531x536S15d30508x463S15d38470x464S2e50b504x496S2e513469x495S2fb00494x530
frech-1,S3-00271,1099,M540x549S1471f520x505S33100482x482S22e04522x531S20500502x495
frech-1-00271-V,,4309,M553x529S20500495x495S33100482x482S15a10522x502S15a40522x470S26500539x494
frech-3,,4038,M544x549S10e11519x495S33100482x482S22e04524x531S20500502x495
Freibourg-,Schweiz-,1798,M537x514S1d410463x486S1d420508x486S22a06494x501
Freiburg--Deutschland-,,3782,M547x523S10e01503x484S10e09475x484S28811452x476S28809527x476S2fb00495x517
freiwillig,S4-0147-V,713,M526x523S20300506x508S20300480x508S2df10474x476S2df08505x476
freiwillig,S4-0147,2174,M534x524S20300502x495S20308482x495S26907515x480S26911466x476S20500496x513
freiwillig,S4-0147-V2,3559,M526x523S20300507x508S20300481x508S2df1c475x476S2df04505x476
fremd,S4-02238,4223,M540x532S30004482x482S15a52472x520S20e00506x520S26506525x518
fressen,S2-02520,129,M558x517S30005482x482S18000528x499S2b704537x468
Freude,S4-04230,2450,M521x526S36d00479x474S20500486x484S20500498x484S14c01485x499
Freude-2,,4544,M555x527S36d00479x479S20e00476x488S20e00513x488S22f00530x474S22f10444x475S18005455x505S1800d521x507
Freude-3,,87,M528x545S14c01502x480S14c09468x480S36d00479x456S2ea00513x512S2ea18470x511S20e00480x464S20e00505x464S2fb00491x539
Freund,,2570,M515x525S20310500x476S2a20c484x497
freundlich,S3-00578-V,1259,M549x521S26500535x486S20500520x508S17600533x505S30005482x482S21b00539x472
freundlich,S3-00578-V2,2243,M538x533S2ff00482x482S20500496x500S17700516x518S26500521x495S14c00515x457
freundlich,S3-00560,2609,M549x518S33e00482x482S18510524x503S18518452x503S2df04527x477S2df1c452x477
freundlich,S3-00578,2935,M549x521S26500535x479S20500520x508S17600533x505S15200528x441S30005482x482
freundlich,S3-00578-K,3177,M537x521S30006482x482S20500518x483S18502522x497S2b700516x456S21b00522x442
Frher,,2987,M544x533S26a04517x501S15d00522x466S22104522x522S36d00479x529
Frher-bis-Heute,,2480,M558x549S36d00479x479S14c00525x470S22510524x451S2b700527x508S2f800520x538
frhliche,,4519,M538x533S2ff00482x482S20500496x500S17700516x518S26500521x495S14c00515x457
Frhling,Blume,1827,M522x543S16d48478x494S15200478x457S21300501x503S1853e488x518S22a00505x482
Frhling-00192,,3354,M550x535S30004482x482S14c20522x473S20320493x520S26a00523x511
Frhling-02230,,2818,M526x523S15200474x492S15208506x492S22510503x476S22510475x476
Frhling-02236,,1648,M521x524S36d00479x476S3770a469x477S37702469x500S20600444x488S15a32477x493
Frhling-02511,,2965,M523x533S20310505x468S20318479x468S27116478x492S27102508x493
Frhling-02724,,4374,M525x519S14c02494x496S20500508x480S22512476x497
Frhling-2,,4254,M523x551S16d0a479x487S20300481x511S22a00508x475S20700505x494S14c00477x449S37700488x526
Frhlingsferien,S3-06723,200,M591x551S15d00569x503S15d08513x503S26a04564x536S2ff00532x480S26a14514x534S30004432x484S15422438x521S21800441x543
Frhlingsferien,S3-5900K,281,M541x563S16d48365x514S15200365x477S21300388x523S1853e375x538S22a00392x502S15d08463x505S15d00519x505S2ff00482x482S26a04514x538S26a14464x536
Frhlingsferien,S3-06723-V2,1157,M591x550S15d00569x503S15d08513x503S26a04564x536S2ff00532x480S26a14514x534S30004432x484S21d00442x541S17620442x522
Frhlingsferien,S3-5900-V3,2899,M545x576S16d0a373x512S20300375x536S22a00402x500S20700399x519S14c00371x474S37700382x551S2ff00482x482S15d00523x499S15d08456x498S26a04518x532S26a14457x530
Frhlingsferien,S3-06723-V,3360,M591x550S15d00569x503S15d08513x503S26a04564x536S2ff00532x480S26a14514x534S30004432x484S14c20470x481S20320443x521S26a00469x517
Frhlingsferien,S3-06723-K2,4635,M591x551S15d00569x503S15d08513x503S26a04564x536S2ff00532x480S26a14514x534S30004432x484S15452438x521S21800441x543
Frhstuck,S2-03024,370,M543x545S30004482x482S18507509x518S20500520x512S20500533x513
Frieden,,1222,M553x527S15a40505x472S15a48482x472S15a50541x500S15a50446x500S28805509x503S2881d468x503
Frieden-2,,2509,M531x521S15a50483x478S15a50503x478S22a05518x506S22a13468x507
frisch-1,S3-02398-V2,450,M522x543S16d48478x494S15200478x457S21300501x503S1853e488x518S22a00505x482
frisch-1,S3-02398,833,M510x538S17630494x522S15230490x462S26500495x502
frisch-1,S3-02398-V3,2181,M523x551S16d0a479x487S20300481x511S22a00508x475S20700505x494S14c00477x449S37700488x526
frisch-1,S3-02398-V,4395,M508x524S17630492x508S26500493x488S21b00496x475
Frosch,,3024,M515x554S11e20486x491S12927495x526S2b700488x461S21600493x446
Frucht-,,3210,M531x548S28814469x489S2880c519x488S15351500x464S15359474x464S15337503x514S1533f475x514S20500493x452S20500495x537
frustiert,S4-00580-V,1248,M531x543S36d00479x457S15039471x468S2fb00496x537S22a04514x501S22a14475x501S21100514x520S21100477x520S15031503x470
frustiert,S4-00580,4285,M527x546S36d00479x454S15331504x468S15339473x468S22a04507x498S22a14479x498S21100511x521S21100477x520S2fb00492x540
Fuchs,S3-07196-V,428,M543x518S26500527x467S33200482x482S15200523x487S17700521x443
Fuchs,S3-07196-K,2587,M546x517S18500522x500S33200482x482S22104527x488S26500527x467
Fuchs,S3-07196,4618,M538x517S17c00521x491S33200482x482S22104525x458S26500524x471
Fuss,S3-00480,928,M516x524S14c50488x493S22524484x476
Fuss,S3-03063-K,1029,M514x524S1e132487x476S26504500x509
Fuss,S3-03063-K,1291,M513x521S1e132487x478S22a04500x506
Fuss,S3-00480-K,1375,M512x523S14c50488x492S22514489x476
Fuss,S3-06736,2186,M521x530S21100503x516S22a04504x498S1e13e495x469S15a50479x486
Fuss,S3-03063-V3,3247,M509x524S1ed3e490x476S26504494x509
Fuss,S3-00480-K2,3846,M512x523S14c50488x492S22510489x476
Fuss,S3-06736-V2,3928,M518x530S21100504x516S22a04503x499S1ed3e499x470S15a50482x491
Fussball,S2-02007,1640,M517x544S15a57484x456S20351495x523S20b00497x507S2d200491x477
G,,4711,M515x508S1f000486x493
Gallaudet,S4-07404,255,M573x517S31410482x482S1ef10509x488S22104561x491S22a06543x488
Gallaudet,S4-07404-V,4456,M593x517S31410482x482S1ef10509x488S1f410564x490S22a06543x488
galoppieren--Tier,,113,M524x529S20350507x472S20350477x483S2ea40475x504S2ea00509x493
galoppieren--Tier,,1171,M522x524S20350505x477S20350477x478S2ea10478x499S2ea00507x499
galoppieren--Tier,,4186,M522x529S2ea10479x470S1825a477x506S2ea00506x470S18252507x505
ganz,S3-09090-V,872,M534x550S16f50504x470S16f58473x469S16f38473x515S16f30503x515S28814465x490S20500497x449S20500498x539S2880c522x491
ganz,S3-09090,1451,M531x548S28814469x489S2880c519x488S15351500x464S15359474x464S15337503x514S1533f475x514S20500493x452S20500495x537
ganze,,3129,M512x525S14c50488x494S2e706487x475
Garderobe,S4-7116,3496,M622x543S36d00479x472S14c01505x484S14c09475x483S20e00475x514S20e00518x514S22f04511x529S22f14470x529S1ea10599x502S1ea18571x502S20500591x486S2b720582x457
Garderobe-2,S4-09435,3723,M536x536S36d00479x465S14c01505x477S14c09475x476S20e00475x507S20e00518x507S22f04511x522S22f14470x522
Garten-,,3961,M519x534S1ea17494x466S1ea1f480x491S20500505x495S22f24494x520
Gartenschlauch,,3416,M519x552S1ea30486x507S1ea38482x531S20500509x532S28822484x485S28822485x448S2882a485x467
geben,,2075,M514x525S15d32487x506S2b700489x475
geben--er--sie--es--man-gibt-mir-,,188,M525x529S15d32476x489S2b703505x472S20500488x518
geben--gibst-du-mir-,,3200,M514x536S15d32487x496S2b704494x464S20500499x525
geben--ich-gebe-an-alle-,,4160,M541x529S15d31490x506S2b700486x471S2b702460x486S2b707516x483
geben-ich-an-dich,,3355,M514x535S15d32487x495S2b700489x464S20500499x524
geben-ich-an-jemand,,4630,M526x533S15d32475x493S2b707501x468S20500487x522
Geben-uns,,2237,M542x542S15d31505x481S2b723501x459S15d39470x480S20500458x498S20500474x508S20500496x512S20500515x511S20500532x499S22b06487x526
Geben-zu--mir,,3242,M529x522S15d31506x499S2b723502x477S15d39471x498
Geben-zu-dir,,2777,M529x526S15d31506x503S2b720488x474S15d39471x502
geboren,S3-00745,1873,M530x532S15d14470x505S15d1c511x505S2d200502x467S2d211471x467
geboren-1,S4-07528,3605,M531x530S15a57482x494S20351497x509S2c700468x470S21100518x498
Gebrdenschrift,,2586,M572x532S14c09428x486S14c21442x506S14c09492x468S29509463x477S20e00452x478S15d09525x487S18520543x503S26507559x486S21100537x508
Gebrdenschrift-K,,3807,M572x532S14c09428x486S14c21442x506S14c00492x468S29509463x477S20e00452x478S15d09525x487S18520543x503S26507559x486S21100537x508
Gebrdensprache,S1-00819,3097,M550x528S14c09450x482S14c01524x471S14c21468x502S29509494x482S20e00492x472
Gebrdensprachkurs,,1226,M589x537S14c09411x491S14c01485x480S14c21429x511S29509455x491S20e00453x481S10e20569x507S10e28549x507S20500562x491S20500563x463S2df06569x474S2df1e544x474
Gebrdensprachlehrer,S4-05348,2990,M593x534S14c09408x477S14c01482x466S14c21426x497S29509452x477S20e00450x467S10e10565x475S10e18544x475S26b10534x516S26b00566x516
Gebude-Klassifikation,,1177,M543x523S15352465x477S22a04458x507S22a04493x508S22a04530x505
Geburt,,1132,M530x532S15d14470x505S15d1c511x505S2d200502x467S2d211471x467
Geduld,S3-00114-K,1197,M521x534S36d00479x467S15a52484x482S20f00484x501S22f04485x520
Geduld-00114,S3,2566,M521x534S36d00479x467S15a52479x482S20f00481x501S22f04483x520
Geduld-3,,3325,M537x524S11552474x487S36d00479x476S22f04483x510S20f00511x489
gefangen,,41,M518x558S36a00482x477S1e101485x530S20500495x522
gefangen-2,,903,M518x562S36a00482x477S1ed0e490x536S20500495x522
Gefangen-3,,2906,M523x524S20351476x477S20359502x481S3770b484x497S37803490x494
Gefhl,S3-8262,2704,M540x526S18530503x511S18538468x511S21100467x492S21100516x489S22524508x474S22524459x475
Gefhl,"S4-04633, spren-00506",3370,M529x518S18536481x493S1853e506x493S21100471x482S21100516x482
Gefhl,S3-8262-K2,3867,M529x518S18536481x493S1853e506x493S21100471x482S21100516x482
Gefhl,S3-8262-K,4004,M535x526S18530504x511S18538469x511S21100468x492S21100517x489S22514513x474S22514465x475
Gefhl-05233,,445,M525x528S15a37474x505S15a51502x497S21100477x486S26a03487x472
Gefhl-2,,1991,M528x530S14c01502x470S14c09471x489S21100515x502S21100483x516
gegen,,2743,M534x518S10002504x503S1000a466x503S26502502x481S26516480x481
gegen,S4-05396,4357,M542x539S10041521x509S1004b458x461S26501500x502S26515480x484
Gegenber,,3527,M541x520S15d48481x493S15d40504x493S20500497x480S26506526x497S26512459x497
Gegenteil-05374,,999,M561x514S10002505x499S1000a467x499S28812440x487S2880a539x486
gegrndet,,2436,M549x527S17654451x510S28817472x499S16d48478x474S17654533x511S2880f506x499S16d40501x474
gegrndet,,4161,M556x529S17654444x513S14c39472x471S14c31501x471S17654540x513S2880f514x501S28817464x501
gehen,,3590,M513x540S22510487x491S11850490x513S25500492x461
gehen-00121,,4655,M532x525S1de20467x495S1f420503x475S26507495x493
gehen-00178,,379,M534x529S15a59467x471S15a41511x506S2c602484x488S20500497x474
gehen-00337,,2714,M513x531S15d04488x470S2a20c490x503
gehen-004151,,2506,M539x549S10050503x472S10058476x472S23404502x516S23414460x517S26520490x451S2fc00493x538
gehen-05314,,2021,M518x536S11850482x488S26500486x464S23404481x522
