Handshape,Token Count,% Use,Gloss Count,% Gloss Coverage,Glosses Using this Handshape,Token Ct (cuml),Token Ct (cuml%)
S176,25,1.96%,15,2.26%,"60 (หกสิบ) (sid_702), 70 (เจ็ดสิบ) (sid_703), 80 (eighty) (sid_704), 90 (เก้าสิบ) (sid_705), teach (sid_40), to speak (sid_21), กล้วยไม้ (orchid) (sid_393), กล้องโทรทรรศน์ (telescope) (sid_295), จันทรุปราคา (lunar eclipse) (sid_299), ธรรมชาติ (nature) (sid_86), บิกแบง (Big Bang) (sid_292), ศูนย์ (sid_351), สระอึ (อึ, vowel /ɯ/, oe, ึ) (sid_134), สลิ่ม (sid_433), สุริยุปราคา (solar eclipse) (sid_300)",775,60.74
S140,22,1.72%,20,3.01%,"ก (ก.ไก่, Ko Kai) (sid_80), กฎหมาย (กฎ, law) (sid_173), กระทรวง (ministry) (sid_143), กระทรวงกลาโหม (ministry of defence) (sid_144), ข (ข.ไข่, Kho Khai) (sid_81), ค (ค.ควาย, Kho Khwai) (sid_82), ครับ (sid_531), ครับ (ค่ะ) (sid_456), ค่ะ (sid_530), ฆ (ฆ.ระฆัง, Kho Rakhang) (sid_83), ป (ป.ปลา, Po Pla) (sid_107), ประยุทธ์ จันทร์โอชา (Prayut Chan-o-cha) (sid_425), ป้า (aunt: parent’s older sister) (sid_661), ผ (ผ.ผึ้ง, Pho Phueng) (sid_108), พ (พ.พาน, Pho Phan) (sid_106), พัน (thousand) (sid_204), ภ (ภ.สำเภา, Pho Samphao) (sid_111), สีกากี (khaki (color)) (sid_690), สีเขียว (green) (sid_682), สีเขียวขี้ม้า (olive (color)) (sid_683)",797,62.46
S1ce,21,1.65%,18,2.71%,"9 (เก้า) (sid_350), 90 (เก้าสิบ) (sid_705), กะเพรา (holy basil) (sid_457), กันยายน (September) (sid_620), กันยายน (ก.ย., September) (sid_249), ดาวพฤหัสบดี (Jupiter) (sid_274), ดาวยูเรนัส (Uranus) (sid_276), นกจาบคาเล็ก (Asian green bee-eater) (sid_514), นกตะขาบทุ่ง (Indochinese roller) (sid_515), ฝ (ฝ.ฝา, Fo Fa) (sid_110), ฟ (ฟ.ฟัน, Fo Fan) (sid_109), สหประชาชาติ (United Nations) (sid_706), สิทธิเสรีภาพ (rights and liberty) (sid_189), สีฟ้า (sky blue) (sid_680), องค์การสหประชาชาติ (United Nations Organization) (sid_707), เฟสบุก (Facebook, facebook) (sid_128), เฟสบุก (Facebook, facebook) (sid_129), เสรีภาพ (อิสรภาพ, freedom) (sid_174)",818,64.11
S154,21,1.65%,17,2.56%,"กะหล่ำดอก (cauliflower) (sid_461), กะหล่ำปลี (cabbage) (sid_458), ดาวตก (meteor) (sid_283), ดาวพฤหัสบดี (Jupiter) (sid_274), ดาวพุธ (Mercury) (sid_270), ดาวยูเรนัส (Uranus) (sid_276), ดาวศุกร์ (Venus) (sid_271), ดาวอังคาร (Mars) (sid_273), ดาวเนปจูน (Neptune) (sid_277), ดาวเสาร์ (Saturn) (sid_275), นกเค้าจุด (spotted owlet) (sid_506), พาน (tray with pedestal) (sid_183), ลาว (Laos) (sid_411), เอกภพ (จักรวาล, universe) (sid_291), เอเชียตะวันออกเฉียงใต้ (Southeast Asia) (sid_416), โชคดี (ขอให้โชคดี, good luck) (sid_15), โลก (earth, world) (sid_269)",839,65.75
S1dc,20,1.57%,20,3.01%,"กะหล่ำดอก (cauliflower) (sid_461), ข้างขึ้น (waxing moon) (sid_279), ข้างแรม (waning moon) (sid_280), คนหูดี (หูดี, hearing people, good ear) (sid_53), จันทร์ดับ (new moon) (sid_282), จันทร์เต็มดวง (full moon) (sid_281), ดวงจันทร์ (moon) (sid_272), ดาวศุกร์ (Venus) (sid_271), ตอแหล (bullshit, mealy-mouthed) (sid_523), นกขมิ้น (กลุ่ม) (orioles) (sid_522), บางลำพู (Bang Lamphu) (sid_404), ล (ล.ลิง, Lo Ling) (sid_115), ลุง (uncle: parent’s older brother) (sid_660), ล้าน (million) (sid_207), สีชมพู (pink) (sid_687), สีทอง (golden) (sid_694), สีเหลือง (yellow) (sid_684), หูดี (คนหูดี, คนที่มีการได้ยิน, hearing (person)) (sid_601), ฬ (ฬ.จุฬา, Lo Chula, Lo Jula) (sid_121), แม่ (mother) (sid_635)",859,67.32
S147,20,1.57%,16,2.41%,"นกกระปูดใหญ่ (greater coucal) (sid_485), นกอีเสือสีน้ำตาล (Brown Shrike) (sid_564), บ (บ.ใบไม้, Bo Baimai) (sid_105), บรูไน (Brunei) (sid_412), บางซื่อ (Bang Sue) (sid_438), บางลำพู (Bang Lamphu) (sid_404), บิดบัวบาน (ท่าฟ้อน) (Bit Bua Ban (Northern Thai dance)) (sid_424), ประยุทธ์ จันทร์โอชา (Prayut Chan-o-cha) (sid_425), พูดตรง (พูดตรงๆ) (sid_64), ฟิลิปปินส์ (Philippines) (sid_409), สีน้ำตาล (brown) (sid_688), สีน้ำตาลเข้ม (dark brown) (sid_689), เบื่อ (น่าเบื่อ, be boring, be bored) (sid_194), เปิดใจ (open mind) (sid_155), เฟสบุก (Facebook, facebook) (sid_129), โกหก (lie) (sid_361)",879,68.89
S16d,20,1.57%,15,2.26%,"กลุ่มดาว (constellation) (sid_293), กล้องสองตา (binoculars) (sid_294), กาวน้ำ (glue) (sid_464), กาแฟ (coffee) (sid_470), กาแฟอเมซอน (Cafe Amazon) (sid_469), กาแฟโบราณ (Thai traditional coffee) (sid_471), ฉ (ฉ.ฉิ่ง, Cho Ching) (sid_88), ช (ช.ช้าง, Cho Chang) (sid_89), ฌ (ฌ.เฌอ, Cho Choe) (sid_91), นกเค้า (กลุ่ม) (owls) (sid_504), นกเค้ากู่/นกฮูก (collared scops owl) (sid_505), นกเค้าจุด (spotted owlet) (sid_506), ร้อย (hundred) (sid_203), สเปรย์ (spray) (sid_151), แอปเมสเซนเจอร์ (เฟสบุกเมสเซนเจอร์, Messenger app, Facebook Messenger) (sid_130)",899,70.45
S1f5,16,1.25%,13,1.95%,"คนหูดี (หูดี, hearing people, good ear) (sid_53), ดี (good) (sid_309), พระเจ้า (sid_63), ภาษี (tax) (sid_538), ยกย่องพระองค์ (เทิดทูนพระองค์) (sid_66), ยางลบ (eraser) (sid_453), วิทยาศาสตร์ (science) (sid_441), สวย (หล่อ, pretty, beautiful, handsome) (sid_525), หวาน (sweet) (sid_78), หูดี (คนหูดี, คนที่มีการได้ยิน, hearing (person)) (sid_601), โชคดี (ขอให้โชคดี, good luck) (sid_15), ได้ (be able to) (sid_235), ไม่ได้ (not be able to) (sid_236)",915,71.71
S101,15,1.18%,15,2.26%,"กรกฎาคม (ก.ค., July) (sid_247), กันยายน (ก.ย., September) (sid_249), กุมภาพันธ์ (ก.พ., February) (sid_242), ฎ (ฎ.ชฎา, Do Chada) (sid_93), ด (ด.เด็ก, Do Dek) (sid_101), ตุลาคม (ต.ค., October) (sid_250), ธันวาคม (ธ.ค., December) (sid_252), พฤศจิกายน (พ.ย., November) (sid_251), พฤษภาคม (พ.ค., May) (sid_245), มกราคม (ม.ค., January) (sid_240), มิถุนายน (มิ.ย., June) (sid_246), มีนาคม (มี.ค., March) (sid_243), สิงหาคม (ส.ค., August) (sid_248), เดือน (month) (sid_399), เมษายน (เม.ย., April) (sid_244)",930,72.88
S180,15,1.18%,10,1.5%,"ขนมปัง (bread) (sid_316), นกกาน้ำ (กลุ่ม) (cormorants) (sid_494), นกกาน้ำเล็ก (little cormorant) (sid_495), พี่ (elder sibling) (sid_638), มี (have) (sid_322), ลา (donkey) (sid_450), สิทธิเสรีภาพ (rights and liberty) (sid_189), สี (color) (sid_677), ห้องน้ำ (toilet) (sid_466), ไป (go) (sid_233)",945,74.06
S170,14,1.1%,7,1.05%,"กะทิ (coconut milk) (sid_459), ชะนี (gibbon) (sid_338), ช้าง (elephant) (sid_389), นกกาน้ำเล็ก (little cormorant) (sid_495), มะพร้าว (coconut) (sid_436), ลาดพร้าว (Lat Phrao) (sid_437), เล็ก (small) (sid_520)",959,75.16
S14d,14,1.1%,9,1.35%,"กินเลี้ยง (feast) (sid_475), ผัดไทย (Pad Thai) (sid_313), พี่น้อง (แสดงจำนวน) (siblings (total number)) (sid_668), ภาษามือ (sign language) (sid_598), วางแผน (make a plan) (sid_448), อย่างไร (How?) (sid_674), เอกภพ (จักรวาล, universe) (sid_291), โจมตี (ทิ้งระเบิด) (drop bomb) (sid_455), ไซน์ไรติง (SignWriting) (sid_613)",973,76.25
S1d4,13,1.02%,13,1.95%,"feel (sid_9), กาวน้ำ (glue) (sid_464), กาวแท่ง (glue stick) (sid_451), กาแฟ (coffee) (sid_470), กาแฟอเมซอน (Cafe Amazon) (sid_469), กาแฟโบราณ (Thai traditional coffee) (sid_471), นกจาบคา (กลุ่ม) (bee-eaters) (sid_511), นกจาบคาหัวเขียว (blue-tailed bee-eater) (sid_512), นกจาบคาหัวเขียว (blue-tailed bee-eater) (sid_513), นกจาบคาเล็ก (Asian green bee-eater) (sid_514), บิดบัวบาน (ท่าฟ้อน) (Bit Bua Ban (Northern Thai dance)) (sid_424), ผึ้ง (bee) (sid_374), เสื้อ (upper-body clothes) (sid_208)",986,77.27
S1ee,11,0.86%,6,0.9%,"ธนบัตร (แบงก์, banknote) (sid_150), ฝรั่ง (คน) (farang (westerners)) (sid_529), พรรคก้าวไกล (Move Forward Party) (sid_401), รถตุ๊กตุ๊ก (auto rickshaw, tuk-tuk) (sid_229), รถแท็กซี่ (taxi) (sid_228), สุดารัตน์ เกยุราพันธุ์ (Sudarat Keyuraphan) (sid_430)",997,78.13
S1fb,11,0.86%,11,1.65%,"ฏ (ฏ.ปฏัก, To Patak) (sid_95), ฐ (ฐ.ฐาน, Tho Than) (sid_96), ฑ (ฑ.มณโฑ, Tho Montho) (sid_97), ฒ (ฒ.ผู้เฒ่า, Tho Phuthao) (sid_98), ต (ต.เต่า, To Tao) (sid_94), ตลาด (market) (sid_74), ตอแหล (bullshit, mealy-mouthed) (sid_523), ตา (พ่อของแม่) (maternal grandfather) (sid_658), ถ (ถ.ถุง, Tho Thung) (sid_102), ท (ท.ทหาร, Tho Thahan) (sid_103), ธ (ธ.ธง, Tho Thong) (sid_104)",1008,79.0
S16c,10,0.78%,3,0.45%,"รัฐบาล (government) (sid_181), สลิ่ม (sid_433), อกหัก (broken-hearted) (sid_539)",1018,79.78
S11e,10,0.78%,9,1.35%,"3 (สาม) (sid_344), 30 (สามสิบ) (sid_698), ฆ (ฆ.ระฆัง, Kho Rakhang) (sid_83), ฒ (ฒ.ผู้เฒ่า, Tho Phuthao) (sid_98), นกกระจอกเทศ (ostrich) (sid_435), ภ (ภ.สำเภา, Pho Samphao) (sid_111), มีนาคม (มี.ค., March) (sid_243), หวาน (sweet) (sid_78), อนุทิน ชาญวีรกูล (Anutin Charnvirakul) (sid_428)",1028,80.56
S1ed,10,0.78%,7,1.05%,"ดาวเสาร์ (Saturn) (sid_275), นกกวัก (white-breasted waterhen) (sid_487), พม่า (เมียนมาร์, Burma/Burmese, Myanmar) (sid_335), วัว (cattle) (sid_354), หาร (divide (math)) (sid_329), เกย์ (gay) (sid_467), ใส่หน้ากากอนามัย (wear a face mask) (sid_340)",1038,81.35
S177,10,0.78%,8,1.2%,"กิน (eat) (sid_476), กินเลี้ยง (feast) (sid_475), ญี่ปุ่น (Japan) (sid_26), ดวงอาทิตย์ (sun) (sid_266), ดาวเคราะห์ (planet) (sid_267), นกเขา (กลุ่ม) (doves/pigeons) (sid_483), พิธา ลิ้มเจริญรัตน์ (Pita Limjaroenrat) (sid_426), ระบบสุริยะ (Solar System) (sid_268)",1048,82.13
S106,9,0.71%,7,1.05%,"die (sid_11), กาแฟอเมซอน (Cafe Amazon) (sid_469), ถาม (ask) (sid_307), ยาก (hard, difficult) (sid_198), รัสเซีย (Russia) (sid_29), สเปรย์ (spray) (sid_151), ไวรัส (virus) (sid_148)",1057,82.84
S192,9,0.71%,9,1.35%,"ง่าย (easy) (sid_197), ง่าย (easy) (sid_77), จ (จ.จาน, Cho Chan, Jo Jan) (sid_87), จริง ๆ (truly) (sid_156), ปากเสีย (bad-mouth) (sid_330), วาด (draw) (sid_447), สระไอ (ไอ, vowel /ai/ 1, i, ไ) (sid_137), เบื่อ (น่าเบื่อ, be boring, be bored) (sid_194), ไม่ดี (not good) (sid_310)",1066,83.54
S144,9,0.71%,8,1.2%,"4 (สี่) (sid_345), 40 (สี่สิบ) (sid_700), ฑ (ฑ.มณโฑ, Tho Montho) (sid_97), นกตีทอง (coppersmith barbet) (sid_517), นกแซงแซวหางบ่วงใหญ่ (Greater Racket-tailed Drongo) (sid_561), นกโพระดก (กลุ่ม) (barbets) (sid_544), สี่แยก (4-way intersection) (sid_216), เมษายน (เม.ย., April) (sid_244)",1075,84.25
S172,9,0.71%,6,0.9%,"กัณวีร์ สืบแสง (Kannavee Suebsang) (sid_462), ประชาธิปไตย (democracy) (sid_180), รถไฟฟ้าบีทีเอส (รถไฟลอยฟ้า, BTS Skytrain, skytrain) (sid_226), รถไฟฟ้าใต้ดิน (subway) (sid_227), รัฐธรรมนูญ (constitution) (sid_184), เครื่องปรับอากาศ (แอร์, air conditioner) (sid_533)",1084,84.95
S1bb,9,0.71%,8,1.2%,"8 (แปด) (sid_349), 80 (eighty) (sid_704), What (sid_36), what (sid_44), สิงหาคม (ส.ค., August) (sid_248), อะไร (what?) (sid_193), เข็ม (needle) (sid_257), ไม่ตรงกัน (not in the same direction) (sid_182)",1093,85.66
S15c,8,0.63%,5,0.75%,"กะทิ (coconut milk) (sid_459), กิ้งก่า (lizard) (sid_356), คริสต์มาส (Christmas) (sid_263), มัสยิด (สุเหร่า, mosque) (sid_70), โจมตี (ทิ้งระเบิด) (drop bomb) (sid_455)",1101,86.29
S10a,8,0.63%,8,1.2%,"Saturday (sid_4), Sunday (sid_1), ตาย (die) (sid_532), ระยะเวลา (period of time) (sid_187), สระอิ (อิ, vowel /i/, e', ิ) (sid_132), เวลา (time) (sid_186), เหยี่ยวแดง (Brahminy Kite) (sid_543), เหยี่ยวและนกอินทรี (กลุ่ม) (hawks/eagles) (sid_502)",1109,86.91
S1fc,7,0.55%,7,1.05%,"ง (ง.งู, Ngo Ngu) (sid_84), ณ (ณ.เณร, No Nen) (sid_100), ดาวเนปจูน (Neptune) (sid_277), น (น.หนู, No Nu) (sid_99), น้า (aunt: mother's younger sibling) (sid_662), น้ำ (water) (sid_213), สีน้ำเงิน (dark blue) (sid_679)",1116,87.46
S10c,6,0.47%,5,0.75%,"ดาวเคราะห์ (planet) (sid_267), นกตีนเทียน (black-winged stilt) (sid_488), บางซื่อ (Bang Sue) (sid_438), ร้อยละ (เปอร์เซ็นต์, %) (sid_364), แขน (arm) (sid_255)",1122,87.93
S14a,6,0.47%,5,0.75%,"คาราโอเกะ (Karaoke) (sid_54), สระอิ (อิ, vowel /i/, e', ิ) (sid_132), สระอี (อี, vowel /iː/, e, ี) (sid_133), สระอึ (อึ, vowel /ɯ/, oe, ึ) (sid_134), สระอือ (อือ, vowel /ɯː/, eu, ื) (sid_135)",1128,88.4
S1ea,6,0.47%,6,0.9%,"Tuesday (sid_2), กัมพูชา (Cambodia) (sid_407), กาแฟโบราณ (Thai traditional coffee) (sid_471), นกแก้ว (parrots) (sid_508), อ (อ.อ่าง, O Ang) (sid_122), อา (father's younger sibling) (sid_663)",1134,88.87
S156,5,0.39%,5,0.75%,"ดาวเคราะห์ (planet) (sid_267), น่ารัก (cute) (sid_306), ประวิตร วงษ์สุวรรณ (Prawit Wongsuwon) (sid_429), ระบบสุริยะ (Solar System) (sid_268), เอเชียตะวันออกเฉียงใต้ (Southeast Asia) (sid_416)",1139,89.26
S1c5,5,0.39%,2,0.3%,"พระเยซู (Jesus) (sid_369), เทคโนโลยี (technology) (sid_352)",1144,89.66
S182,5,0.39%,3,0.45%,"จีน (China) (sid_28), มาเลเซีย (Malaysia) (sid_410), เสมอภาค (ความเสมอภาค, equality) (sid_175)",1149,90.05
S153,5,0.39%,4,0.6%,"ลาว (Laos) (sid_23), โรคลมชัก (โรคลมบ้าหมู, epilepsy) (sid_159), โลก (1) (sid_61), โลก (2) (sid_62)",1154,90.44
S1f1,5,0.39%,4,0.6%,"คิ้ว (eyebrow) (sid_422), นกยางโทนน้อย (intermediate egret) (sid_498), นกยางโทนใหญ่ (great egret) (sid_497), นกเค้ากู่/นกฮูก (collared scops owl) (sid_505)",1159,90.83
S187,5,0.39%,5,0.75%,"6 (six) (sid_347), 60 (หกสิบ) (sid_702), rice (sid_37), การออกสลากกินแบ่งรัฐบาลงวดประจำวันที่ 16 ของเดือน (the monthly lottery draw on the 16th) (sid_473), มิถุนายน (มิ.ย., June) (sid_246)",1164,91.22
S19c,4,0.31%,3,0.45%,"รถตุ๊กตุ๊ก (auto rickshaw, tuk-tuk) (sid_229), อย่าลืมกันนะ (don't forget me) (sid_304), โจมตี (ทิ้งระเบิด) (drop bomb) (sid_455)",1168,91.54
S1fd,4,0.31%,4,0.6%,"ม (ม.ม้า, Mo Ma) (sid_112), มหิดล (Mahidol) (sid_387), มูลนิธิ (foundation) (sid_332), สีม่วง (purple, violet) (sid_678)",1172,91.85
S1d0,4,0.31%,3,0.45%,"นกฮูก (owl) (sid_360), สหประชาชาติ (United Nations) (sid_706), องค์การสหประชาชาติ (United Nations Organization) (sid_707)",1176,92.16
S186,4,0.31%,4,0.6%,"น้อย (นิดเดียว, a little, a few) (sid_85), ว (ว.แหวน, Wo Waen) (sid_116), วาระการประชุม (agenda) (sid_449), วิชา (subject) (sid_445)",1180,92.48
S1c4,4,0.31%,1,0.15%,"ค่าย (เต็นท์, camp, tent) (sid_51)",1184,92.79
S1f6,4,0.31%,3,0.45%,"นกพิราบป่า (rock pigeon) (sid_484), พ่อ (father) (sid_636), ได้ (สามารถ) (be able to) (sid_669)",1188,93.1
S150,4,0.31%,3,0.45%,"bear (sid_41), กะทิ (coconut milk) (sid_459), เสือก (nosy) (sid_395)",1192,93.42
S118,4,0.31%,2,0.3%,"หมูเด้ง (ฮิปโปโปเตมัส) (Moo Deng (hippopotamus)) (sid_535), ฮิปโปโปเตมัส (hippopotamus) (sid_534)",1196,93.73
S1a5,4,0.31%,4,0.6%,"7 (เจ็ด) (sid_348), 70 (เจ็ดสิบ) (sid_703), กรกฎาคม (ก.ค., July) (sid_247), เซเว่น อีเลฟเว่น (7-Eleven) (sid_402)",1200,94.04
S189,4,0.31%,4,0.6%,"rice (sid_13), ข้าว (rice) (sid_477), ข้าวมันไก่ (Hainanese chicken rice) (sid_319), ข้าวเหนียว (glutinous rice) (sid_315)",1204,94.36
S171,3,0.24%,2,0.3%,"soap (sid_39), สามัคคี (ความสามัคคี, be in unity, be in harmony) (sid_177)",1207,94.59
S1eb,3,0.24%,3,0.45%,"ดินสอ (pencil) (sid_454), สิงคโปร์ (Singapore) (sid_415), เขียน (write) (sid_234)",1210,94.83
S1a3,3,0.24%,3,0.45%,"animal (sid_43), กล้วยไม้ (orchid) (sid_393), ไอ้สัตว์ (scumbag) (sid_524)",1213,95.06
S10b,3,0.24%,2,0.3%,"ซ (ซ.โซ่, So So) (sid_90), สระว่ายน้ำ (swimming pool) (sid_217)",1216,95.3
S1e4,3,0.24%,2,0.3%,"20 (ยี่สิบ, twenty) (sid_621), ร้านขายของ (store, grocery) (sid_75)",1219,95.53
S15e,3,0.24%,3,0.45%,"น้อง (younger sibling) (sid_639), พี่น้อง (sibling(s)) (sid_666), ภาษี (tax) (sid_538)",1222,95.77
S198,3,0.24%,2,0.3%,"ค้างคาว (bat (animal)) (sid_325), สระใอ (ใอ, vowel /ai/ 2, i', ใ) (sid_138)",1225,96.0
S18b,3,0.24%,1,0.15%,น้ำตาล (sugar) (sid_125),1228,96.24
S12d,3,0.24%,2,0.3%,"be careful (sid_19), แมลงปอ (dragonfly/damselfly) (sid_373)",1231,96.47
S1ec,3,0.24%,2,0.3%,"มด (ant) (sid_386), แตน (wasp) (sid_385)",1234,96.71
S17e,3,0.24%,2,0.3%,"to watch (sid_7), สระโอ (โอ, vowel /o/, o, โ) (sid_136)",1237,96.94
S141,2,0.16%,2,0.3%,"หงส์ (swan) (sid_481), ห่าน (goose) (sid_480)",1239,97.1
S1de,2,0.16%,2,0.3%,"สลิ่ม (sid_433), แพทองธาร ชินวัตร (Paethongtarn Shinawatra) (sid_427)",1241,97.26
S18f,2,0.16%,1,0.15%,นกแซงแซวหางปลา (Black Drongo) (sid_559),1243,97.41
S1ef,2,0.16%,2,0.3%,"นกกระแตแต้แว้ด (red-wattled lapwing) (sid_489), นกตีนเทียน (black-winged stilt) (sid_488)",1245,97.57
S1d5,2,0.16%,1,0.15%,เหรียญ (coin) (sid_145),1247,97.73
S11a,2,0.16%,2,0.3%,"ร (ร.เรือ, Ro Ruea) (sid_114), รัฐสภา (parliament) (sid_331)",1249,97.88
S13f,2,0.16%,2,0.3%,"30 (สามสิบ) (sid_698), เป็ด (duck) (sid_479)",1251,98.04
S15b,2,0.16%,2,0.3%,"second (noun) (วินาที) (sid_398), นาที (minute) (sid_397)",1253,98.2
S157,2,0.16%,2,0.3%,"afraid (scared) (sid_10), ธรรมชาติ (nature) (sid_86)",1255,98.35
S151,2,0.16%,1,0.15%,จระเข้ (crocodile/alligator) (sid_355),1257,98.51
S1e1,2,0.16%,2,0.3%,"พม่า (Burma) (sid_24), เขมร (Cambodian) (sid_27)",1259,98.67
S17c,1,0.08%,1,0.15%,hear (listen) (sid_32),1260,98.75
S1f8,1,0.08%,1,0.15%,การช่วยเหลือ (assistance) (sid_468),1261,98.82
S1c9,1,0.08%,1,0.15%,การบินไทย (Thai Airways) (sid_465),1262,98.9
S1db,1,0.08%,1,0.15%,กาวน้ำ (glue) (sid_464),1263,98.98
S15f,1,0.08%,1,0.15%,กระทรวงกลาโหม (ministry of defence) (sid_144),1264,99.06
S18d,1,0.08%,1,0.15%,มหิดล (Mahidol) (sid_387),1265,99.14
S112,1,0.08%,1,0.15%,เขียด (pond-frog) (sid_359),1266,99.22
S142,1,0.08%,1,0.15%,ปู่ (paternal grandfather) (sid_655),1267,99.29
S1ae,1,0.08%,1,0.15%,right (sid_42),1268,99.37
S1f0,1,0.08%,1,0.15%,"ง (ง.งู, Ngo Ngu) (sid_84)",1269,99.45
S158,1,0.08%,1,0.15%,computor (sid_34),1270,99.53
S110,1,0.08%,1,0.15%,งู (snake) (sid_363),1271,99.61
S179,1,0.08%,1,0.15%,นกยางควาย (cattle egret) (sid_500),1272,99.69
S11c,1,0.08%,1,0.15%,นกปากห่าง (Asian openbill) (sid_492),1273,99.76
S1fa,1,0.08%,1,0.15%,จีน (China) (sid_28),1274,99.84
S18c,1,0.08%,1,0.15%,ชูสามนิ้ว (three-finger salute) (sid_178),1275,99.92
S1f7,1,0.08%,1,0.15%,เอเชียตะวันออกเฉียงใต้ (Southeast Asia) (sid_416),1276,100.0
