Handshape,Token Count,% Use,Gloss Count,% Gloss Coverage,Glosses Using this Handshape,Token Ct (cuml),Token Ct (cuml%)
S12d,2,50.0%,2,50.0%,"Salomão (Rocha, de , Souza) (sid_1), Salomão (Rocha, de, Souza) (sid_2)",2,50.0
S177,1,25.0%,1,25.0%,Hong Kong Sign Language (sid_3),3,75.0
S14c,1,25.0%,1,25.0%,Hong Kong Sign Language (sid_3),4,100.0
