Handshape,Token Count,% Use,Gloss Count,% Gloss Coverage,Glosses Using this Handshape,Token Ct (cuml),Token Ct (cuml%)
S15d,544,16.5%,323,21.53%,"1000_ Dank (sid_9373), ASL_have_not (sid_2063), Abfahrt (sid_9402), Ablüftzeit (sid_14385), Absatzsäge (sid_14382), Allah (sid_8673), Ammoniak (sid_11637), Amt (sid_15283), Angesicht (sid_5586), Anhang (sid_19665), Arbeitsplatz (sid_16083), Art (sid_17701), Aufgabe (sid_148), Aufgabe (sid_7426), Aufsatz (sid_10217), Aufsicht (sid_10219), Augenbindehaut (sid_9070), Ausscheidung (Ausscheidungen) (sid_23539), Ausweis (sid_5822), Autogramm (sid_11358), Backwaren (sid_6833), Bahamas (sid_5745), Bauchspeicheldrüse (sid_5804), Beitrag (beitragen) (sid_17663), Bereich (sid_16160), Bestätigung (sid_7501), Beweis (beweisen) (sid_5983), Bildungszentrum (sid_102), Bratkartoffeln (sid_5998), Broteinheit (sid_11226), Brustschwimmen (sid_9154), Buche (sid_23366), Budapest (sid_14369), Bundesrepublik_Deutschland (sid_10984), DDR (Deutsche_Demokratische_Republik) (sid_6049), DGS_Korpus (Korpus) (sid_13217), Dachboden (sid_12088), Dank (sid_441), Darbietung (darbieten) (sid_3730), Definition (sid_4076), Dienstleistung (sid_10142), Divident (sid_11114), Druck (sid_14663), Editor_Icons (Editor-Icons) (sid_19664), Eigenschaften (sid_20149), Engel (sid_11203), Entschluss (sid_2136), Entsetzen (entsetzen, entsetzlich) (sid_931), Erdgas (sid_24183), Fach (sid_2806), Fahrschule (sid_12751), Familienstand (sid_12911), Farbe (farbig, farben) (sid_8450), Farbetikett (sid_21393), Faulenzer (sid_10742), Faulpelz (sid_10744), Finale (sid_22095), Fließband (sid_18135), Flügeln (sid_16279), Folie (sid_1225), Fußgänger (sid_15926), Gasse (sid_12579), Gasthaus (sid_12580), Geburtstagstorte (sid_23401), Gebärden_selbst_schreiben (sid_6008), Gebärdensprache (sid_975), Gebärdensprachkenntnisse (sid_23248), Gelbfieber (sid_12472), Gentherapie (sid_14080), Geschlechtsverkehr (sid_1579), Gesetzbuch (sid_5130), Gewährleistung (gewährleisten) (sid_15091), Glaubensbekenntnis (sid_24415), Gleichgewichtsstörung (sid_8980), Gratulation (sid_14336), Hampelmann (sid_11143), Happy_End (sid_12340), Hauptgang (sid_12257), Hausordnung (sid_12284), Hausverbot (sid_24507), Hautfarbe (sid_13898), Heimgesetz (sid_10329), Herr Helger Spellmeyer (sid_14572), Hinweis (sid_24905), Hölle (sid_16577), Hörstatus (sid_13153), Imker (sid_13304), Inhalation (inhalieren) (sid_12204), Insektenstich (sid_14174), Joystick (sid_10908), Kernkraftwerk (sid_24467), Kinderhand (sid_22887), Kinderstuhl (sid_22871), Klassen (sid_24340), Klassenlehrer (sid_3648), Klebstoffe (sid_13716), Klima (sid_11041), Klon (sid_16234), Kochfeld (sid_10949), Kopfkissen (sid_16897), Kopfschmerzmittel (sid_11825), Krankengeschichte (sid_12193), Kunde (sid_12491), Kundengespräch (sid_21929), Lack (sid_16979), Langeweile (sid_18314), Lavendel (sid_13336), Liebe (sid_12623), Lieben (sid_16620), Lumturis (sid_20433), Länder (sid_22566), Mailadresse (sid_22479), Mangel (sid_24094), Mehrwertsteuer (sid_22702), Mensch (sid_8069), Mersin (sid_2347), Moschee (sid_17293), März (sid_17789), Nachbarn (sid_16308), Nachmittag (sid_4482), Nachtrag (sid_16952), Nachweis (sid_7396), Nationalhymne (sid_15728), Neuseeländer (sid_12816), Niederwild (sid_8206), Note (sid_9750), Perspektive (sid_15310), Pfad (sid_17416), Pfanne (sid_16331), Physiktest (sid_24691), Physis (physisch) (sid_15330), Prozentangabe (sid_3451), Rafael (sid_15388), Raum (sid_5394), Schleimhaut (sid_18222), Schrift (sid_3007), Schulungsmaterial (sid_17863), Schwiegereltern (sid_4379), Sehtest-links (sid_2442), Seitenansicht (sid_10350), Singapur (sid_8597), Sonnenblende (sid_10123), Sonnenenergie (sid_24477), Sonntag (sid_4466), Spachtelmasse (sid_14870), Spachteltechniken (sid_14871), Sparbuch (sid_9874), Spargelcreme (sid_6923), Spielplatz (sid_22765), Sportart (sid_17512), Sprachbehinderungen (sprachbehindert, Sprachbehinderung) (sid_17036), Stadtpark (sid_22826), Stammbaum (sid_9193), Stecker (sid_17502), Steilküste (sid_8065), Stelle (sid_23780), Straßburg (sid_11927), Straßen (sid_12785), Textaufbau (sid_5424), Thringen (sid_834), Tiefenmeter (sid_14199), Topf (sid_15593), Torsten (Torsten11) (sid_23173), Transplantationsmedizin (sid_5577), Trost (sid_5948), Tür (sid_16368), Türkische-Gebärdenschrift (sid_695), Umschlag (sid_17323), Verfassungsgericht (sid_11019), Verhütungsschaum (sid_8140), Versöhnung (sid_8118), Vollwaschmittel (sid_1612), Vollwerternährung (sid_8686), Vorname (sid_5817), Vorstadtkrokodil (sid_12150), Wahlperiode (sid_5569), Wangen (sid_10403), Wellensittich (sid_8290), Weshalb (sid_8901), Worauf (sid_8918), Worte (sid_21049), Wunde (sid_8745), Zeh (Zehe) (sid_10598), Zirkel (sid_3167), ab (sid_9318), ab_und_ zu (sid_5709), abbiegen (rechts) (sid_5713), abdichten (sid_4661), abgemacht (sid_20463), abkratzen (sid_9506), abkühlen (sid_9509), abnehmend (sid_9651), abschlagen (sid_9811), abschreiben (sid_9831), alle (sid_22462), als (sid_10651), angebärden (angebärdet) (sid_23060), aufbereiten (aufbereitet, aufbereitete) (sid_20795), aufstehen (sid_5031), auftauchen (sid_2580), aus (sid_2794), barmherzig (Barmherzigkeit) (sid_5605), begraben (sid_24545), birthday (sid_9925), bleiben (sid_7229), chronisch (sid_2750), dankeschön (sid_22082), dazu (sid_23856), dein (sid_3764), deinen (sid_10441), drfen (sid_1075), durchfallen (sid_4196), durftete (sid_11319), effizient (Effizienz) (sid_2963), einkaufen (sid_4350), einsparen (sid_9875), empfehlen (Empfehlung) (sid_7989), erfolglos (sid_8821), erlaubt (sid_15580), excuse_me (sid_922), fachlich (sid_10880), fahren-ab (sid_21228), faul (faule, faulen, fauler, faules, faulem) (sid_16046), flüssig (sid_3104), frei (offen) (sid_14007), freundschaftlich (Freundschaft) (sid_8112), froh (sid_3243), geben (sid_4546), gehören (gehört) (sid_1357), gerade (sid_5638), geradeaus (sid_5642), geredet (sid_15583), geregnet (sid_24726), gerne (sid_16593), gesetzliche_Krankenversicherung (GKV) (sid_12183), gewesen (sid_1462), grad (sid_23658), gutmtig (sid_1912), halb_7 (sid_12933), hinlegen (sid_6509), hohen (sid_18422), hole (sid_17895), hungernd (sid_80), höllisch (höllische, höllischen) (sid_22074), ihr (sid_15561), immerdar (sid_23700), inserieren (sid_16516), japanisch_gehörlos (sid_2278), kennen (sid_17775), kennen-nicht (sid_3808), konnten (sid_3681), kostet (sid_12644), kurz (sid_4849), legen (legen-hin, legen_hin, liegen) (sid_18123), legen (sid_17086), leicht (leichtgradig) (sid_13160), links (sid_15942), links (sid_1666), lob (Loben) (sid_6005), macarena 05 (sid_7512), markieren (sid_797), medizinischer_ Notfall (sid_9595), meinen (sid_13248), meiner (sid_13250), mincommsy (sid_20435), minderjährig (sid_9866), minderwertig (sid_2003), möchte (sid_14957), mögen (mag_nicht) (sid_1494), neben (sid_22445), nonmanuell (sid_5377), nun_gut (also) (sid_21047), please (sid_823), präsentieren (sid_2527), rechts (rechte) (sid_18217), rechts (sid_15944), rwth00127 (sid_18798), rwth10097 (sid_18943), rwth10282 (sid_19381), rwth10329 (sid_19586), rwth10419 (sid_19703), rwth10512 (sid_19799), rwth10523 (sid_19809), rwth10624 (sid_19906), rwth10725 (sid_20005), rwth10739 (sid_20019), rwth10764 (sid_20042), rwth10798 (sid_20073), rwth10959 (sid_20294), rwth11007 (sid_20343), rwth11017 (sid_20352), rwth11065 (sid_20525), rwth200394 (sid_19428), rwth200476 (sid_19501), rwth200602 (sid_20694), rwth200603 (sid_20695), rwth200695 (sid_20822), rwth200817 (sid_20967), rwth201035 (sid_21287), rwth201238 (sid_21488), rwth201396 (sid_21639), rwth201528 (sid_21753), sagte (sid_3688), schreiben (schreib) (sid_1622), schulisch (schulische, schulischen) (sid_17047), schwerhörig_leichtgradig (schwerhörig) (sid_13161), so (sid_4857), stehen (sid_16370), steil (sid_2147), sterben (sid_7824), umsonst (sid_7901), unser (unsere, unseren, unserem) (sid_24032), verdienen (sid_13684), vielleicht (sid_13211), was (sid_16162), wegräumen (sid_6748), well (sid_1047), wetten (Wette) (sid_7921), wollen (sid_14930), zahlbar (sid_17727), zeigen (sid_8559), zerkleinern (zerkleinert) (sid_10731), zweidimensional (sid_5445)",544,16.5
S14c,443,13.44%,229,15.27%,"1000000 (Million) (sid_2733), 10_Trilliarden (10000000000000000000000) (sid_19545), 15 (sid_14683), 25 (fünfundzwanzig) (sid_4111), 57 (siebenundfünfzig) (sid_14554), 7_Uhr (sieben_Uhr) (sid_9749), 8 (sid_18327), A (sid_16107), ASL_not_to_bad (sid_1975), Abdruck (sid_8859), Albanien (sid_17825), Antisemitismus (sid_12760), Aufwind (sid_14092), Ausdehnung (ausdehnen) (sid_3947), Ausgabe (sid_18269), Aversion (sid_19668), Ball (sid_4958), Bautechniker (sid_5213), Beeinflussung (beeinflussen) (sid_2973), Brühe (sid_22116), Buche (sid_23366), Bundesvereinigung (sid_5621), Cursor (sid_3939), DDR (Deutsche_Demokratische_Republik) (sid_6049), Den-Haag (sid_1314), Ebbe (sid_4456), Ehemann (sid_9279), Eherecht (sid_9270), Fell (sid_1854), Feuer (sid_13773), Feueralarm (sid_13774), Frühling (sid_20370), Garderobe (sid_18063), Gatter (sid_18347), Gebärden_selbst_schreiben (sid_6008), Gebärdensprache (sid_4599), Gebärdensprache (sid_975), Gebärdensprachkenntnisse (sid_23248), Gehörlosenpolitik (sid_15236), Geschick (geschickt) (sid_16167), Getreide (sid_6825), Glockenblume (sid_13527), Graureiher (sid_23541), Handform (sid_5623), Happy_End (sid_12340), Haufen (sid_18151), Hypnose (sid_16598), Hände (sid_3598), Imker (sid_13304), Jahre_vergehen (Zeit_vergeht) (sid_14500), Junggeselle (sid_12951), Kapitulation (kapitulieren) (sid_9565), Katastrophe (sid_8058), Kopfrechnen (sid_12641), Lagerverkauf (sid_22722), Leistenprofiltaster (sid_4926), Mai (sid_17488), Mathematiker (sid_1576), Metereologe (sid_9033), Michelle (sid_3452), Mikroorganismen (sid_53), Moldawien (sid_17653), Nachrichten (sid_9983), Nacht (nachts) (sid_210), Nachtigall (sid_8261), O (sid_14992), Pazifik (sid_17705), Pflanze (sid_4918), Philine (sid_725), Physiktest (sid_24691), Probezeit (sid_14335), Punkfrisur (sid_15697), Quelle (sid_17403), Salmonellen (sid_5252), Schlagsahne (sid_8655), Schlamm (sid_11267), Schmutz (sid_6984), Schneemann (sid_1522), Schneewittchen (sid_4689), Schwan (sid_16021), Schön (sid_14107), Screening (sid_23892), Sieger (sid_22519), Skepsis (sid_2503), Softwareprogrammierung (sid_21074), Sommersemester (sid_19350), Sonnenenergie (sid_24477), Spekulation (sid_639), Spielplatz (sid_22765), Stammbaum (sid_9193), Steuererklärung (sid_5181), Strand (sid_8063), Tooltips (sid_20635), Türkische-Gebärdenschrift (sid_695), Unwetter (sid_24194), Verhütungsschaum (sid_8140), Vielfalt (vielfältig) (sid_24815), Vorspiel (sid_8367), Weide (sid_8375), Wie-viel-Uhr (sid_548), Wirkstoff (Wirkstoffe) (sid_18292), Worauf (sid_8918), Wundstarrkrampf (sid_12404), Zahntechniker (sid_13310), Zeilenhöhentest (sid_14272), abbeißen (sid_5711), abblasen (sid_9337), abbrennen (sid_5714), abspritzen (fließen) (sid_23189), akut (akute, akuter, akutes, akuten, akutem) (sid_5089), angeben (prahlen) (sid_15715), angebrannt (sid_15716), angebärden (angebärdet) (sid_23060), anregend (sid_14745), anziehen (sid_4947), aufwendig (sid_14091), aus (sid_16949), besetzen (besetzt) (sid_6690), brannte (sid_15412), bunt (sid_3059), checken (prüfen, gecheckt, geprüft, geprüfter, geprüfte) (sid_9913), einstürzen (sid_12670), ekelhaft (sid_4273), entspannend (Entspannung, entspannen) (sid_8505), erbrechen (sid_12219), erfolglos (sid_8821), erfolglos (sid_8822), erzeugen (sid_2000), etwa (sid_2006), flüssig (sid_3104), fünfzehn (sid_21788), fünfzehn (sid_4261), gebärden (gebärde, gebärdest, gebärdet) (sid_212), gedeihen (sid_8421), geredet (sid_15583), geregnet (sid_24726), geschafft (schlapp, erschöpft, erledigt) (sid_10011), haben (sid_1850), halb_7 (sid_12933), illusorisch (sid_16546), kennen (sid_17775), kletterte (sid_13187), komplex (Komplexität, komplexe, komplexes, komplexen) (sid_14033), koordinieren (sid_2726), koordinieren (sid_3138), kuscheln (sid_8827), locker (sid_5490), lüften (sid_14057), manche (sid_17107), mh (wo) (sid_7766), mitbringen (sid_12678), nehmen (nehme) (sid_24108), nehmen (sid_10447), nein (sid_20892), neun (9) (sid_3719), niesen (sid_15052), präsentieren (sid_2527), prüfen (sid_16171), regional (sid_11462), reißt (sid_22142), rwth 200340 (sid_19298), rwth10010 (sid_18863), rwth10097 (sid_18943), rwth10146 (sid_18989), rwth10282 (sid_19381), rwth10419 (sid_19703), rwth10465 (sid_19746), rwth10537 (sid_19822), rwth10540 (sid_19825), rwth10561 (sid_19847), rwth10624 (sid_19906), rwth10768 (sid_20046), rwth10787 (sid_20062), rwth10940 (sid_20275), rwth10959 (sid_20294), rwth10986 (sid_20321), rwth11002 (sid_20337), rwth11010 (sid_20346), rwth200148 (sid_19118), rwth200242 (sid_19207), rwth200448 (sid_19476), rwth200506 (sid_19527), rwth200574 (sid_20668), rwth200606 (sid_20698), rwth200695 (sid_20822), rwth200729 (sid_20851), rwth200730 (sid_20852), rwth200733 (sid_20855), rwth200741 (sid_20863), rwth200759 (sid_20877), rwth200763 (sid_20882), rwth200774 (sid_20928), rwth200797 (sid_20946), rwth200947 (sid_21205), rwth200979 (sid_21237), rwth200989 (sid_21244), rwth201129 (sid_21379), rwth201243 (sid_21492), rwth201483 (sid_21715), scheußlich (sid_8808), schlagen_aus (ausschlagen) (sid_24258), schmusen (sid_13060), schwungvoll (sid_7842), siegen (Sieg, Sieger) (sid_7568), skeptisch (sid_17119), sleepy (sid_2292), so_so (sid_1796), speichern (speichern_unter) (sid_17860), starten (sid_11376), treiben (schwimmen, gleiten) (sid_20374), träumen (sid_5010), verdächtig (sid_6746), verfliegen (sid_17548), verloben (verlobt, Verlobung) (sid_9686), vermuten (sid_13704), vertragen (sid_15877), verzichten (Verzicht) (sid_15844), viele (sid_255), what (sid_3052), wirken (wirke, wirkt) (sid_24705), zaubern (sid_2512), zehnte (zehnter) (sid_4342), zeitgemäß (sid_10111), zeugen (sid_11590), zögern (sid_7928), überfiel (sid_10633), übergeben (sid_1476), überhaupt (sid_17309), €46.00 (sid_12105)",987,29.94
S100,338,10.25%,222,14.8%,"1000_ Dank (sid_9373), 113 (sid_21868), 20000 (sid_4629), A (sid_16107), Abisolierzange (sid_12715), Ablüftzeit (sid_14385), Abmahnung (sid_9636), Absage (sid_9711), Abstechdrehmeißel (sid_2450), Allah (sid_8673), Anweisung (sid_12203), Arglist (sid_5593), Augenbindehaut (sid_9070), Augenbraue (sid_3848), Augenbrauen (sid_6943), Bewusstsein (bewusst) (sid_6345), Bindestrich (sid_23844), Boje (sid_5313), Bratkartoffeln (sid_5998), Bundesrepublik_Deutschland (sid_10984), Cousin (Cousine, Kusine) (sid_9219), DDR (Deutsche_Demokratische_Republik) (sid_6049), DGS_Korpus (Korpus) (sid_13217), Darbietung (darbieten) (sid_3730), Daumen (sid_865), Deutschunterricht (sid_15198), Diagramm (sid_11363), Dorn (sid_8447), Editor_Icons (Editor-Icons) (sid_19664), Eiweiß (sid_8724), Ellipse (sid_16303), Empfangshalle (sid_23336), Erkohte (sid_15454), Eugen (sid_689), Fenster (sid_3676), Frau-Seidel (sid_2819), Frau_Müller (sid_12432), Fürth (sid_7329), Gaumen (sid_4525), Gebärden_selbst_schreiben (sid_6008), Gehörlosenlehrer (sid_23842), Gehörlosenpolitik (sid_15236), Gehörschutz (sid_13556), Gemüsekorb (sid_7476), Glaubensbekenntnis (sid_24415), Goethe (sid_5175), Grad (sid_13192), Hausmeisterin (sid_23521), Hausverbot (sid_24507), Herr-Czapelka (sid_1653), Hörschädigung (sid_13177), Hörstatus (sid_13153), Hörsturz (sid_9043), Index (sid_23575), Insektenstich (sid_14174), Juni (sid_6704), Kaktus (sid_9355), Keller (sid_6870), Kiel (sid_732), Kinn (sid_7030), Komiker (sid_11778), Kopfkissen (sid_16897), Kopfrechnen (sid_12641), Kräuterweis (sid_7745), Kundengespräch (sid_21929), Kwanzaa (sid_7482), LBZH (LBZHs) (sid_15482), Lars (sid_1552), Lavendel (sid_13336), Linien (sid_24751), Link (sid_4031), LÖFFEL (LÖFFEL PMS) (sid_6206), Manuel (sid_256), Mehrwertsteuer (sid_22702), Miene (sid_17256), Märchenstunde (sid_15612), Nachtigall (sid_8261), Nasenraum (sid_9947), Nationalhymne (sid_15728), Nerv (sid_10551), Norbert Ellersiek (sid_3593), Nummer (sid_13670), Ohr (sid_13181), Pakistan (sid_5065), Peking (sid_12366), Probezeit (sid_14335), Punkt (sid_14241), Raupe (Raupen) (sid_3297), Renate (sid_14102), Renate_Dorn (sid_14101), Rotschnabel-Tropenvogel (sid_15336), SAS1 (sid_22307), SAS11 (sid_22317), SAS24 (sid_22357), Scherz (scherzen) (sid_16574), Schnittwunde (sid_12221), Schwein (sid_8106), Sehtest-links (sid_2442), Seitenlänge (sid_20162), Sinn (sinnig) (sid_6327), Sprachbehinderungen (sprachbehindert, Sprachbehinderung) (sid_17036), Sri Lanka (Sri_Lanka) (sid_17673), Steuererklärung (sid_5181), Subjekt (subjektiv) (sid_11098), Süßkirsche (sid_1832), Tabu (sid_258), Tafel (sid_1086), Tag der Deutschen Einheit (sid_6048), Tamara (sid_2007), Tamuna (sid_1849), Tiefenmeter (sid_14199), Tima (sid_22172), Timas (sid_19365), Verstand (sid_22083), Volt (sid_482), Vorhub (sid_3012), Warndreieck (sid_9742), Wissen (sid_24628), Wolfram (sid_6024), Wunde (sid_8745), Xanten (sid_10856), Yannik (sid_24914), Zahntechniker (sid_13310), Zoodirektor (sid_1014), Zwiebelgemüse (sid_3993), albern (sid_6590), auf (sid_2058), auftauchen (sid_2580), backslash (sid_3926), befiehlt (befiehlst) (sid_23961), ber-Ich (sid_2659), brüderlich (brüderlich, brüderliche, brüderlicher, brüderlichem, brüderlichen) (sid_23508), chronisch (sid_12165), da (dann) (sid_12112), damit (sid_17267), das (Das) (sid_2217), dass (sid_6434), denkst (sid_16811), deutsch_lernen (sid_15894), du (Du) (sid_24868), du (sid_3785), erfolgen (sid_20782), erinnern (sid_1408), erste 3 Ziffern (sid_4605), erstens (sid_13163), et (&, und) (sid_20436), experimentelle-Neurose (experimentelle_Neurose) (sid_1588), flink (sid_2247), folgt (sid_10585), fremd (fremde, fremden) (sid_21881), heißen (heiße) (sid_10317), hier (sid_10888), höchste (sid_15145), hören (höre, hörst, hört) (sid_4840), ich_nicht (sid_3165), in (sid_16633), in (sid_3657), index (da, dort) (sid_11647), ins (sid_16632), jodeln (sid_16836), johlen (sid_16828), jährlich (sid_6699), lockig (sid_15516), musst (sid_13321), nach oben (sid_4407), nach vorn (sid_4406), nie-wieder (sid_3830), noch_einmal (noch-einmal) (sid_16285), nonmanuell (sid_5377), ob (sid_3751), passend (sid_2684), rechtzeitig (rechtzeitige, rechtzeitiges) (sid_23257), rot (rote, roter, roten, rotes) (sid_8268), rund (abgerundet, runder, runden, rundem) (sid_20405), rwth00090 (sid_18737), rwth10022 (sid_18875), rwth10235 (sid_19076), rwth10353 (sid_19613), rwth10451 (sid_19732), rwth10532 (sid_19817), rwth10674 (sid_19957), rwth10723 (sid_20003), rwth10725 (sid_20005), rwth10870 (sid_20142), rwth10972 (sid_20309), rwth11012 (sid_20347), rwth200036 (sid_18662), rwth200162 (sid_19131), rwth200178 (sid_19145), rwth200270 (sid_19232), rwth200680 (sid_20769), rwth200690 (sid_20817), rwth200733 (sid_20855), rwth200788 (sid_20941), rwth200933 (sid_21193), rwth200953 (sid_21210), rwth201153 (sid_21401), rwth201218 (sid_21468), rwth201472 (sid_21706), sagt (sage) (sid_9730), sagte (sid_3688), schmutzig (schmutzige, schmutziger, schmutziges, schmutzigen, schmutzigem) (sid_7179), seit_wann (sid_8892), selbst (sid_4140), selbstbewusst (Selbstbewusstsein) (sid_6350), sie (Sie) (sid_11242), sollen_nicht (soll_nicht) (sid_20902), strikt (sid_18181), stumm (stumme, stummen) (sid_15928), stumpf (sid_9583), to (sid_9926), und (sid_4239), understand (sid_555), unrichtig (sid_7707), unser (unsere, unseren, unserem) (sid_24032), unten (sid_4056), unverzüglich (sid_17418), verdächtig (sid_6746), verlieren (Verlierer) (sid_7571), warnen (sid_7652), wie (sid_17771), zeitgemäß (sid_10111)",1325,40.19
S1ce,161,4.88%,83,5.53%,"Adolf (sid_23845), Advent (sid_8884), Anstecken (sid_8701), Arzt (sid_5681), Bezugsgegenstand (sid_5309), Bezugsperson (sid_9855), Bückeburg (sid_3464), Chemielehrer (Chemielehrerin) (sid_21954), Diskussionsforum (sid_2636), Dorn (sid_8447), Ei (sid_8696), Familienmitglied (Familienmitgliedes) (sid_21809), Familienstand (sid_12911), Fluat (sid_3255), Genauigkeit (sid_7799), Gesundheitslehre (sid_15182), Hampelmann (sid_11143), Handform (sid_5623), Hauptsatz (sid_12263), Inselgruppe (sid_13982), Johannes Wöhrmann (sid_2968), Kabel (sid_1480), Kaffee (sid_8681), Kieferorthopädie (sid_17343), Klassenlehrer (sid_3648), Kondom (sid_11157), Konjunktion (sid_2667), Kontoführung (sid_9557), Lasse (Lasse_I) (sid_23210), Leitung (sid_12151), Lilie (sid_13533), Maße (sid_15166), Metereologe (sid_9033), Physiklehrer (sid_12763), Prozentangabe (sid_3451), Rahmen (sid_24711), Satzbau (sid_17808), Schuldirektor (sid_6663), Stefan (sid_24300), Susanne (sid_2892), Sätze (sid_17761), Tag (sid_14670), Tag der Deutschen Einheit (sid_6048), Tiefenmeter (sid_14199), Transplantationsmedizin (sid_5577), Turmfalke (sid_18541), UNICEF (sid_16358), Umfrage (sid_7942), Verhältnis (sid_23560), Wasserleitung (sid_22863), Wozu (sid_8923), ZDF (Zweites_Deutsches_Fernsehen) (sid_11315), Zusammenhang (sid_13158), ausgezeichnet (sid_8084), besser (Besserung) (sid_7993), besser (bessere, besserer, besseres, besseren, besserem) (sid_15262), besser (sid_11281), beste (sid_12594), bevorzugen (Bevorzugung) (sid_12319), eindeutig (eindeutige, eindeutigen, eindeutiges, eindeutiger, Eindeutigkeit) (sid_20480), erledigen (sid_13940), exportieren (sid_13815), fragen (fragte) (sid_10607), fragen (sid_3478), für (sid_13855), für (sid_21065), für (sid_3157), grün (sid_23605), gutmtig (sid_1912), heimtückisch (Heimtücke) (sid_10322), medizinischer_ Notfall (sid_9595), pünktlich (Pünktlichkeit) (sid_7802), rwth10180 (sid_19022), rwth10512 (sid_19799), rwth10772 (sid_20050), rwth200004 (sid_18604), rwth200536 (sid_20595), rwth200629 (sid_20721), rwth201104 (sid_21354), rwth201226 (sid_21476), ten (sid_24872), unfähig (Unfähigkeit) (sid_7719), zeugen (sid_11590)",1486,45.07
S15a,157,4.76%,90,6.0%,"Abfall (sid_7054), Abfallstoff (sid_9409), Ablüftzeit (sid_14385), Albanien (sid_15138), Antananarivo (sid_183), Anweisung (sid_12203), Arzt (sid_5681), Ausbilder (sid_15667), Bildungszentrum (sid_102), Boden (sid_2749), Buchfink (sid_3043), Dom (sid_14915), Eindruck (sid_8508), Erdkunde (sid_296), Fahrstuhl (sid_604), Fahrzeuge (sid_12635), Ferse (sid_22654), Führerschein (sid_9018), Gabel (sid_7661), Gelegenheit (gelegen) (sid_14982), Ghana (sid_2704), Handwerkskammer (sid_23323), Hauptnenner (sid_23040), Hausboot (sid_22803), Hauswirtschaft (sid_12249), Heimgesetz (sid_10329), Hundehütte (sid_23096), Kopf (sid_14578), LÖFFEL (LÖFFEL PMS) (sid_6206), Mailadresse (sid_22479), Marokko (Marocco) (sid_17655), Mika (sid_4576), Nationalsozialist (sid_15733), Orientierung (orientieren) (sid_20800), Pythagoras (sid_10348), Schlag (sid_7635), See (sid_1664), Sprachbehinderungen (sprachbehindert, Sprachbehinderung) (sid_17036), Sri Lanka (Sri_Lanka) (sid_17673), Stadtpark (sid_22826), Steuererklärung (sid_5181), Stoßverbinder (sid_14877), Tarif (sid_15778), Tritt (sid_7657), Vollmond (sid_16274), Wasser (sid_4868), Winkel (sid_1274), Winkel (sid_643), Zugverspätung (sid_16424), absorbieren (sid_9912), angewachsen (sid_14227), auf (sid_9500), besuchen (sid_7548), bitte (sid_2422), dance (sid_714), eingeben (sid_15162), eng (sid_15508), entscheidend (sid_7391), excuse_me (sid_922), krabbelt (sid_17715), kurz (sid_16287), new (sid_16615), new (sid_523), pl_10 (sid_15623), rechtzeitig (rechtzeitige, rechtzeitiges) (sid_23257), rwth10512 (sid_19799), rwth10569 (sid_19855), rwth10881 (sid_20178), rwth10959 (sid_20294), rwth10964 (sid_20299), rwth200476 (sid_19501), rwth200504 (sid_19525), rwth200666 (sid_20757), rwth200774 (sid_20928), rwth200776 (sid_20930), rwth200856 (sid_21007), rwth201035 (sid_21287), rwth201120 (sid_21370), rwth201238 (sid_21488), rwth201392 (sid_21635), rwth201482 (sid_21714), schmutzig 2 (sid_18567), schwungvoll (sid_7842), sterben (sid_13062), trösten (sid_7658), year (sid_7497), zeitgemäß (sid_10111), zufrieden (sid_4493), Ärztin (sid_22053), über den Mund fahren (dominierend sein) (sid_13891)",1643,49.83
