Handshape,Token Count,% Use,Gloss Count,% Gloss Coverage,Glosses Using this Handshape,Token Ct (cuml),Token Ct (cuml%)
S122,1,0.38%,1,0.65%,Hear (sid_42),252,96.18
S180,1,0.38%,1,0.65%,Disturb (sid_1),253,96.56
S16f,1,0.38%,1,0.65%,"pap (sadza, ugali) (sid_107)",254,96.95
S101,1,0.38%,1,0.65%,Durban (sid_106),255,97.33
S156,1,0.38%,1,0.65%,engaged (sid_121),256,97.71
S153,1,0.38%,1,0.65%,example (sid_122),257,98.09
S155,1,0.38%,1,0.65%,family (sid_125),258,98.47
S1d1,1,0.38%,1,0.65%,Find (sid_29),259,98.85
S18d,1,0.38%,1,0.65%,million (sid_96),260,99.24
S1a2,1,0.38%,1,0.65%,meat (sid_133),261,99.62
S1c5,1,0.38%,1,0.65%,prefer (sid_74),262,100.0
