Handshape,Token Count,% Use,Gloss Count,% Gloss Coverage,Glosses Using this Handshape,Token Ct (cuml),Token Ct (cuml%)
S15d,393,9.22%,176,14.26%,".exe (punto exe, exe) (sid_914), Aa tactil (sid_557), América (continente americano) (sid_442), Barbosa (Santander) (barbosa (santander)) (sid_1104), Bb tactil (sid_556), Biblia (Santas Escrituras, Sagradas Escrituras, Palabra de Dios) (sid_184), Bolivar (Santander) (bolivar (santander)) (sid_1108), CL-Vehiculo-de-dos-ruedas (bicicleta) (sid_1040), CL-Vehiculo-de-dos-ruedas (motocicleta) (sid_1026), Cabrera (Santander) (cabrera (santander)) (sid_1109), Capitanejo (Santander) (capitanejo (santander)) (sid_1117), Cc tactil (sid_555), Cerrito (Santander) (cerrito (santander)) (sid_1121), Corte Constitucional (sid_495), Dd tactil (sid_558), Ee tactil (sid_559), Elías (sid_78), Ff tactil (sid_560), Gg tactil (sid_561), Hh tactil (sid_562), Ii tactil (sid_563), Jerusalen (sid_69), Jerusalén (Jerusalem) (sid_173), Jj tactil (sid_564), Kk tactil (sid_565), Ll tactil (sid_566), Mm tactil (sid_567), Más país (más pais) (sid_821), Nn tactil (sid_568), Oo tactil (sid_569), Paradigma (sid_489), República (república) (sid_1144), Santander (Departamento de Colombia) (santander (departamento de colombia)) (sid_1095), abierta (abierto) (sid_794), abrir (abrir hojas batientes) (sid_540), aceite (sid_301), aguacate (sid_221), ajo (sid_266), altruismo (con gusto ayuda, dispuesto a ayudar) (sid_1212), analizar (examinar, observar, revisar, estudiar, investigar, indagar) (sid_930), arreglar (reconstruir, reedificar, recomponer) (sid_75), ayudar (mov. neutro) (sid_933), barrera (traba, rechazar, repelar, cortafuegos, contrafuegos, firewall) (sid_852), base (matemáticas) (sid_990), bebé (niño de pecho, recién nacido) (sid_100), borrar (eliminar) (sid_954), brazo (extremidad, miembro, articulación) (sid_132), bug (informático) (bicho (informático), error (informático)) (sid_893), calculadora (sid_586), calvo (pelado, lampiño, alopecia, pelona, calvicie, pelonía, pelón) (sid_135), caminar (andar) (sid_231), cebolla (sid_269), certificado (constancia) (sid_1047), chocolate (sid_314), ciencias (ciencias humanas) (sid_616), cinco mil (5000) (sid_389), compilar (recopilar, reunir, agrupar, coleccionar) (sid_895), con gusto (con placer, de buena gana, mucho gusto) (sid_335), constitución política (norma de normas, máxima ley) (sid_445), contenido (contenidos) (sid_593), correr (sid_236), cortafuegos (contrafuegos, barrera, cortar, obstáculo, traba, firewall) (sid_850), cortafuegos (contrafuegos, barrera, cortar, obstáculo, traba, firewall) (sid_851), cronograma (sid_631), cuatro mil (4000) (sid_385), currículo (curriculum, plan de estudios, programa de estudios) (sid_436), curso (materia de enseñanza, tema de aprendizaje enseñanza, curso académico) (sid_803), definición (matemáticas) (sid_1093), depurar (un error informático) (sid_907), derivada de orden superior (matemáticas) (sid_740), dos mil (2000) (sid_380), educación (sid_488), ello (it) (sid_1126), emisor (sid_833), empezar (iniciar, comenzar) (sid_55), equipo (soporte físico, hardware) (sid_892), escritura de señas (signo escritura, señagrafía, SignWriting) (sid_617), espalda (sid_216), estar bien (bienestar, satisfecho, satisfacción) (sid_1035), franja de texto escondido (sobre video/pantalla) (sid_506), frecuencia (estadística) (sid_1265), frecuencia (estadística) (sid_1266), frente (testuz, testa) (sid_144), funciones como modelos matemáticos (sid_710), fórmula matemática (sid_697), gelatina (sid_329), guerrilla (sid_1070), guion (sid_592), hipótesis (matemáticas) (sid_1098), impresora (imprimir) (sid_889), impresora (sid_594), instrucciones (instrucción) (sid_591), intérprete (interpretar, interpretación) (sid_511), ir a (llegar a, arribar a) (sid_1125), jamón (sid_333), leer (sid_925), libro (manual, revista, folleto, códice) (sid_629), lista (items alistados, serie de items, list) (sid_847), lista de distribución (sid_1090), literatura (sid_666), límite (matemáticas) (sid_773), límite de la diferencia de dos funciones (matemáticas) (sid_719), límite de la función identidad (matemáticas) (sid_716), límite de la suma de dos funciones (matemáticas) (sid_718), límite de una función (matemáticas) (sid_711), límite de una función constante (Matemáticas) (sid_714), límite de una función lineal (matemáticas) (sid_712), límite de una función lineal (matemáticas) (sid_713), límite del cociente de dos funciones (matemáticas) (sid_715), límite del cociente de dos funciones (matemáticas) (sid_717), límite del producto de dos funciones (matemáticas) (sid_720), límites trigonométricos (matemáticas) (sid_722), mango (sid_285), mil (1000) (sid_378), mil (sid_379), millar (mil) (sid_401), mio (mi) (sid_210), moda (estadística) (sid_760), modelo (sid_494), morir (fallecer) (sid_250), más UNAD (más Unad, más unad, Más UNAD, Más Unad, Más unad) (sid_820), máxima (sid_602), nacer (sid_251), nueve mil (9000) (sid_400), ocho mil (8000) (sid_397), orden (secuencia, paso a paso, serie, progresión, etapas, fase, cadena, continuación) (sid_632), orden (secuencia, paso a paso, serie, progresión, etapas, fases, cadena, continuación) (sid_960), otra vez (de nuevo, nuevamente) (sid_1039), panela (sid_361), pantallazo (sid_1132), partir (partir en dos) (sid_879), paz (armisticio, tregua) (sid_971), pedir perdón (pedir disculpas) (sid_80), peticiones a Dios (pedirle solícitamente a Dios, solicitar fervientemente a Dios) (sid_462), piernas (sid_225), piña (sid_292), plan (sid_497), plan (sid_804), politica (sid_639), portable (un programa) (portabilidad (un programa)) (sid_948), programa (sid_899), programa (software) (sid_919), programador (sid_922), proyecto (proyectar, planificación, planificar) (sid_653), rango (matemáticas) (contradominio (matemáticas)) (sid_703), registrar (registrando) (sid_1114), registro (sid_1113), repetido (muchas veces, frecuente, periodo, duplicado, copiado, reproducido, reiterado) (sid_957), repetir (sid_952), reservar (asegurar, guardar) (sid_953), respirar (sid_262), seis mil (6000) (sid_391), semántica (sid_911), siete mil (7000) (sid_394), sombra (matemáticas) (sid_1011), símbolo (operador) (sid_832), tablet (dispositivo digital, dispositivo táctil) (sid_931), teorema (matemáticas) (sid_696), tesis (matemáticas) (sid_692), texto (texto escrito, script) (sid_859), todo (total, entero, conjunto, por completo) (sid_124), tomate (sid_293), traducir (traducción) (sid_245), traducir (traducción) (sid_258), traductor (traducción, traducir) (sid_512), tres mil (3000) (sid_383), área (matemáticas) (sid_989), útil (beneficioso) (sid_932), 놀라다6_1_1 (놀라다6, 1) (sid_1244), 놀라다6_1_1 (놀라다6, 2) (sid_1245), 놀라다6_1_2 (놀라다6, 1) (sid_1247), 베다3_1_1 (베다3, 1) (sid_1255), 베다3_1_1 (베다3, 2) (sid_1256), 황홀1_1_5 (황홀1, 1) (sid_1239), 황홀1_1_6 (황홀1, 3) (sid_1241), 황홀1_1_6 (황홀1, 4) (sid_1242)",393,9.22
S100,359,8.43%,163,13.21%,"Acaz (sid_201), Android (android) (sid_866), Día (sid_619), INDEX (deictico) (sid_1267), INDEX (ellos, ellas) (sid_106), INDEX (ellos, ellas) (sid_107), INDEX (ellos, ellas) (sid_108), INDEX (ellos, ellas) (sid_109), INDEX (él, ella) (sid_102), INDEX (él, ella) (sid_103), INDEX (él, ella) (sid_104), INDEX (él, ella) (sid_105), Internet Explorer (internet explorer) (sid_867), Michel Foucault (sid_517), PALABRA (sid_480), Rayo (sid_29), Sordo (sordo) (sid_554), YEISSON (sid_487), aburrido (1) (aburrimiento (1)) (sid_542), aburrido (2) (aburrimiento (2)) (sid_543), adjetivo (sid_369), administrar (dirigir, regir, gobernar, gerenciar, gestionar, conducir) (sid_433), adversario (sid_1060), ají (sid_244), alcano (sid_471), alguno que otro (algunos pocos, algunos) (sid_98), altura (matemáticas) (sid_1010), ambos (ambas, los dos, las dos) (sid_1124), amigo (ser-amigo) (sid_371), aplicar (sid_609), arveja (alverja, mazorca, desgranar) (sid_267), asintota horizontal (sid_1223), asintota oblicua (sid_1258), asintota vertical (sid_1222), audiencia (sid_461), bigote (bozo, mostacho) (sid_129), boca (sid_131), caja de herramientas (sid_1112), callado (sid_969), castigar (sid_40), centro (geometría) (sid_1228), charlar (platicar, hablar, negociar) (sid_452), cibercultura (sid_810), colpensiones (sid_352), comunicación asincrónica (sid_1086), comunicación sincrónica (sid_1082), condicional (grmática) (sid_906), conflicto (sid_1052), conflicto armado (sid_1053), cuarenta y uno (41) (sid_429), cultura (sid_638), denominador (denominador de la fracción) (sid_870), derivada de la función cosecante (matemáticas) (sid_747), derivada de la función cotangente (matemáticas) (sid_745), derivada de la función secante (matemáticas) (sid_746), derivada de la función tangente (matemáticas) (sid_744), diferentes (sid_2), discontinuidad removible (matemáticas) (sid_733), discriminar (oprimir, opresar, oppressus) (sid_496), discursante (expositor, ponente) (sid_1166), división (sid_887), e-mail (correo electrónico) (sid_1087), ecuaciones (ecuación) (sid_699), eje de simetria (matemáticas) (sid_693), ello (it) (sid_1126), else (programación) (sid_996), enemigo (sid_1059), entender (comprender) (sid_606), entero (completo, unidad completa, unidad entera) (sid_882), escuela primaria (elementary school) (sid_787), especial (particular, singular, seleccionado) (sid_83), fracción unitaria (sid_885), función continua (matemáticas) (sid_731), función discontinua (matemáticas) (sid_732), función tangente inversa (sid_768), función uno a uno (matemáticas) (sid_750), gobierno (sid_1262), habichuela (sid_275), hiperónimo (término genérico) (sid_611), hipérbola (sid_1220), hipónimo (término específico) (sid_612), hipótesis (matemáticas) (sid_1098), hoyo (pozo) (sid_257), huracán (sid_19), ideología (sid_526), igual (lo mismo) (sid_246), influenciador (influencer) (sid_1182), influenciador académico (influencer académico) (sid_1181), instrucciones (instrucción) (sid_591), jugo (licuadora) (sid_334), jáquer (hacker) (sid_822), lengua (sid_841), lista de distribución (sid_1090), lista de reproducción (sid_1089), llorar (sid_249), límite de la diferencia de dos funciones (matemáticas) (sid_719), límite del cociente de dos funciones (matemáticas) (sid_715), límite del cociente de dos funciones (matemáticas) (sid_717), límite por la izquierda (matemáticas) (sid_724), límites laterales (matemáticas) (sid_723), matriz (matemáticas) (sid_764), mayor o igual que (símbolo matemático) (≥ (símbolo matemático)) (sid_676), mayor que (símbolo matemático) (> (símbolo matemático)) (sid_677), menor o igual que (símbolo matemático) (≤ (símbolo matemático)) (sid_698), menor que (símbolo matemático) (< (símbolo matemático)) (sid_679), mil (1000) (sid_378), multiplicación (sid_886), nariz (sid_217), no entender (sid_786), no es igual (símbolo matemático) (≠ (símbolo matemático)) (sid_669), no-saber (ignorar) (sid_341), numerador (numerador de la fracción) (sid_869), números naturales (naturales, natural) (sid_855), objetivo (sid_665), oir (sid_253), ojos (sid_220), once (11) (sid_402), orden (mandato, instrucción, comando) (sid_901), oyente (sid_603), palabra (término) (sid_623), papá (padre, progenitor) (sid_71), para todo (símbolo matemático) (universal (símbolo matemático), ∀ (símbolo matemático)) (sid_670), partido político (sid_492), perfil (silueta, contorno, lado, forma, rostro, cara) (sid_158), perro-caliente (sid_365), pestañas (sid_224), plataforma (ponerse de pié para discursar, discursante) (sid_1165), politica (sid_624), politica (sid_639), por comprensión (teoría de conjuntos) (sid_1206), por extensión (teoría de conjuntos) (sid_1207), python (Python, lenguaje de programación Python) (sid_861), python (Python, lenguaje de programación) (sid_862), recta normal (matemáticas) (sid_736), recta tangente (matemáticas) (sid_735), router (enrutador, encaminador de paquetes) (sid_466), secundario (sid_938), ser verdadero (ser cierto, tener la certeza de, dar por verdadero, creer que algo es verdad) (sid_65), silencio (sid_968), silencio (silenciar, callar) (sid_970), sintaxis (sid_910), sintaxis (sintáctico) (sid_580), sistema binario (binario) (sid_1135), subalterna (matemáticas) (dependiente, depender) (sid_1217), tablero (pizarra) (sid_1085), taller (sid_814), teorema (matemáticas) (sid_1100), treinta y uno (31) (sid_420), tuyo (suyo, vuestro, vuestra) (sid_211), tuyo (suyo, vuestro, vuestra) (sid_212), tuyo (suyo, vuestro, vuestra) (sid_213), unidad (todo, completo, unidad en fraccionarios) (sid_877), unidad (unidad numérica, unidad en fraccionarios) (sid_876), uno (1) (sid_375), variable matemática (matemáticas) (sid_1099), vecino (sid_1015), vector (matemáticas) (sid_766), veintiuno (21) (sid_411), ver (mirar) (sid_151), ácido (sid_303), ácido (sid_547), 놀라다6_1_3 (놀라다6, 1) (sid_1250), 놀라다6_1_4 (놀라다6, 2) (sid_1253)",752,17.65
S14c,300,7.04%,117,9.48%,"Aser (sid_206), CONTEXTO (sid_479), Capitanejo (Santander) (capitanejo (santander)) (sid_1117), Colombia (nacional, Nacional) (sid_553), Facebook (red social) (sid_183), Feliz (sid_618), Ff tactil (sid_560), Firmamento (sid_24), Héctor Devia Robayo (Hector Devia Robayo) (sid_780), Jesús (Jesucristo, Jesús de Nazaret, abril) (sid_162), Logorama (sid_276), Quibdó (Chocó) (sid_63), Terremoto (sid_3), Tierra (sid_35), Zeus (2) (Ζεύς (2), Δίας (2)) (sid_1171), a veces (en ocasiones, de vez en cuando, de cuando en cuando, de tiempo en tiempo, en algunas ocaciones) (sid_529), abandonar (1) (dejar, arrojar, renunciar) (sid_531), abortar (1) (aborto (1)) (sid_536), abstracto (sid_475), aconsejar (sid_550), actor (actriz, drama, obra teatral, representación teatral, representación dramática, obra de teatro, dramaturgia) (sid_552), aflojar el paso (tomar los asuntos con calma) (sid_1162), agrupar (juntar) (sid_637), ají (sid_244), and (programación) (sid_999), arroz (sid_308), azar (suerte) (sid_1237), campo semántico (sid_610), centralismo (sid_1260), cibernética (sid_812), cielo (sid_17), cinco (5) (sid_25), cinco mil (5000) (sid_389), cincuenta (50) (sid_386), cola (lista-de-espera, items-en-espera, queue, FIFO) (sid_849), compnentes (entradas, detalles, aspectos, elementos, items, puntos, apartados, partes) (sid_1225), consejería (sid_1038), conversar (charlar, hablar) (sid_247), cordial saludo (sid_353), coronavirus (2) (COVID19 (2), coronavirus-COVID19 (2)) (sid_770), cronograma (sid_631), cuadricula (matriz) (sid_630), cumplimiento (en conformidad con, cumplimiento normativo, compliance) (sid_1226), cumplimiento (en conformidad con, cumplimiento normativo, compliance) (sid_1227), código (sid_836), código de ética (sid_596), decimal (sistema numérico) (sid_1137), dedos (sid_214), describir (especificar, definir, reseñar, delinear, detallar, relacionar) (sid_453), didáctica (sid_325), discriminar (oprimir, opresar, oppressus) (sid_496), discursante (expositor, ponente) (sid_1166), discursar (exponer, conferenciar, presentar una ponencia, discurso, exposición, conferencia, ponencia) (sid_1164), dominio (análisis de sistemas) (sid_1274), dominio (matemáticas) (dominio de la función (matemáticas)) (sid_702), donde (sid_460), electiva (curso electivo) (sid_585), emisor (sid_833), enseñar (instruir, amaestrar, adoctrinar, formar) (sid_85), entorno (digital) (sid_657), escribir (escribir en un teclado, digitar, teclear) (sid_917), esposo (esposa, cónyuge) (sid_348), feliz (sid_44), fenómeno (sid_581), fotosíntesis (sid_576), galaxia (sid_1278), hexadecimal (sistema numéricos) (sid_1138), influenciador (influencer) (sid_1182), influenciador académico (influencer académico) (sid_1181), informar (relatar, contar) (sid_248), integrar (1) (integración (1)) (sid_1202), integrar (2) (integraciòn (2)) (sid_1203), integrar (3) (integración (3)) (sid_1204), integrar (4) (integración (4)) (sid_1205), interacción (interactuar, interactivo, interaccionar) (sid_811), interacción (interactuar, interactivo, interaccionar) (sid_946), internet (sid_809), lista de reproducción (sid_1089), léxico (vocabulario, conjunto de palabras) (sid_622), límites al infinito (matemáticas) (sid_730), manos (sid_148), mapa (sid_818), mensaje (sid_837), nacional (territorio nacional, por todo el país) (sid_796), nacional (todo el territorio colombiano) (sid_797), neurona (sid_680), neuronas (sid_681), obedecer (acatar, cumplir, respetar, obediencia, acatamiento, cumplimiento, respeto) (sid_1224), octal (sistema numérico) (sid_1136), operador (operario, banda transportadora) (sid_628), orbe-terrestre (sid_15), parar (detenerse) (sid_1163), pies (sid_226), plagiar (1) (plagio (1)) (sid_635), plagiar (2) (plagio (2)) (sid_636), politica (sid_639), pragmática (sid_339), producir (expresar) (sid_608), publicador de las buenas nuevas (evangelizador, maestro de las buenas nuevas, maestro de la biblia, persona que enseña la biblia) (sid_625), python (Python, lenguaje de programación Python) (sid_861), queso (sid_1068), quince (15) (sid_406), receptor (sid_834), receptor (sid_835), red (sid_923), regla de la cadena (derivadas, matemáticas) (sid_741), retroalimentación (devolución) (sid_839), seña (señas, señas de colombia, lengua de señas colombiana, LSC) (sid_1071), teclado (de computadora) (sid_929), tornado (sid_41), tranquilidad (quietud, sosiego, calma, reposo, paz) (sid_972), treinta y cinco (35) (sid_428), veinticinco (25) (sid_415), vida (vivo, viva, estar vivo, estar viva) (sid_161), ¿Donde? (¿En que lugar?) (sid_59), árbol (sid_259), 황홀1_1_5 (황홀1, 2) (sid_1240)",1052,24.69
S15a,249,5.84%,112,9.08%,"Aguada (Santander) (aguada (santander)) (sid_1101), Albania (Santander) (albania (santander)) (sid_1102), Aratoca (Santander) (aratoca (Santander)) (sid_1103), Betel (sid_12), Biblia (Santas Escrituras, Sagradas Escrituras, Palabra de Dios) (sid_184), Biblia (Santas Escrituras, Sagradas Escrituras, Palabra de Dios) (sid_185), Biblia (Santas Escrituras, Sagradas Escrituras, Palabra de Dios, El Libro, La Palabra, Las Escrituras) (sid_39), Capernaum (sid_66), Centro de Memoria (sid_572), Día (sid_619), Ecuador (sid_1150), Egipto (Mizraim) (sid_74), Guyana (sid_1176), ICETEX (Icetex, icetex) (sid_967), Impresionar a uno (sid_76), Lima (sid_1154), María, la madre de Jesús (Mary, the mother of Jesus) (sid_172), Paz es Inclusión (sid_582), Sucre (Bolivia) (sid_1156), Texto Escondido (Closed Caption, CC) (sid_500), The Linguist List (sid_370), accesar (acceder, entrar) (sid_504), arepa (sid_306), ascensor (elevador) (sid_641), asintota horizontal (sid_1223), asintota vertical (sid_1222), asíntota (matemáticas) (sid_727), asíntota horizontal (matemáticas) (sid_728), base (matemáticas) (sid_990), calibrador (calibradora) (sid_627), capa de red (network layer) (sid_469), casa (sid_256), celular (teléfono inteligente, móvil, teléfono móvil, dispositivo móvil) (sid_959), centralismo (sid_1260), charlar (platicar, hablar, negociar) (sid_452), columna central (sid_1230), columna izquierda (lateral izquerdo, lado izquierdo, la parte izquierda) (sid_1229), computadora portátil (computador portátil, computadora personal, computador personal) (sid_934), computadora portátil (computador portátil, computadora personal, computador personal) (sid_935), corrupción (sid_1055), cortafuegos (contrafuegos, barrera, obstáculo, repeler, firewall) (sid_853), cuantificador (matemáticas) (sid_1214), cuerpo gobernante (junta directiva, junta de directores, junta de gobierno, consejo ejecutivo, consejo directivo, consejo de administación, consejo de dirección, comité ejecutivo, comité de gestión, comité de dirección, mesa directiva) (sid_1161), deductivo (sid_1196), derivada de una constante (matemáticas) (sid_738), desigualdad (sid_1056), desplome-de-edificios (sid_16), determinante (matemáticas) (sid_763), discursante (expositor, ponente) (sid_1166), dormir (sid_240), entero (completo, unidad completa, unidad entera) (sid_882), escribir a mano (sid_918), escuela (sid_514), facilitador (sid_626), fax (sid_589), fenómeno (sid_581), función impar (matemáticas) (sid_709), función inversa (matemáticas) (sid_749), función logarítmica natural (segunda forma, matemáticas) (sid_756), geometría (sid_1198), hábilidad (talento) (sid_507), inductivo (sid_1197), instituto (sid_570), junta (cominté, sesión, concilio, ágora, cabildo, cónclave, sínodo) (sid_1160), jáquer (hacker) (sid_822), ley (sid_1194), lista de requerimientos (sid_1272), límites infinitos (matemáticas) (sid_726), mamá (sid_486), media (estadística) (promedio (estadística)) (sid_758), mediana (estadística) (sid_759), mensaje (sid_837), moda (estadística) (sid_760), modelo (molde, ejemplo, prototipo, paradigma) (sid_435), modelo (sid_494), naranja (sid_288), orar (rezar, plegaria) (sid_84), organización (organismo) (sid_434), parque automotor (CL: plural vehículos, vehículos) (sid_1065), pedagogo (pedagogía) (sid_656), pera (sid_291), pila (objetos-apilados, objetos-planos-apilados, material-plano-apilado) (sid_848), plataforma (ponerse de pié para discursar, discursante) (sid_1165), politica (sid_624), problema de fisica (sid_481), procesador (unidad central de procesamiento, CPU) (sid_904), profecía (profetizar, visión, visualización, visualizar, visionar, imaginación, imaginar) (sid_649), profecía (profetizar, visión, visualización, visualizar, visionar, imaginación, imaginar) (sid_650), profesional (sid_600), propiedad (matemáticas) (sid_772), protocolo (regla, reglamento, formulismo, etiqueta, formalidad) (sid_888), publicador de las buenas nuevas (evangelizador, maestro de las buenas nuevas, maestro de la biblia, persona que enseña la biblia) (sid_625), queso (sid_1068), rasgar una supercifie (sid_583), ratón de computadora (sid_927), requerimiento (requerimientos) (sid_1273), servicio (sid_456), simbolo (sid_1195), sombra (matemáticas) (sid_1011), tecnología (sid_1275), tesis (matemáticas) (sid_692), unidad (sid_827), unidades (sid_828), variable (matemáticas) (sid_771), vecindario (sid_1012), vecino (sid_1013), vecino (sid_1014), vecino (sid_1015), álgebra (sid_1200), área (matemáticas) (sid_989), índice (sid_4), ítems en una lista (detalles alistados, puntos clave) (sid_1271)",1301,30.53
S1ed,176,4.13%,69,5.59%,"Monarquía Absoluta (monarquía absoluta) (sid_1143), Monarquía Constitucional (monarquía constitucional) (sid_1142), actor armado (sid_1049), centro (geometría) (sid_1228), colpensiones (sid_352), concejal (sid_1134), cámara fotográfica (sid_587), derivada (matemáticas) (sid_734), derivada de la función cosecante (matemáticas) (sid_747), derivada de la función coseno (matemáticas) (sid_743), derivada de la función cotangente (matemáticas) (sid_745), derivada de la función secante (matemáticas) (sid_746), derivada de la función seno (matemáticas) (sid_742), derivada de la función tangente (matemáticas) (sid_744), derivada de orden superior (matemáticas) (sid_740), derivada de una constante (matemáticas) (sid_738), derivada de una potencia (matemáticas) (sid_739), diámetro (matemáticas) (sid_991), ecuaciones (ecuación) (sid_699), edil (sid_1159), entero (completo, unidad completa, unidad entera) (sid_882), estación base (sid_1022), estado (sid_440), función (operación matemática) (ƒ (símbolo matemático), y=ƒ(x) (fórmula matemática de función)) (sid_700), función a trozos (matemáticas) (sid_704), función compuesta (matemáticas) (sid_706), función exponencial (matemáticas) (sid_751), función exponencial natural (matemáticas) (sid_752), función impar (matemáticas) (sid_709), función lineal (matemáticas) (sid_1007), función logarítmica (matemáticas) (sid_753), función logarítmica natural (primera forma, matemáticas) (sid_755), función logarítmica natural (segunda forma, matemáticas) (sid_756), función par (matemáticas) (sid_708), función parte entera (matemáticas) (sid_705), función seno inversa (matemáticas) (sid_757), función uno a uno (matemáticas) (sid_750), galleta (sid_327), gramática (sid_920), humano (sid_831), jamón (sid_333), límite de la diferencia de dos funciones (matemáticas) (sid_719), límite de la función identidad (matemáticas) (sid_716), límite de la raíz n-ésima de una función (matemáticas) (sid_721), límite de la suma de dos funciones (matemáticas) (sid_718), límite de una función (matemáticas) (sid_711), límite de una función constante (Matemáticas) (sid_714), límite de una función lineal (matemáticas) (sid_712), límite de una función lineal (matemáticas) (sid_713), límite del cociente de dos funciones (matemáticas) (sid_715), límite del cociente de dos funciones (matemáticas) (sid_717), límite del producto de dos funciones (matemáticas) (sid_720), parte (partir en dos, parte de fraccionario) (sid_878), partes iguales (partes iguales en fraccionarios) (sid_880), partir (partir en dos) (sid_879), persona (humano, individuo, hombre o mujer) (sid_86), persona (sid_1050), publicador de las buenas nuevas (evangelizador, maestro de las buenas nuevas, maestro de la biblia, persona que enseña la biblia) (sid_625), radio (matemáticas) (sid_992), registro y control (sid_737), regla de la cadena (derivadas, matemáticas) (sid_741), relación parte todo (relación parte todo en fraccionarios) (sid_881), router (enrutador, encaminador de paquetes) (sid_466), teclado (de computadora) (sid_929), unidad (todo, completo, unidad en fraccionarios) (sid_877), vaca (sid_347), álgebra (sid_1200), 놀라다6_1_1 (놀라다6, 1) (sid_1244), 놀라다6_1_3 (놀라다6, 1) (sid_1250)",1477,34.66
S10e,156,3.66%,70,5.67%,"ICETEX (Icetex, icetex) (sid_967), PRODUAL (ellos-dos, ellas-dos) (sid_111), PRODUAL (ellos-dos, ellas-dos) (sid_112), PRODUAL (ustedes-dos, vosotros-dos) (sid_113), Paz es Inclusión (sid_582), Perú (sid_1153), Venezuela (venezuela) (sid_1146), ascensor (elevador) (sid_641), conjunción (símbolo matemático) (⋀ (símbolo matemático)) (sid_689), contigencia (sid_1192), contradictorio (sid_1216), contrarias (matemáticas) (sid_1218), cotidiano (sid_485), cuarenta y dos (42) (sid_430), cuarenta y tres (43) (sid_431), derivada de una potencia (matemáticas) (sid_739), descansar (reposar) (sid_238), disyunción (símbolo matemático) (⋁ (símbolo matemático)) (sid_690), doce (12) (sid_403), dos (2) (sid_28), dos mil (2000) (sid_380), elicitar (elicitación) (sid_1270), equivocar (equivocación, error, yerro) (sid_965), estación base (sid_1022), evolución (sid_346), función coseno inversa (sid_767), función impar (matemáticas) (sid_709), función seno inversa (matemáticas) (sid_757), función tangente inversa (sid_768), hijo (sid_168), intérprete (interpretar, interpretación) (sid_511), leer (sid_925), límite de la raíz n-ésima de una función (matemáticas) (sid_721), mayor o igual que (símbolo matemático) (≥ (símbolo matemático)) (sid_676), mayor que (símbolo matemático) (> (símbolo matemático)) (sid_677), menor o igual que (símbolo matemático) (≤ (símbolo matemático)) (sid_698), menor que (símbolo matemático) (< (símbolo matemático)) (sid_679), para todo (símbolo matemático) (universal (símbolo matemático), ∀ (símbolo matemático)) (sid_670), pi (matemáticas) (sid_988), profecía (profetizar, visión, visualización, visualizar, visionar, imaginación, imaginar) (sid_649), profecía (profetizar, visión, visualización, visualizar, visionar, imaginación, imaginar) (sid_650), secundario (sid_938), semántica (sid_911), si y solo si (símbolo matemático) (⇔ (símbolo matemático)) (sid_674), subcontrarias (matemáticas) (sid_1219), taller (sid_814), tautología (sid_1191), tecnología (sid_1275), treinta y dos (32) (sid_421), variable (variables) (sid_856), veinte (20) (sid_381), veinticinco (25) (sid_415), veinticuatro (24) (sid_414), veintidós (22) (sid_412), veintinueve (29) (sid_419), veintiocho (28) (sid_418), veintisiete (27) (sid_417), veintiséis (26) (sid_416), veintitrés (23) (sid_413), veintiuno (21) (sid_411), ver (mirar) (sid_142), verde (viernes) (sid_579), verdura (sid_295), vicerrector (1) (vicedirector (1), subjefe (1)) (sid_645), vicerrector (2) (vicedirector (2), subjefe (2)) (sid_646), viernes (verde) (sid_36), vino (sid_457), visual (sid_1158), vocabulario (sid_864), vértice (sid_1221)",1633,38.32
