Handshape,Token Count,% Use,Gloss Count,% Gloss Coverage,Glosses Using this Handshape,Token Ct (cuml),Token Ct (cuml%)
S16d,3,75.0%,2,100.0%,"Costa Rica (sid_1), comuniquémonos (sid_2)",3,75.0
S11a,1,25.0%,1,50.0%,Costa Rica (sid_1),4,100.0
