Handshape,Token Count,% Use,Gloss Count,% Gloss Coverage,Glosses Using this Handshape,Token Ct (cuml),Token Ct (cuml%)
S15a,5,55.56%,3,50.0%,"Malaysia (sid_2), hello (sid_5), học sinh (sid_6)",5,55.56
S15d,4,44.44%,2,33.33%,"Malaysia (sid_3), Malaysia (sid_4)",9,100.0
