canonical_gloss,synonyms,sid,FSW
acabar 2,,164,M527x523S15a21490x477S15a27489x477S26706485x497S26712472x501S20e00495x511
acabar 3,,7540,M530x527S15a21490x473S15a27489x472S26706488x497S26712470x502S20e00495x515
acabar 4,,165,M530x537S15a21490x478S15a27489x477S37803500x488S3780b470x489S29904502x505S2991c484x505S20e00493x462
acalde,,166,M523x528S20500479x517S16d16476x498S23f05494x472S20302508x498
coger con dos manos,acaparar,8133,M539x541S15020514x475S15028461x475S20350521x526S20350465x525S21600469x460S21600525x461
acariciar,,167,M535x543S2ff00482x482S15a10517x495S20e00504x514S22f04510x529
accidente 1,,168,M536x520S14e02499x495S14e0a465x495S20b00489x482S26602506x480
accidente 2,,169,M545x531S20b00494x473S20300501x486S20300484x486S26502515x469S37803515x500S3780b455x501
accion,,171,M526x527S18540498x473S18548479x482S2ea00511x492S2ea18475x502
accion de gracias,,170,M571x531S2ff00482x482S15a01503x505S15a07473x504S20500489x520S20500500x520S26600515x472S26610470x470S10000538x459S22a00558x466
aceite,,172,M513x522S1f521488x478S2e702488x507
aceite de oliva,,8328,M529x527S20318497x512S20310514x474S26c04472x482
aceituna,,7864,M541x551S30005482x483S17510520x505S20500512x516S20500502x520S22f03511x530
aceitunas,,173,M545x543S30005482x482S20e00514x515S1cf20518x486S22f03498x522
aceitunas 2,,174,M518x582S2ff00482x482S20500495x504S10a00492x520S2e230489x550
acelga,,175,M524x535S14c50478x486S2320c480x465S15a56497x523S20500476x523
acelga,,8311,M566x513S15a56539x494S14c52466x487S20500511x502S26c00435x489S37a06495x499
acento,,176,M550x521S2ff00482x482S1f420516x481S22e03531x502
acento grave,,177,M545x518S2ff00482x482S1f420516x479S22e05523x499
aceptar,,178,M545x540S15720513x460S15728472x460S26504470x489S26504518x491S1f451515x505S1f459456x502S20500523x529S20500471x526
aceptar 2,,179,M532x522S20311511x480S20319469x477S22e04514x504S22e14471x504
acer,,180,M533x524S1ed26514x498S1ed2e467x498S26500515x476S26510469x476
acercarse,,181,M540x562S2ff00482x482S10020521x505S2df04519x541
acercarse 2,,182,M533x515S10008467x485S10000518x485S26502491x500
acercarse 3,,183,M532x535S10008468x466S26601486x498S14420510x504
acercarse 4,,184,M526x525S18048475x475S18040495x510S26500494x486
acertar,,185,M520x539S14c02481x460S22b04497x478S15a36493x527S20311495x507S20b00480x514
agrio,acido,2849,M533x574S31000482x483S36100483x483S15110504x532S15118468x531S20330477x559S20330511x559
aclamar,,186,M570x547S15000506x516S15008469x515S14c20547x476S14c28430x477S2ff00482x482S26607520x496S26611457x496S2e230549x511S2e230433x511
aclamar,,8038,M542x524S15a51476x476S15a51508x484S26c04515x509S26c14459x494S2fb04495x507
aclamar 2,,187,M539x552S15000508x511S15008481x521S34400482x482S22b00523x478S22b00462x494
aclarar,,188,M554x540S14c20531x460S14c28446x460S28909502x474S28911474x474S20321498x505S20321477x505S37703513x518S3770b465x516
acompanar,,189,M516x519S18516483x494S1851e501x494S20600488x481
acompanar,,193,M523x531S1f541501x510S1f549477x509S20500496x503S26620491x469
acompanar 2,,190,M516x520S18516483x494S1851e501x495S20600487x480
acompanar 3,,191,M530x526S1a611480x484S20357499x505S20500469x507S20500484x512S26627508x474
acompanar 4,,192,M520x526S1f548480x473S1f546480x502S20600498x493
acompanar 5,,7541,M519x533S1f540504x509S1f548481x509S20500495x504S26620492x467
acondicionado,,8178,M572x552S33b00482x483S14c08517x521S14c30467x521S26a00545x515S26a10430x514
aconsejar,,194,M546x518S14c40520x483S14c48455x481S2ff00482x483S26a00519x469S26a10453x466
aconsejar,,195,M547x528S2ff00482x482S10620519x485S10628457x485S26a00520x514S26a10451x514
aconsejar 2,,7542,M552x531S2ff00482x482S10620525x487S10628453x487S26a00525x517S26a10446x517
acordar,,196,M532x522S20311511x480S20319469x478S22e04513x504S22e14471x503
acordar 2,,197,M533x528S2ff00482x482S10a10491x501S21100517x514S22a04520x495
acordeon,,198,M542x530S36d00479x471S37601520x472S37609467x471S20310527x471S20314461x471S26a02501x502S26a16482x503
acostarse,,199,M539x521S30006482x482S22a15491x467S15a17516x498
acostarse 2,,200,M528x526S10e51488x501S15a57473x486S20e00472x474S2c602505x485
acostarse 3,,201,M530x522S20e00469x478S15a57475x483S12957497x494S2c602507x479
acostarse 4,,202,M531x577S31600482x482S20500518x491S15a17508x506S2c600496x548S11550481x547S20e00514x547S15a1a473x531
acostumbrar,,203,M542x537S30006482x482S21800520x495S10001521x507S20e00521x480
activadad,,204,M542x546S2ff00482x482S1bb00520x487S1bb08459x485S21b00529x479S21b00463x478S2ea00527x519S2ea10464x521
activar,,8216,M529x514S17d20506x499S17d28472x499S22224473x488S22224509x487
activar,,8222,M549x522S17d20508x507S17d28469x506S22104471x493S22104513x492S2d608520x479S2d600452x479
activar,,8223,M550x521S17d28473x506S17d20506x506S22401451x480S22409516x481
activar,,8225,M557x521S17d18473x506S17d10505x506S2d718518x480S2d700444x484S22204479x498S22204513x496
activar,,8226,M558x520S17d18475x505S17d10507x505S2d708519x483S2d710442x481S22204479x497S22204516x497
actividad 2,,205,M540x523S2ff00482x482S2d500513x514S2d500517x510S2d518465x513S2d518461x509S20311519x487S20319459x487
acto de contricion,,206,M521x522S36d00479x478S1f702476x488S20600472x511
actor,,207,M537x545S2ff00482x482S17610509x529S17614474x529S2d500505x524S2d500510x520S2d518468x521S2d518464x518S20311516x497S20319462x496
actuacion,,208,M541x538S2ff00482x482S2d500516x520S2d500519x515S2d518461x518S2d518457x515S20311520x492S20319457x492S2d53c490x531S2d53c490x525
actuar,,209,M542x520S14c02501x480S14c0a469x480S27100502x504S27110459x505
acuerdo,,210,M537x520S18510500x505S18518473x505S20500494x491S26602507x480S26616464x480
acuerdo,,8247,M537x520S18510500x505S18518473x505S20500494x491S26602507x480S26616464x480
acuerdo,de acuerdo,8059,M536x519S20311514x498S20319464x494S2d500514x482S2d518464x482
acumularse,,211,M529x533S15a12500x521S15a1a472x513S28800516x495S28800517x470S28818478x490S28818478x467S20500497x496S20500497x476
imputado,"acusado, inculpado",8137,M526x540S10010509x477S10018474x460S2ea00511x515S2ea10479x496S2fb04486x531
acusar,,212,M555x543S10010521x479S10040520x513S25504542x507S2ff00482x482
adan,,213,M540x542S30000484x457S30005480x507S20e00521x509S1f710520x524S1f510519x455S2e238517x476
adaptar,,214,M522x533S15711493x466S15718479x479S2df06502x489S2df1e480x509
adelante,,215,M525x534S1f554475x508S1f550496x498S20500495x523S2c601506x466
ademas,,216,M533x523S15a00481x496S18551488x494S20b00467x504S2a200510x476
ademas 2,,7543,M515x523S1d210486x477S26500498x508
adentros,,217,M515x522S1d210486x477S26500498x507
adentros,,218,M529x531S10014483x482S21100480x517S22f04504x501S36d00479x470
adios,,219,M515x515S18010485x500S22124486x485
adios 2,,220,M551x517S2ff00482x482S18000521x488S22124520x475
adirir,,242,M537x525S36d00479x475S14c02506x484S14c0a457x485S28803496x505S2881b478x505S20e00522x505S20e00460x505
adivinar,,221,M530x573S2ff00482x482S20500495x493S10001506x503S18507505x546S1850f470x545S22a04517x537
adivinar 2,,222,M518x551S14c50494x470S14c38483x485S26604499x505S26614487x521S22510494x449
adivinar 3,,223,M514x524S1c120485x476S26504497x509
adjetivo,,224,M521x527S36d00479x473S21100495x481S15a1f475x485S22b05493x503
administracion,,225,M532x525S1ea41504x476S1ea49470x475S27107505x499S27115468x499
administración,"gobierno, administracion, público",8058,M522x520S15a57487x497S14c51495x481S21100479x487
administracion 2,,226,M541x531S14c02494x474S14c0a470x486S20e00483x470S23604502x499S23610460x514
administrativo,,227,M526x523S14c01500x492S14c09476x496S22514500x476S22514475x481
admirable,,228,M540x534S2ff00482x482S1850f480x507S20500497x518S15738522x472S2da06520x503
