canonical_gloss,synonyms,sid,FSW
actuel,"aujourd’hui, maintenant, présent",1408,M546x525S14c31515x476S14c39460x476S22f04521x511S22f14455x510
actuellement,"quotidien, tous les jours",2088,M558x528S30005482x483S17610511x512S26a00531x511S21d00535x497
acupuncture,,2876,M537x538S37906466x526S20500464x512S20500481x512S20500498x512S2920a471x492S1d451468x463S14c1a506x515
adapter,,3066,M512x547S1ea40489x526S26500488x502S20500491x486S1ea4b490x453
addiction,dépendance,378,M518x535S20338493x466S37700499x481S10050503x486S21100483x486S26504503x520
addition,"et, plus (ajouter)",262,M521x521S10018493x491S10012491x493S20500480x480
adjoint,,2289,M536x517S18018465x484S18010495x484S2880c524x495
adjoint,assistant,3312,M516x525S1f548484x475S1f540501x475S20500487x503S2880d494x505
administration,"attention, éducateur",3378,M560x537S20300502x482S20308483x482S37700489x496S37700508x496S21100494x464S23600521x481S23614440x480S2fd04488x531
ADN,,683,M570x511S10e22498x491S10e0a472x492S28412431x491S28436537x489
adolescence,,1484,M543x558S30006482x483S14e00517x527S22520511x511
adolescence,,1485,M542x563S30006482x483S14e00516x532S22520510x515S33200482x483S30002482x483S26502496x545
adoption,adopter,1442,M532x550S36d00479x451S14c50508x461S14c58468x460S26504513x497S26514472x497S20500515x539S20500473x538S20350513x518S20358471x517
aimer,adorer,1292,M521x528S36d00479x472S14c01489x501S20500491x483
adorer,,3455,M533x535S33d00467x483S20320478x520S34e00497x483S26500459x520
adresse,"route, rue",921,M533x526S11a04517x496S11a0c467x496S26900517x474S26910467x474
adresse,,938,M540x527S11a50518x497S11a58467x497S26a00513x473S26a10461x473
adresse,,1096,M546x528S14004517x498S1400c454x498S26900517x473S26910468x473
adroit,"avoir du temps, fin, fin (malin), traîner",2821,M536x545S1d430510x517S1d438467x516S1d230511x456S1d238467x456S26500522x495S26510464x495
adultère,métro,389,M527x526S15d59474x486S10051497x501S21404489x521S2c602504x474
adversaire,"contre, ennemi",142,M539x515S10000524x485S10008461x485S26902502x492S26916481x492
adversaire,"contre, ennemi, opposer",180,M556x508S10002526x492S1000a445x492S26502506x494S26516482x494
affaire,,3299,M521x526S1f540479x480S1d820503x475S26506506x512
affichage,"affiche, poster",3307,M545x538S1f548457x462S1f540530x463S22c04529x496S22c14456x494S26500512x485S26500512x510S26510478x485S26510478x509
affichage,"affiche, poster",3326,M545x532S1f550520x469S1f558456x469S22c14455x490S22c04529x490S26500512x489S26500512x513S26510474x488S26510474x512
affilier,"connecter, fédération",520,M513x547S17618488x454S20700488x476S26500490x498S10a20487x521
affreux,"laid, moche, vilain",447,M525x548S30004482x483S10610510x521S20e00494x520S26602473x532
Afghanistan,,973,M523x537S1005a477x470S11e40500x483S20700501x463S22e04500x519
afin de,"but, objectif",146,M583x574S31a10482x483S20500571x533S10009549x544S10020506x502S26500525x516S10020568x544S10009475x544
Afrique,,464,M539x541S30006482x483S10620518x479S20e00525x509S22a04524x526
Afrique,,1348,M548x532S2ff00482x483S14c10525x475S24b03514x510
Afrique du Sud,,465,M577x588S30006482x483S10620518x479S20e00525x509S22a04524x526S20320562x538S22b04561x558
Afrique du Sud,,1349,M587x566S2ff00482x483S14c10525x475S24b03514x510S20320572x531S22a04572x551
agacer,,1218,M521x594S36100482x483S36d00479x520S22b00491x527S21100492x562S14712486x580
agacer,,1537,M529x532S15002481x476S36d00479x468S21100516x483S2e500494x505
agence,sauna,3013,M531x522S1ea10508x501S36d00479x478S20600501x486
agenouiller (se),,769,M512x537S15d39489x514S11004494x464S20500496x497
agglomération,,1785,M524x531S15d11501x508S15d19476x508S20600489x493S2e756488x470
agneau,,1047,M562x519S38600456x482S20e00438x489S12b40472x491S13f40533x492S26a06508x486
agrafeuse,,2068,M529x525S16f50503x475S15d20491x498S20700472x483S22104497x488
agrafeuse,,2955,M548x529S15d39453x506S15d39524x506S1ea03527x472S20500526x497S20500456x495S1e104459x476
agressif,"sauvage, violence",2012,M555x518S30007482x483S16d20518x474S2ea3c540x470
agréable,,1333,M565x527S36d00479x495S14c03512x501S14c0b464x501S21100537x488S21100451x489S22a07552x475S22a11438x474
ah,"étonner, surprise",1305,M521x568S20b00490x528S14c02482x545S36d00479x522S34400482x483S31a00482x483
aider,"au secours, secours",1836,M532x531S15d32469x505S37604484x470S20500480x520S2035a517x501S37806496x518S22a20468x494
aider,,2644,M533x537S1c502470x507S2035a518x493S37806498x517S37604485x463S20500471x498S22a20468x477
aigle,,3134,M546x518S33200482x483S30c00482x483S1ec20523x495S2b700526x469
ail,haleine,1589,M536x542S34700482x483S15420491x517S26a00509x522
ail,,3297,M533x515S1f540467x491S19220487x496S1dc20509x485
aile,"envoler (se), mouche, voler (oiseau)",2302,M562x528S36d00479x489S37602519x489S3760a459x489S18010441x490S18018530x490S22504550x473S22504439x475
aimer (ne pas),détester,133,M527x550S20600505x527S10000486x520S30004482x489S30c00482x489S30122482x476
aimer (ne pas),détester,1309,M549x519S36d00479x482S14c02485x496S20e00468x500S2d200523x493
ainsi,comme ça,1818,M540x534S15d30521x467S15d38461x467S25504520x496S25514467x496S2f700494x527
aérer,"air, frais, menthe, rafraîchir",1300,M574x545S2ff00482x483S14c01525x495S14c09449x495S23505540x511S23513426x511
aire,"base, endroit, lieu, place, région, zone",1438,M513x526S14c50489x474S2ea02488x511
ajouter,supplément,2426,M539x527S18540513x496S18548462x512S20500477x496S2ed01505x474
AKA,,355,M550x518S2ff00482x483S10050529x484S23000525x461
alarme,"alerte, réveil, seconde",506,M519x514S10a10504x488S26a02482x486
Alaska (USA),,3352,M563x532S30007482x483S30005482x483S1f720515x478S14c20519x501S21100540x481S2880c551x496
Albanie,papillon,1715,M528x520S15d01477x497S15d09499x497S20700491x480S22504516x481S22504472x481
Albert Ier,coeur,2635,M521x520S1c502475x488S36d00479x481S20600496x509
alcool,"goût, Hasselt (ville), Limbourg (province)",135,M518x561S36a00482x477S10000486x531S20500495x516S22504505x530
