canonical_gloss,synonyms,sid,FSW
boat-float,,98,M514x538S15b28487x476S15b20502x476S20500496x463S2882e489x508S28826489x526
bobo,,154,M533x518S20600511x475S20300493x466S30000482x483
bobo,,609,M518x518S2ff00482x483S20300493x477S20600491x460
body,,73,M541x541S36d00479x465S14709459x474S14701520x474S20500523x459S20500466x459S22b04516x495S22b14471x496S20500520x530S20500474x530
bone,,32,M531x535S20359487x496S3770b470x512S1d050499x505S20800487x518S2a400506x465
bones-change-shape,,371,M516x544S17e1a484x455S17e47496x518S29904487x482
book,,172,M523x538S20500495x463S2fb04492x532S15a10501x474S2df08502x506S15a18486x474S2df10477x506
boss,,595,M560x524S36d00479x520S20500503x507S14712515x504S22a07529x486S20310545x475
bother,,74,M524x527S26a03503x473S15d31499x494S20700477x492S15d4a489x508
boy,,324,M533x517S30000482x482S18510508x487S20600489x468
boy,,907,M543x517S30000482x482S17e10520x486S22114514x477
brave,,490,M521x527S36d00479x500S14710470x505S20500488x509S26607490x473
breathe,,665,M524x517S33600476x482
breathe,,723,M524x518S33500476x483
bridge,,823,M521x531S10e10500x490S2880d472x511S20500488x480S20500465x507S36d00479x470S37602479x473
brother,,475,M535x517S2ff00482x482S26a00508x457S20e00513x473S14720510x489
build,,538,M524x562S15d51501x519S20e00487x438S20e00504x504S15d52495x454S15d5a477x515S15d59477x455S22a14486x482S22a04504x547
build,,784,M524x532S15728477x499S15720506x491S26500510x467S26510477x476S2fd04492x526
buried,,900,M528x517S15d48472x490S11530495x483S22a04515x499
bury,,193,M516x525S15a48484x482S11530499x475S20e00487x512S22a04503x510
but,,424,M534x530S10029470x504S10021500x505S20e00493x518S26506507x481S26512476x481S2fb00494x471S2f900523x496S2f900466x497
bye,,29,M525x520S14c20474x481S27102510x480
C-c,,51,M508x510S16d10491x490
Cain,,294,M515x527S37601486x472S37910485x472S16d10498x496S20500488x516
can,,368,M528x522S20358480x478S20350504x478S22a04506x498S22a14481x499S2fb04493x516S2f900517x515S2f900473x516
Canaan,,222,M523x538S15d5a476x519S16d10489x470S37800497x490S26a02509x463S20500504x510
Canaan-spelled,,787,M561x510S16d10439x490S1f720522x495S1f720500x495S1f720459x495S1fe20546x492S1fe20482x492
cancel,,533,M522x528S15a06487x488S10041501x494S20e00496x472S23303477x506
cant,,552,M528x531S10059472x508S10051496x510S20b00505x488S2f700516x499S22a04506x469
careful,,515,M522x532S14049491x488S14041478x469S20500479x495S2eb52482x516
center,,122,M516x527S15d3a488x508S18052501x490S20500483x499S2ef01488x474
chapter,,329,M522x522S15d39479x493S22a04503x507S20e00489x478S16d40504x483
check,,219,M533x539S10e29467x475S10e21503x475S21800507x461S21800478x461S22b04507x502S22b14477x502S2fb04492x533
chicken,,5,M518x518S2ff00482x483S11e10477x472S20e00496x467S26f06477x438
chicken,,338,M523x518S26f06509x447S11e10469x460S20e00494x469S30000482x483
children,,398,M553x532S15a50478x468S26706511x493S26712447x494S15a50506x468S23404502x509S23414458x509S2fb04491x526
choose,,717,M522x541S10e08477x474S1ce20498x511S26a04495x494S14c20495x458
Christ,,624,M525x536S22b05489x501S20500479x491S20500515x525S16d40476x464
Christmas,,347,M537x530S15a56510x518S37906469x523S37906493x510S16d10478x500S20500464x508S28a09499x470
church,,376,M521x519S15a57485x496S16d20478x482S20600499x481
city,,336,M524x536S15d19476x479S15d11501x479S20e00494x464S2e004502x508
clean,,644,M524x524S15a37487x494S15a51501x501S20e00476x494S26507489x477
close,,759,M535x521S14728483x499S14720504x499S26602505x479S26616466x479S20500495x490
cloth,,240,M537x529S36d00479x471S16d18462x478S16d10520x478S20e00481x492S20e00507x492S22f04511x507S22f14464x507S2fb04493x523
clouds,,141,M554x518S1543e482x459S15452495x427S32100482x483S2f000511x407S2f012512x462S26506530x426S26516539x467
coat-2,,804,M602x517S36d00479x498S15719457x485S20500473x506S16f10578x483S26706532x496
coconut-young,,344,M520x536S15038489x464S14e50493x485S20e00481x492S26a04493x522
cold,,677,M523x536S20310504x464S20318481x464S23602506x484S23616478x484S2fb04494x530
cold,,766,M520x536S20310503x464S20318480x464S2fb04493x530S27102505x485S27116480x485
come,,132,M548x535S15d39496x464S15d37525x467S16739453x506S16737486x511S26603503x490S26613473x487
come,,456,M541x529S10039479x471S10037511x483S2b703492x503S2b713459x501S2fb04471x523
come-down,,896,M519x538S10000504x463S10008481x480S2b724494x514S2fb00492x461
come-down-near,,143,M526x535S1f540492x511S1f548474x511S20500485x499S1f552505x465S2890d499x486
come-l,,272,M548x534S15d3f451x467S15d31484x466S1673f493x510S16731524x513S26605505x490S26615474x490
command,,160,M545x562S33b00482x482S20500510x517S10a01490x510S22a04524x519S10a50515x536S2f700533x534
communication,,314,M540x569S30004482x482S16d10505x521S16d18476x520S27100500x545S27114456x543S2fb04485x563S2fb04494x563
compare,,218,M528x534S1821f476x466S18217510x466S2e100505x496S2e118473x496S2fd04489x528
complete,,57,M526x524S15a5a479x500S16d20474x476S23c04503x485S2f700513x517
