canonical_gloss,synonyms,sid,FSW
5000,,1816,M512x539S14c00488x462S2e00e492x496
5000000,,1856,M528x528S14c00473x473S1ea08505x483S2f004505x507
6,,319,M511x509S17530490x492
6,,1833,M511x508S17410490x492
60,,1808,M521x508S17410479x492S17610505x492
6000,,1818,M513x531S17400488x470S2e00e493x488
6000000,,1857,M526x523S17410474x482S1ea08503x478S2f004505x502
7,,1834,M508x513S10a10493x487
70,,1809,M519x514S10a10482x487S17610503x498
7000,,1819,M510x537S2e00e490x494S10a00490x464
7000000,,1858,M525x526S10a10475x474S1ea08502x479S2f004503x505
8,,321,M511x514S1bb20490x486
8,,322,M511x514S1bb20490x486
80,,1810,M521x515S1bb20480x486S17610505x499
8000,,1820,M513x537S1bb00488x464S2e00e493x494
8000000,,1859,M528x526S1bb00472x474S1ea08505x480S2f004505x505
9,,324,M512x515S14312488x486
a,,298,M509x508S1f810491x493
A,,5192,M510x508S1f720490x493
A,,1797,M509x508S1f840491x493
A Parte,,1968,M547x530S15a40498x503S15a48454x503S28b2a503x471
Iniciar,"comenzar, A partir de",1208,M563x531S15a06438x518S15a0e462x505S22a04444x498S21410471x523S15a42535x504S15a4a512x518S15a52536x469S26500521x481
Abajo (Down),,240,M541x570S2ff00483x483S36d00479x523S15a50529x519S22a04528x555
Abajo 2,,1442,M510x530S10004490x471S22b04494x500
Abdias,,1540,M554x547S20300509x516S20300476x516S20500495x518S3780c446x523S37804522x522S26516470x533S26502514x533S28900526x487S28918457x487S10318471x454S10310508x454S20500494x470
Abril,,1786,M573x570S30005482x483S2e035545x540S22c31544x541S15a11525x523S20500514x514
Abril (April),,220,M552x549S15d12525x500S30005482x483S20500514x508S26502533x521S26502533x535
Abrir,,1323,M550x509S15a4a472x497S15a42503x497S26910450x491S26900534x491
Abrir ojos,,2391,M563x520S2ff00437x480S15a07431x490S15a01457x490S26900490x500S26910406x501S34400527x485S31a30533x495
Abrir-entendimiento,,1355,M545x520S31a00482x483S15a02518x487S15a06454x488S34010492x507S26910455x502S26900528x500
Abuelo,,375,M518x541S2ff00482x483S20600489x505S20302492x526S37c03505x531
Abuelo / Abuela,,1837,M539x559S30004482x483S20500495x519S37703504x537S22f00514x531S20300492x531
Aburrido2,,2559,M525x541S15548475x459S15540510x459S20700491x460S21300490x486S2fc04493x505S2f400496x519
"Acabar, terminar (cosas)",,408,M544x526S14c19476x475S14c1d489x499S20500492x495S2f710509x481S2c301518x497S2c314456x501
Acadar,,2290,M575x532S14c18433x482S14c10460x482S22a24451x468S22504478x470S22504426x469S15d39517x493S15d51552x490S20e00539x473S22b02536x516
Accidente,,4301,M528x521S15d48472x479S20b00494x488S1ff42509x488S26502513x507
Accidente (error),,411,M522x523S20348479x508S1a041494x484S20e00479x494S26501481x477
Aceptar (conformidad),,412,M521x535S36d00479x465S21100491x473S15d01488x491S23600481x518
Acercar (Persona con Parsona),,2352,M535x515S10010520x485S10018465x485S26506489x501
Acercar y caminar junto,,2388,M549x522S1f840510x479S1f848452x478S20500496x481S26826499x506
Acercarse,,1485,M521x523S15a18415x477S36d00479x481S3790a459x483S37904419x502S26816438x490
Acercarse (Persona),,2132,M553x531S26502499x505S37c02523x469S26503495x483S37c0a474x494S26504477x474S20300518x477S20300469x502S37703531x483S3770b448x509
Aproximándose,Acercándose,2453,M523x520S26500478x505S15a4a482x481S15a42496x505
Acompañar,,413,M524x517S1f518476x502S20500495x505S1f510509x502S26520493x484
Acompañar,,2023,M522x523S1f740502x508S1f748478x508S20500495x495S26520493x477
Acompañar / Juntos,,1342,M534x518S20310485x503S20318466x503S20500478x487S2d728495x483
Acompañar- Servir/siervo,,1350,M544x562S1f547502x528S1f549487x541S26627522x506S32a00482x483S31030488x488
Acordarse 2,,2430,M545x535S2ff00482x483S21600530x466S14c20522x480S26930525x515S26504526x520
"Acortar,Reducir (abreviar)",,416,M522x524S10040507x477S10048479x477S26502507x509S26516478x510
Acostar,,1396,M534x519S11512504x504S1151a483x481S20500510x492S22a14467x481
Acuerdo,,2092,M576x519S10011512x488S10019469x489S27104536x502S27110425x502S20e00495x482
Acuerdo,,2254,M559x577S10011511x525S10019474x525S2c507526x548S2c516452x549S20f00490x530S31500482x483S35010494x508
Acusar,,2281,M544x617S30c00481x495S34810488x518S36d03479x532S10c50504x551S10c58480x550S25504506x581S25514474x580S25504531x581S25900518x579S25910487x578S25910461x579S2fc04495x606S30152493x470S30152493x486S30156498x478
Acusar 3,,5252,M526x533S10b50506x468S10b58480x468S2ea00511x502S2ea18475x502S2fc04492x522
Adelantar (Autos),,422,M541x528S15a50479x472S15a58502x491S2b714460x483S2b800518x502
Adelantar (motos),,423,M543x532S10050501x488S10058479x469S2b800520x506S2b814457x483
Adelantar (personas),,425,M540x520S1f510500x493S1f514481x480S2b800517x494S2b814460x481
Adentro,,1675,M539x528S16d43462x495S18530514x498S18550485x498S20a00479x513S28902483x472
Adoptar (adopció),,426,M537x519S14711516x494S38601495x482S20600464x486
"Advertir, cuidado, advertecia",,433,M554x583S31a00482x483S20500502x502S10001509x504S14c27517x531S14c2f478x529S27100514x568S27118466x568S2fb04502x559
Afirma / Purete,,1766,M518x526S31000482x491S34d10497x514S30154485x479S30150496x475S30154508x478
afternoon,,49,M529x555S37806471x538S15a4a502x533S37a00510x507S15a50506x481S22b04504x444
Agarrar,,2094,M512x537S14c50488x475S26504493x513S21600496x463S2f900494x532
Agarrar,,2124,M533x533S21600517x468S14c50509x478S26504514x518S14c50468x480S22a04474x516
Agarrar / Tomar / adueñarse,,1361,M558x553S14c50508x522S2ba00527x479S21600516x504S21600516x490S21600516x475S21600476x476S21600476x462S21600476x447S14c58467x491S2ba11443x450
Agosto,,1790,M557x555S30005482x483S1531d510x511S22c35528x526S2e035527x523
Agosto (August),,224,M537x551S30005463x482S15310506x495S2e036507x528S36d00495x538S36d00495x545
Agradarse,,5306,M529x569S36f00475x517S31630484x493S33e10487x505S15d02496x531S21100481x535S22a00482x554S2ff00477x483S33110493x495S33802472x495S33806502x494
Agrandar,,1758,M549x526S1ed40504x486S1ed48471x485S26612452x509S26606519x510S22100505x474S22100485x474
agua,"water, SIL2009",112,M510x521S10020495x491S21900489x480
Agua (Aparte),,2257,M551x562S36d00479x523S17644468x546S10a20525x534S21900520x543S34400485x483
Agua (Aparte-Tirar),,2258,M546x559S36d00479x522S17644484x543S34400484x483S17611504x529S21c00498x540S37c0b516x541S2880b526x533
Agua (Aqui),,2259,M538x564S36d00479x523S17644468x546S34400485x483S10b50519x538S26500524x526
"Aguantar , soportar",,434,M528x558S30004482x483S16d10500x520S20310476x522S26602479x542S22104516x512
Ahi (Arena),,2260,M530x536S17644488x520S36d00479x464S15721500x473S22a00490x502S21100491x486
Ahora,,2024,M534x527S15e11506x473S15e19470x474S22b03510x502S22b15466x503S2f900509x501S2f900477x501
Alboroto / Revuelta,,2297,M531x583S31500482x483S34310492x505S2ea06506x554S2ea16461x562S2fc04490x572S14c51498x525S14c39471x532
Alistarse,,1632,M532x525S14c10504x494S14c18473x494S21100493x511S26c10468x477S26c00505x476
Allá,,1980,M518x548S30102482x477S10b19450x526S28b12404x511S1001f374x527
Allá 2,,5175,M530x528S10c10509x491S36d00479x472S26501500x515
Allá 3,,5181,M543x525S10c20509x494S36d00479x475S26507530x512
"Allá, Aquí",,2336,M533x579S2ff00482x483S36d00479x524S10b17512x545S10b13461x549S28802488x546
Allí,,1343,M530x530S10057471x500S26707499x470
Allí,,2005,M513x533S10050498x503S2b700487x468
Allí / Allá,,1426,M521x531S10012423x484S37902451x491S37909470x491S36d00479x488S26512433x469
Allí quedar,,1494,M560x517S10058441x484S26510458x498S20340530x500S20348498x500S22a04547x502S22a14483x500
Alrededor,,1432,M515x532S20336489x517S14c51488x469S2ea06486x498
Alto Paraguay,,1889,M541x527S15a56460x503S22a06464x473S20600459x491S15652500x502S37703519x505
Alto Paraná,,1890,M597x522S14c12510x456S30000482x483S20500495x471S22a04493x450S14c20551x478S28906568x507
Amambay,,1891,M538x535S3770b463x507S20357476x495S20500480x483S22a04478x466S19a51499x492S37703515x513S21410523x499
Amanecer,,2031,M527x562S10f40511x476S10f48474x501S2e80c510x517S10f10511x438S2e714475x536S2fb04495x556
Amarillo,"Sa´yju, Yellow",2443,M536x544S22a04523x503S10000504x514S21100523x484S30006482x483
Ambos (Adan y Eva),,2264,M540x540S27106525x500S10e30524x460S36d00479x463
Amor / Quiero mucho,,1330,M529x566S36d00479x525S33e00482x483S15d09493x543S15d01506x543S20500506x531S31430489x494
Amos,,1539,M514x523S1ea10486x478S37b06493x504S2ea06489x508
Amén,,2198,M529x566S31400482x483S11950477x533S1f740509x525S2a200504x538S2f900488x561
Analizar / Mmm...,,1645,M533x567S21100481x509S21100507x509S2ff00482x483S14c02487x523S22a04520x529S2f804484x556
Anda,,5398,M522x519S15d47484x481S26937479x498S26607500x497
Andrés,,1501,M528x520S20320472x495S22a06493x497S10000513x480S2f900495x515
Animal,,1282,M568x523S2ff00482x483S15310529x496S15318457x496S2f011433x498S2f003547x503
Animales,,2235,M539x545S36d00479x455S14e02508x476S14e0a463x476S20e00508x464S20e00481x464S2ea04509x506S2ea14484x507S2fc04495x534
another,,86,M562x526S10011505x496S10019470x496S26612437x509S26606532x507S20500492x474S21700486x487S21700503x487
Antes,Pasado,1198,M574x546S2ff00479x483S36d00480x522S15a06527x491S15a02547x507S2ea34552x521S2ea14531x510S26524535x472
Antes,,2322,M557x541S15d41534x459S15d59487x482S37a0b452x494S20500484x475S20500443x521S26603457x489S20500530x471
Antes / Anterior,,2105,M532x594S20500448x576S20500489x538S15d41499x529S15d59478x548S3780b453x564S28d02499x556S34400482x483
"Anular, abolir, clausurar",,436,M535x526S11521495x488S11529477x488S20e00496x474S22e05516x506S22e13465x507
Anunciar,Anuncio,1266,M587x524S19259462x497S19251518x497S26511452x489S26511431x483S26511414x478S26507536x488S26507557x482S26507574x477
Apagar,,1408,M536x520S17b10519x493S17b18464x492S22204515x481S22204475x480S20500509x500S20500481x500
Apagó,,1400,M546x530S17b10525x484S17b18455x484S22a14454x513S22a04533x515S22104519x471S22104461x473
Aparecer (ángeles),,5450,M530x545S1ff00511x500S1ff08477x501S2df08509x523S2df10471x524S21c00520x490S21c00478x492S10020515x455S10028475x456
Apartar,,1437,M532x529S26507495x472S15d41509x486S20500493x498S26503468x500S15d39492x506
Aparte,,2360,M532x554S16020520x520S16021456x513S30c00482x483S26511450x529S26511439x541
Aparte 1,,1438,M522x527S15d39478x504S15d41499x489S26507487x474S20500482x495
Aparte 2,,1439,M529x520S15d39486x497S15d41506x480S20500489x485S26503472x493
Apellido,"Terajoapy, Last name",2445,M543x541S37a0b458x494S11549500x472S11541519x473S20500509x459S20500471x501S26603477x468
Aplauso / Alabar,,1666,M546x523S14c00523x445S31430490x496S2e20c525x478S14c08453x443S30100482x477S2e214455x477
Apocalipsis,,1596,M581x524S30005482x483S1f710530x509S20e00515x509S26a00554x509
Apocolipsis,,279,M567x532S30005482x483S21100515x510S1f811529x494S23103546x512
Apostolas,,2239,M534x521S26626490x479S20340509x502S37c0d522x512S14c5a466x497
Apoyo apoyar,,2474,M530x541S14c41470x460S14c47470x495S20500518x488S26520478x526S20314515x501S20310515x472
"Apresar, preso",,444,M524x588S30c00483x483S1f839489x528S1f851486x550S3770b472x544S37703502x566S20800480x539S2fb04487x574S22a03472x567S36d00479x522
Aprovecha,,2285,M568x567S30126482x476S33e10492x512S30c30489x497S15d40502x539S15d48478x540S21100493x527S26c00526x544S26c18448x546S26504554x543S26514432x546
Aprovechar 2,,1761,M523x530S20342478x515S14c41497x470S26503493x499
Apóstol,,2211,M545x523S36d00479x477S20500511x485S1f80a507x497S26610529x485S26633493x506S2f900531x518
Aqui? / Este?,,2320,M529x563S30c00482x483S10b55499x542S22a14481x543
Aquí,,5346,M517x527S10c21483x473S22b04501x497
Aquí,,1990,M509x522S10b20492x478S22a04494x507
Aquí ver,,1473,M518x521S32600482x483S15d1f439x496S28810464x499
Aquí-Este,,2333,M514x527S10c51487x506S22a04487x473
Araña,,543,M524x525S15050477x494S26600508x494S22510480x476
Aregua,,1914,M559x528S33b00482x483S21100494x493S10e00526x498S22a04546x512
Armonía / concordar,,1729,M538x520S14c02507x497S14c0a463x497S26502518x481S26516468x482S20700492x481
Oler,"Aroma, Perfume, Aromático, Olor",2061,M526x564S15d39471x541S10e12487x515S30100482x477S31530489x499S33110498x499S22122480x511S22a06511x530
Arrepentimiento,,1242,M518x523S34810489x510S1f708459x492S20500495x491S30104482x477
Arriba 1,,1440,M509x533S10020491x467S22b00493x503
Arriba 2,,1441,M522x534S15d28494x466S15d00503x507S20500496x496S22a00478x477
Arrodillar,,1310,M519x542S1150c482x459S1180c500x490S22a14501x471S20500502x519S15a1e492x530
Arroz,,1886,M563x509S23110437x492S23100537x492S21100493x493S20340511x492S37c0b523x493S37c03466x493S20348473x491
Asado,,1874,M563x534S10e41503x481S10e49474x481S2a531525x509S2a539453x507S22b12437x491S22b06533x492S20500496x466
Asaltar (Todavia),,453,M543x565S30c00483x483S1dc40519x516S1dc48457x515S36d00479x522S26930518x551S26930465x549S26520490x550
Asaltar (Ya),,452,M570x525S30c00482x483S1dc1a452x482S1dc12518x481S3770b430x497S37703548x497S20500478x478S20500513x478S26502532x511S26516453x511
Ascender al cielo (Jesús),,2184,M527x578S15d39487x555S10e04493x526S20500495x560S22c00511x516S32304482x483
Asentir,,1636,M518x523S33e10493x512S30114482x477
Asentir,,1995,M518x524S35700482x489S33b10493x514S30154490x477S30154502x477
Asesinar,,1471,M509x521S1f840491x506S26500493x480
Asesinar,,2296,M522x578S36d00479x530S20318502x556S20c00488x542S37d03512x570S37a00520x530S34200480x490S31530487x502S30155490x479S30155498x475
Asignar,,2210,M528x530S36d00479x471S1ea10505x485S1ea18470x484S26910471x511S26900511x512S26521449x473
"Asisenar, Asesino, Homicida",,456,M532x572S36100484x483S30c30491x488S36d00479x526S20b00482x537S20310505x537S27100492x557
ask me,,139,M518x543S18042503x476S1804a482x476S26624493x513S20500495x457
ask you,,140,M547x547S30004482x483S15a41500x524S15a49475x523S20500515x513S26720531x487
Asombrarse-ellos,,1384,M534x567S31a00482x487S34410495x511S14c57505x529S14c59469x533S30820490x479S26513454x540S26503521x554
Asunción,,1913,M538x530S14c39463x503S20500468x514S17412499x489S21410523x492S22a04500x471
Asustar / Susto / Miedo,,2102,M549x549S31500482x483S36d01479x521S14c10526x518S20600504x533S20500492x533S34310493x505
"Asustar, Susto, Sobre",,459,M521x524S36d00479x477S14c11482x487S20500469x485S2f710490x517S26501469x504
Así,,1739,M558x559S35700482x483S31930489x493S33b10493x508S14c20514x521S14c28465x520S26500544x534S26510447x534S2f900520x554S2f900470x553
Así,,2192,M531x579S14c20508x524S14c28472x524S22a00513x564S22a10479x562S2f900514x557S2f900478x557S30104482x477
Así-con,,1345,M566x566S14c20509x525S14c28468x524S26510451x540S26500535x540S34800482x483S31930489x492S2f900473x558S2f900514x561S26510435x540S26500552x540
Atado (Jesús),,2263,M521x579S20331480x528S20349500x525S37703495x543S3770b485x540S31b10482x489S34310493x513S30154497x477S22f24487x565
Ataque,,2275,M534x526S15448468x501S15440519x500S26516467x483S2f900469x474
Atar,,2292,M542x559S22a24486x544S2ef11458x461S1ea19472x442S1ea11502x464S37803484x524S16757496x506S16731464x508S3780b470x524S20500488x512S2ef03524x483
Atender,Atención,1264,M556x518S15a10526x491S15a18463x491S31300482x483S26514444x500S26504542x501
Atención 2,,4646,M540x536S32103482x483S15d10520x490S15d18460x488S26a00513x522S26a10458x520
Atiendeme / Mírame / Préstame,,1994,M514x527S10e54493x497S26a04487x474
Atiendeme / Mírame / Préstame Atención,,1996,M556x550S31300482x483S14c54518x519S14c5c460x519S26503543x508S26515443x502
Atraerse / Interesarse,,2435,M518x518S31a00482x483S10e08461x488S26610440x487S21600464x476
Atrás,,2328,M576x554S2ff00483x483S36d00479x520S37803479x522S3780b507x524S10050528x495S26a10549x510
Autoridad,,1986,M518x518S2ff00482x483S1dc10459x466S20500494x486
Ave,,2424,M555x539S33b00482x483S20500496x503S1ee28496x517S22114529x526
Averiguar,,2078,M542x533S30c00482x483S33110499x497S10000520x503S20500495x499S21800524x488
Avisar,,2111,M539x520S23005514x494S15d51501x480S15d59475x490S20600462x486
