canonical_gloss,synonyms,sid,FSW
con,,764,M525x519S1f840507x482S20500495x486S1f848475x482S26502507x505S26516478x504
Conejo,,2076,M552x518S33e00482x483S20500511x470S11e08529x486S24833527x467
Conejo,,2085,M550x518S33e00482x483S20500514x482S11e08525x470S22124528x461S31430489x494
confiar,confianza,701,M551x565S30a00482x490S30156496x476S15d01513x531S15d09483x531S22a00538x542S22a10466x540S20e00503x553S2fb00501x546
Congregación,Congregacion,179,M530x543S33b00482x483S16c10509x495S16c18471x495S2d702471x520S2d70a501x520
consider,,114,M536x517S30000482x482S17d10513x457S20e00498x461S2e804479x445
Construir,,345,M537x529S15d48494x500S15d10463x500S20f00474x472S22b00521x499
Contento,,287,M532x566S33e00483x483S36d00479x527S15052484x537S21100519x552
Contento,,288,M532x566S33e00483x483S36d00479x527S15052484x537S21100519x552
contigo,,247,M524x527S1f540509x502S1f548476x503S20500496x514S26620493x474
continente,,427,M531x518S14c20508x483S29004470x491
cook,,122,M528x524S15a48471x497S15a42494x507S27200488x476
Corazón,,798,M521x554S30d00481x483S33e10491x506S36d00479x522S20600475x531S1c501496x529
Cosas,,332,M566x531S16d10462x474S16d18435x511S16d18519x475S16d10549x508S20500447x497S20500545x494S22a03446x470S22a07501x495
cousin,,111,M532x521S14220503x491S14228468x491S20600491x479
cu,,1106,M564x518S30007482x483S16c10526x481S20500513x476S2e700549x483
cual,,692,M523x527S20348478x512S14c51489x474S20e00481x498S26500509x499
Cuando,,340,M513x529S1ed17488x471S22a02491x503S22a06493x516
Cuarenta,,837,M528x514S1d420499x486S20600472x496
Cuatro,,274,M511x516S14400489x485
Cucaracha,,398,M529x518S30000482x483S10e21499x466S22510473x466
Cucaracha,,399,M532x518S30000482x483S10e21502x467S22510477x464
Cucaracha,,402,M528x518S30000482x483S22510482x454S10e21498x466
Cuidar,,346,M526x525S16d10509x476S16d08474x475S26520483x510S26520500x510
culpar,,319,M541x531S36d00479x470S36d00479x487S18510516x516S20500502x499S20500514x499
cultura,,629,M518x518S30000482x483S2e500489x453S16d10493x432
Cultura,,294,M542x518S2ff00482x483S16d10496x473S2e500519x468
Cumpleaños,,301,M543x566S2ff00482x483S1a710516x475S34000482x483S20344492x551S20340507x528S37706466x559S2ec04528x516S20800495x537
cumpleaños,,570,M548x568S34000482x483S1c510518x475S20500508x471S26500519x458S20800489x535S37b06478x558S20342504x530S20346494x551S2ea3c523x543
cumpleaños del Circulo Rojo,,534,
Curiosidad,,414,M549x542S34410495x506S2ff00482x483S16d10492x522S2e400520x497
cuándo,,1430,M560x545S1ed10534x510S30a00482x483S22f03519x524S34410496x503
César Ernesto,,1933,M521x585S22a05474x543S36d00479x520S14a11455x521S11a11489x558S20500476x526S20500506x554S31400482x483S33e10492x506
D,,493,M508x515S10120492x485
D,,712,M508x515S10110492x485
D.,,1905,M512x515S13820488x485
dad,,132,M528x544S30004482x482S14000499x514S20600471x524
Dar,dar,455,M571x522S36d00479x493S10110517x492S10118467x492S20500485x509S20500504x509S10110555x480S10118428x479S2b701536x489S2b710445x489
darlo,,789,M549x563S30d00481x483S36d00479x521S37600486x540S20331474x526S20339503x525S2d517461x542S2d50f515x545S22100537x549S22100446x545
David García,,1939,M549x518S31400482x483S33e10492x505S21100514x480S13810520x484S2b705535x469
DeafVivaracha,,406,M519x567S30003482x483S10e11465x511S11a11493x534S20e00458x492S26505466x554
deber,,1320,M524x528S36d00479x473S10101472x492S2d508491x499S20500514x515S20500467x517
decir,diga,779,M518x565S30d00482x483S34010493x506S30004482x483S20500494x519S26500491x550S10130493x519
Deletrear,,213,M523x522S14c50482x491S22520478x479S26a06509x493
Delfín,,2080,M530x567S31400482x483S34010492x505S15d01507x544S2da00472x530
Dentro,,326,M533x534S14c39467x484S10001512x484S20a00487x466S22104470x471S28402482x514
descuento,,623,M519x523S1ce20497x493S29904482x477
deseo,,792,M552x546S30d00482x483S33e10493x506S36d00479x520S15a17529x511S15a46499x534
despedido,,775,M546x528S30d00482x483S33e10492x506S14c20522x497S14c28456x496S22120524x487S22120457x487
despertar,,218,M550x518S31600482x483S1f410521x493S1f418451x491S22100467x478S22100526x478
despreciar,desprecio,1324,M533x615S15534467x533S1553c518x533S22c04492x573S35000482x483S2fb04492x564S2f800480x464
DIA,,2102,M525x534S10128477x466S20500479x503S28902496x492S20356476x519
dia,,1900,M516x533S10128484x468S20500487x504S20356485x518S22a04503x498
dia,,2105,M525x534S10120509x467S20352476x519S20500477x504S28803485x483
diablito,,860,M556x519S34700482x484S30007482x483S20500513x474S20500520x485S31400482x482S1a020536x479
diablito,,864,M564x518S30007482x483S34710492x505S1a021534x473S31430488x493S20500511x472S20500519x482
Diciembre,,2000,M541x571S2e100518x542S10110520x509S31400482x483S34010493x505
diciembre,,648,M546x539S2e100523x510S21512518x476S33010479x483S10110525x477
Diferente,,212,M525x520S10021495x499S10029476x499S26506500x484S2fb00489x480S26512479x485
Difícil,,198,M518x518S31500482x483S1001a461x490S21800487x468S26506476x474
Dios,,284,M575x518S34400483x483S10110520x459S30007482x483S28a07545x453
Dios_1,,781,M562x518S28807542x461S10110521x460S30007482x483S20500508x475S32117488x494
Director,director,452,M540x583S2ff00482x483S30007482x483S20500510x474S10110524x465S2b800515x521S13320484x532S20500509x562S2035a491x568
dirt,,93,M553x532S1d837473x507S1d83f501x508S26706511x468S26712447x468S22a04519x488S22a14470x487
Discapacidad,,763,M527x539S15d39478x464S20500494x481S10350507x461S15d39474x510S20500488x528S16d50502x514
disposicion a actuar,,461,M561x586S14c30464x415S14c38508x415S23106532x441S23112449x444S2fc04489x455S20350454x517S20350530x519S20350454x546S20350530x546S37700537x561S37700461x561S2ba14471x498S2ba05501x497S21600440x520S21600553x518
diving,,138,M542x513S1151a457x498S11512483x486S2880b522x491
Doctor,,242,M519x524S1da19481x477S20312489x509S37b06503x515S20500505x496
dolores hidalgo,,1945,M614x551S13820394x450S13820458x520S17620433x465S17620500x464S17620598x530S1f720492x534S20320580x464S1dc20461x451S1dc20522x517S1dc02554x522S19220430x531S12d32387x528S11a20526x450S14a20553x465
Domingo,,268,M515x535S10110493x466S2e601486x501
donde,,687,M530x515S10050515x485S1013f470x496S20600480x487
Dos,,272,M508x515S10e00493x485
drink,,36,M518x522S33b00482x482S19a10454x502S22e00460x483
dulces,,1970,M518x567S34d00482x483S20e00493x522S11500490x537
Durango,,736,M547x543S30006482x483S10310523x478S2e100524x514
Durango,,2090,M535x558S31400482x483S34410494x504S37906481x550S20356520x543S21100484x534S26506499x533S13820457x517
día,días,586,M515x530S2035a486x515S10120485x471S20500488x503S22a04502x502
E,,494,M508x508S14a20493x493
Edad,,361,M508x528S14a50492x513S22b00492x472
edificio,,221,M525x535S14a10509x503S14a18477x503S22b00509x467S22b00475x466S2fb04493x529
Eduardo Guzmán,,1936,M563x539S31400482x483S33e10493x505S2e501512x482S14a01526x474S14c01537x512S22621527x501
Educado,educacion,695,M527x568S2ff00482x483S36d00479x524S37600488x545S14a01474x530S14a09506x529
eight,,91,M515x511S11e02485x488
eighteen,,149,M515x526S11e50486x496S26a00488x473
eighty,,152,M521x513S13f20492x498S22114479x488
Elaboración,,2034,M535x585S31400482x483S34d10497x504S17751504x525S17759476x540S2fc04492x567S2ea00520x541S2ea18466x560
Elefante,,1930,M518x570S33200482x483S31430489x493S15750490x524S2ea02488x555S33b10493x509
eleven,,106,M512x534S1f540494x466S2a300489x498
Ella,,386,M550x546S10047419x519S30005482x483S10020514x516S20e00522x506S22a04537x518S26507426x501
emoción,,800,M577x574S30d00483x483S34010493x507S36d00479x521S37802521x524S15728546x541S26605517x552S21100533x529S22510555x527
empoderamiento,,630,M522x583S3760b452x523S36d00479x522S2ff00482x483S20500460x523S16d50471x537S26505488x559S16d20505x563
encuentra sol,,1944,M605x607S1dc20506x394S1dc20397x439S1dc20577x440S1dc20396x483S1dc20434x530S1dc20436x576S1dc20472x576S1dc20508x576S1dc20504x530S1dc20543x530S1dc20471x483S1dc20504x479S20320408x410S20320479x410S20320442x453S20320478x454S20320553x494S20320405x546S20320552x591S20320589x592S17620443x411S17620513x455S17620547x454S17620548x410S17620587x410S17620440x497S17620480x547S17620586x493S17620589x543S17620405x591
enero,,638,M546x540S2e100523x511S14a10527x493S33010479x483S21512518x475
Enero,,2001,M543x569S2e100520x540S14a10524x522S31400482x483S33e10491x504
enfermo,enfermar,1291,M522x525S20350478x476S10042492x495S20602493x501
enojar,,1311,M576x518S30c00482x483S10022518x481S2c300550x474
envelope,,68,M581x525S15a06420x476S20500427x482S1f540426x496S1ed10536x487S1ed18503x487S26506566x490S26512478x493S2fb04525x519
equal,,139,M550x515S20600490x496S10008535x485S22f02514x488S22f26474x490S10000450x484
es modelo,,803,M522x524S37403479x504S18021480x477
es modelo,,872,M531x518S30000482x483S14c21481x437S20600489x468S2b705517x458S33e10492x506S31430490x495
Escapar,,353,M550x564S14718533x511S14710516x512S36100482x482S30c00482x483S21512528x487S23106533x538S23116512x538
escribir,"lectura, escritor",649,M538x523S15d39463x491S21100476x509S2da05489x477S1e650515x486
Escritura de los signos LSM,,539,M522x536S14c09486x464S20500496x491S29904479x495S1ea20499x515
Escritura de señas,,664,M532x537S14c10468x464S2990c492x505S20500489x492S1f410503x497
Escritura de señas,,666,M524x547S14c18476x454S20e00497x483S29904484x491S1ea10501x526
escritura de señas LSM,,548,M522x537S14c09479x464S1ea20499x516S29904483x493S20e00494x485
Escucha,,793,M561x518S33010479x483S20500524x491S17d17537x491S22102550x484
escuela,,219,M532x541S14a04487x526S33b00482x483S2e300509x511
ESPACIO+ESPACIO,,409,M530x516S14c20507x485S14c28470x484
Especial,especial,456,M521x554S36d00479x447S15012462x468S2035a489x539S1dc20482x506S20500509x529S2b701499x480S20500469x457
Espejo,,699,M518x569S32403482x489S15a18465x505S2e230461x537S30152493x477
esperar,,807,M526x524S14c31500x487S15d39475x498S20600491x513S22511490x476
Espiar,,358,M525x525S16d44476x486S20700493x510S21600517x514S14c01498x476
Esqueleto,,259,M537x576S11001463x525S11009509x524S37803485x546S3780b484x545S31a00481x482S36200481x483S36d00479x519S20800525x516S20800464x515
Estado de México,,737,M568x518S14a4a489x443S21400487x432S14a31505x424S26501522x445S30000482x483S20500494x471S10e12518x483S26600552x483
Estar,,189,M525x526S14a40510x474S14a44476x474S22a14479x498S22a04508x499S2fb04491x520
este,,794,M508x524S11840493x476S26500493x509
estrella,,15,M536x539S10e01493x461S10e09469x468S20500492x488S2e605465x505S2e615507x491S2fb05500x523
estrella,,250,M524x539S10e09476x482S10e01499x479S28b2a478x519S20700491x461
estupido,,676,M518x518S30000482x483S1f800493x463S20600489x449
exagerar,exagerado,1323,M518x601S15a18473x517S1550e487x541S22a00494x559S31c00482x483S2f900495x596S2f900495x507S20e00495x577
exigente,,1327,M518x536S11010495x509S33200482x483
expresiones,expresión,579,M538x552S2ff00482x483S1e600455x486S1e608515x510S23100511x535S23118456x512S2fc04490x528
F,,495,M509x515S1d820492x486
Family,,21,M525x518S36d03475x454S36d01476x428S1da42481x464S26607467x426S21100448x479S20357497x412S26500461x461S2ff00489x483
Famosa,,416,M579x553S30006453x482S2ff00512x483S10020490x504S28806539x541S22a04469x521S20308564x520S20500525x519S15d01527x477
Farid Gómez,,2049,M566x547S34000482x483S28a07533x505S1d110496x519S1d410537x473
Father,,86,M518x553S2ff00482x482S10e10493x523S20500496x506S20500497x515
father,,56,M518x536S14200487x506S20500460x511S20500473x511S30004482x482
febrero,,639,M552x542S2e100529x513S21512518x475S33010479x483S1d810528x481
Febrero,,2006,M542x578S2e100519x549S1d810518x517S31400482x483S33e10492x506
fecha,,589,M523x523S1da40477x477S1da40507x477S2880a493x511
feliz,felicidad,1397,AS33e00S31430S1d811S21100M518x571S1d811469x531S21100478x557S33e00482x483S31430489x493
feliz,,228,M519x555S33e00482x483S1d85a473x538S21100506x538
Feliz,,312,M521x574S33e00482x483S21100479x537S36d00479x527S1d822487x557
Feliz,,710,M521x564S36d00479x521S1d952483x532S21100488x550S31400483x483S33e00483x483
Feliz,,285,M524x566S34000483x483S36d00479x524S1d82a489x537S21100511x552
feliz cumpleaños,feliz cumpleaños,576,
feliz cumpleaños alex,,571,
feliz cumpleaños_1,,819,
Feliz2,,636,
feliz3,,674,
feo,,174,M546x529S33b00482x482S1dc00522x484S22a03508x515
Fiesta,,191,M539x549S1d852510x517S33e00482x483S2c604483x523
fifteen,,40,M537x541S14c02503x459S14c0a464x476S23110463x509S22a00510x508S22a04524x509S2fb04492x535
fifth,,8,M524x540S20348494x525S20500514x515S22a04494x480S14c02476x460S15002479x498
fifty,,78,M516x524S14c00489x493S22520484x476
first,,62,M517x541S20348500x526S20500483x517S10602491x502S10002485x459S22a04500x485
five,,124,M512x515S14c00489x484
five,,168,M511x515S14c00488x484
flor,,248,M533x539S1d912485x522S33100482x483S2e708518x514
fly,,74,M555x532S14c5f444x468S14c57529x472S23004523x514S23014453x514
foca,,1975,M527x523S36d00479x478S15a14474x496S15a1c515x496S20600489x499
fortuna,suerte,796,M551x546S30d00482x483S33e10492x505S36d00479x522S20300531x511S2ea06526x531
forty,,126,M521x515S1ce20499x485S22114479x490
four,,108,M511x515S14400489x484
fourteen,,95,M517x533S14402484x468S2a300494x497
fourth,,47,M524x539S20348495x524S20500514x514S22a04495x483S14402476x462S14502479x499
Francisco Javier Zavala Fragoso,,2007,M555x533S31400482x483S33e10493x505S20e00512x494S1d410526x483S26a06524x506
Fresa,,943,M543x518S34000482x483S21901493x488S1cd00483x485S2d508521x493
Fresa,,2082,M543x529S34000482x483S20500504x495S33100482x483S20500495x493S20500486x496S1d400514x486S2880a521x517
Frida Kahlo,,1894,M555x518S30d00482x483S2940a482x463S1d410526x474
friend,,12,M516x521S15a57493x498S20800490x497S16f51484x479
friend,,94,M523x516S20800485x483S16d50505x485S15a5a476x504
fruit,,156,M538x557S30004482x482S1ce41515x510S20500511x543S2b800484x531
Frágil,,364,M540x515S1bb10501x487S1bb18477x486S21c00534x487S21c00461x485
frío,,1396,M538x592S1d848466x521S1d840516x521S36100482x483S2a530462x558S2a530519x559
Fuego,,368,M529x541S22530478x459S23100486x524S14c38505x486S14c30472x488
full,,141,M523x550S14c02483x518S14c0a488x464S20500504x535S36d00480x450S36d00478x546S20340492x491S20500472x476S26500509x492
futbol,,59,M531x526S1000c475x473S10004509x473S26c00504x511S26c10468x511
futuro,,784,M546x533S30d00482x483S34410495x506S21416517x471S15d40527x487S26500525x518
G,,496,M515x511S1de02485x489
G,,717,M515x512S1dc02485x488
Gallo,,1929,M518x518S30000482x483S31430489x494S11e10478x448S20500495x471S23202455x462S34710493x506
gato,,1393,M569x529S30006482x483S20e00533x517S21600528x480S15012522x488S26505556x500
Gato,,16,M551x517S30006482x482S20f00510x468S1500e520x486S26a04510x452
Gato,,403,M553x532S30005482x483S14e02516x507S20e00520x498S22a06538x495
Gato,,853,M597x528S30005482x483S1d110526x499S1d410568x498S20e00513x511S22a06554x515S31430490x494
Gato,,1928,M555x551S30005482x483S31430489x493S34710492x505S20e00513x512S22235515x513S14e01527x524
persona,gente,618,M570x549S2ff00483x483S36d00479x523S14031522x525S14039445x525S2fb04494x542S2ea28428x524S2ea20555x524S20e00474x529S20e00513x529
give-her,,29,M519x524S18537480x497S2b707494x475
glm,,1111,M524x528S20357477x492S21400480x485S26a01500x507S1dc50500x472
good-morning,,151,M521x555S36d00479x446S20500490x451S25504484x483S20500472x530S10111486x508S14701471x454S15a1a476x543
Gracias,,255,M539x536S15a31512x513S1a75a511x490S1a73e461x489S28d02483x464
Gracias,,679,M536x530S14c39473x503S19d3f464x470S1c551511x498S20500477x514S2d607492x475
gracias,,599,M538x521S2a208488x483S1c537513x479S20500478x510S15d39462x495
gracias,,1377,AS15d39S1c521S2b700M533x526S15d39468x503S1c521484x485S2b707508x474
Gracias,,190,M539x536S15a31512x513S1a75a511x490S1a73e461x489S28d02483x464
Graduar,,388,M550x552S2ff20476x483S1dc02520x465S1dc0a450x506S22104532x500S22104452x488S26500534x441S26514455x537
grande,tamaño,797,M539x566S14c41462x519S14c49513x521S26612467x550S26606505x550S30d00482x483S33e10493x506
grandfather,,70,M523x521S20348505x506S20500491x494S1f741502x479S20500477x494
grandfather,,121,M519x525S20348485x510S1fb40484x474S22a04506x488S20500482x496S20500493x496
green,,131,M531x530S15a39469x496S10e51476x505S21100496x481S26c03511x470
Gritar,,389,M536x548S34400482x483S15302491x533S26500522x521
grosero,,1386,M575x540S1da0e483x519S30c00482x483S35010495x505S1da50559x511S2f700495x471S24105522x501
grupo,,229,M527x545S1dc48473x455S1dc40503x455S28d04473x502S28d1c501x501S20500494x488S20500494x534
guadalupe,,768,M547x518S33e00482x483S30007482x483S20500513x477S1dc20523x468S26500521x502
guanajuato,,1943,M619x534S1dc02382x473S11920460x469S17620603x479S1f720435x481S1f720485x480S1f720543x480S11520416x467S1fb20578x476S19250518x476S2a20c514x506
guanajuato,,1961,M619x530S1dc02381x477S1f720435x487S1f720483x485S1f720552x486S1fb20580x480S17620603x484S11520417x471S11520530x472S19250507x481S11920456x474S2a20c504x502
Guanajuato,,738,M513x533S1de40491x467S28300487x502
guapo,,1420,M518x556S1a010486x492S30000482x483S25604492x526
Guerrero,,739,M557x529S30006482x483S34010493x506S26503520x516S1ec40534x493S21100520x495
guerrero,,113,M550x518S1f010521x501S2ff00482x483S20e00503x495S26a00517x474
Gusano,,2075,M529x529S14c09471x471S10021499x508S22501487x495
h,,1405,M515x512S11502485x497S1f502500x488
H,,497,M515x512S12d02485x489
haber,,253,M521x522S15d26490x503S20500477x498S36d00479x478
Hermano,,216,M536x536S10050504x493S10058484x506S21100494x478S26c08509x475S26c18464x474S2fb00493x465
heroes,,814,M533x555S15d39467x467S21100479x488S26507491x473S12d03503x445S15d39469x528S12d27496x512S22e00516x527S20500485x544
Hidalgo,,740,M565x520S30007482x483S20500513x478S23904520x489S12820542x496
hija,,421,M572x544S36d00448x496S14c01432x509S30005517x483S10020557x507S22a04536x523S21600466x536S22a05462x513
Hijo,,324,M534x531S36d00479x470S14c01476x482S18507508x502S21100483x517S22b05510x483
hipócrita,hipocresía,1325,M529x538S1a002500x518S26602483x518S30004482x483S2f700468x521S2f900495x503
hipocrita o doble cara,,458,M556x543S2ff00482x458S20500495x469S2ff20476x508S20500495x520S14c00452x452S14c21529x507
his-her,,83,M517x534S14050483x467S2a208494x506
historia,,372,M557x529S19c01513x498S19c09459x499S20500494x502S2890a528x472S28912444x474
Historia,,67,M566x520S1a002502x492S1a00a469x492S20500495x479S20500497x509S2d610434x485S2d608537x483
history,,97,M565x513S1a032505x493S1a03a468x493S20500495x500S28912434x487S2890a536x486
Hola,hola,436,M539x518S31400482x483S15d11516x480S30007482x483S34000482x483S26500514x462
hola,,672,
Hola,,187,M518x518S28812443x476S31400482x483S11529450x488
Hola,,209,M518x518S12d29451x479S31400482x483S28902449x457
Hola,,1475,M560x518S31400482x483S33e00482x483S12d27535x478S20500514x478S2880a518x465
Hola,,1891,M545x518S30007482x483S20500507x473S22a07522x467S12d21518x483
hold,,134,M546x530S20342485x511S2034a496x487S36d00504x470S36d01454x493S36d03499x519
Hombre,,843,M518x576S2ff00482x483S12d01486x534S22a04502x561S22104472x535S21100494x519
hombre araña,,769,M547x522S37600488x499S19d31467x478S19d39510x479S22104535x499S22104453x498
HOPS,,308,M531x592S36d00479x524S34000482x483S14c18490x537S18500484x577S22504519x560
hora,horario,650,M545x544S2e400516x511S30000482x483S20500495x470S10040523x477
hot dog,,598,M529x522S16d3e472x504S20700473x485S10142480x478S26504515x479
house,,75,M526x519S18111502x497S18119475x497S20600490x480
hoy,,230,M508x524S1f522492x476S22a04495x509
huevo,,1976,M536x528S2031a500x513S20600496x496S13540512x472S26a04465x496
hundred--one,,33,M520x515S10020481x484S16d20503x495
I,,498,M511x510S19220490x491
identidad,,626,M539x575S1ea41511x556S2ff00482x483S36d00479x526S26501507x544S20500496x534
Ignorante,,472,M562x537S30000482x483S30004482x483S10e12518x522S10e12519x476S20e00521x500S26c00535x502
igual_1,,705,M524x564S30c00482x483S19200503x526S19208474x525S20500494x531S26502508x550S26516476x549
ilka,,536,M543x518S30006482x483S21100517x477S22a04530x477S19200519x494
ILOVEYOU,,1947,M514x515S19c20486x486
imagen,,703,M518x551S30a00482x489S30152492x476S19205451x497S22b14454x521S22600456x486
Importante,,215,M532x552S1ce40503x450S1ce48475x449S2d606502x484S2d61e470x485S1ce30469x521S1ce38510x522
sobretodo,importante_1,786,M539x547S1d420510x454S1d428468x453S20500499x461S28900524x487S28918466x487S1d448462x519S1d440508x519S20500494x527
Imposible,imposible,443,M530x565S22b04497x435S26706488x536S20e00498x525S15a50471x528S20b00479x477S19240492x470S20348496x550S20348497x492
increíble,,1326,M521x601S31c00482x492S30918479x473S15212460x539S20500477x561S2410c431x524S14c50427x570
Independiente,,258,M534x563S19208482x524S19200495x524S30a00482x482S34000482x483S2df04513x540S2df1c467x539S20e00493x544S2fb04492x557
Ingeniero,,244,M526x527S15a10514x473S10e0a480x486S26d00475x508
institucionales,,614,M521x517S19210500x498S19218479x497S20600490x484
Intentar,,850,M540x579S30d00482x483S33f00482x483S15d39490x556S20600497x544S20340502x527S22f04515x514
Internacional,,682,M528x569S19219486x550S19211483x526S2ff00482x483S2e90c513x519
internacional,,2101,M526x529S19211483x472S19219475x510S20500487x495S2e80c511x489
internacional 2,,2103,M522x529S20500486x494S19211479x472S2e80c507x482S19219479x510
isla,,429,M516x545S15a37486x522S19202497x456S20500484x516S29503491x484
isla,,1977,M519x534S15a16483x522S20500490x509S2eb06481x492S19202500x466
j,,530,M513x525S19220492x506S2a20c488x476
j,,572,M513x526S19220492x474S2a20c488x498
J,,499,M519x518S19220498x499S2a20c482x483
J.,,1906,M513x526S19250492x474S2a20c487x498
Jaguar,,467,M556x615S30006479x483S10e02526x495S1ce10507x565S1ce18475x549S36d00479x534S20e00458x562S20e00537x563S37d00499x607S37d00505x606S37d00538x590S37d00543x591S37d00465x588S37d00471x588S20e00515x508
jale la palanca,,845,M512x528S1ea50488x473S22b04496x498
Jalisco,,741,M554x538S34400482x483S20500494x520S1f120510x522S26600538x508S22100516x511
JAMAS,,1921,M519x526S19211482x474S29a04504x491
JAVIER,,2008,M514x586S19250492x414S2a20c487x432S1f820490x462S10e20493x479S19220493x512S14a20493x536S11a20492x556
JEHOVA,,298,M564x518S30007482x483S1920e521x486S28a07534x453
jesus,,299,M541x545S1c510509x455S1c51f460x461S1c517516x520S1c518463x513S20500484x467S20500507x527
JIRAFA,,2018,M515x526S1a320485x474S26c08488x511
jirafa,,1978,M515x527S1c120485x473S23104489x510
Jitomate,jitomate,441,M552x567S2ff00483x451S19222516x478S21100538x464S26504538x486S30005483x451S2ff00482x514S1e220516x541S20600529x537S30005482x514
Jorge Israel,,1935,M557x518S31400482x483S21100500x477S22a06515x478S19201531x476S33e10492x505
Jorge Israel,,2021,M558x518S31400482x483S33e10492x505S21100501x477S22a06516x477S19201532x475
Joven,,291,M532x532S36d00479x468S19a01504x485S19a09461x484S20f00504x520S20f00460x519S22a07511x475S22a11471x474
Julio,,1901,M553x567S31400482x483S19c11523x500S2a400528x531S21512521x482S2fb04492x505
Julio,,1996,M544x576S31400482x483S19c10516x516S2fb04492x505S2e100516x547
julio,,644,M552x545S2e100525x516S21512518x475S33010479x483S19c10524x485
junio,,642,M549x546S2e100526x517S21512518x475S33010479x483S19210524x496
Junio,,1997,M538x571S2e100515x542S19210513x521S31400482x483S34410495x503
JUNIO,,1898,M512x533S19210489x468S2a30c489x493
K,,500,M525x521S14020476x491S2c305498x480
K,,724,M516x527S14020485x474S22e00499x509
K,,1899,M520x522S14220480x492S22e00503x478
K.,,1946,M519x519S14020481x489S22e00502x481
Karen Elizabeth,,868,M563x569S31400482x483S33e10492x506S14020518x513S22e00546x532S14a20531x554
KE Firma,,857,M573x573S31e00482x483S22e00556x499S14020536x517S14a20549x558S2fb04493x506S2fd00488x476S2fd01474x482S2fd07507x481S2fd06519x496S2fd02474x498S2fd02478x511S2fd06515x513
kitchen,,147,M528x524S15a48471x497S15a42494x507S27200488x476
KOALA,,2023,M545x594S33200482x483S18007525x497S15031502x554S15039481x532S26520490x579
koala,,1979,M541x562S33100482x483S20500503x495S15a00522x496S1501a463x528S15012510x537S26500497x530
L,,501,M512x515S1dc20488x485
La tierra,,432,M538x538S1ce10515x502S1ce18464x503S20500496x527S2a600521x471S2a611463x471S20800493x462
Ladrillo,,357,M569x524S2ff00482x483S34f00482x482S18510526x471S15710529x498S26600553x489
Ladrillo,,359,M526x559S16d10501x513S16d18477x495S22a00512x473S20500496x472S22a10476x463S22a00513x451S22a10475x441S20500498x443S21512487x544
lapiz,,1980,M519x553S30004482x483S20600488x521S10002489x538
learn,,46,M547x517S30007482x482S17e40524x491S22114514x473
leccion,,238,M530x517S1dc28471x483S15a10518x490S20500506x499
leche,,231,M544x540S1dc02507x461S1dc0a465x461S2fc04494x529S22b04474x492S22b14509x494S22b00456x491S22b10528x490
lsm,lengua de señas,625,M527x538S1dc20503x470S1dc28474x462S2ea08508x506S2ea14475x504S2fd04486x532
Lengua señas,,671,M535x537S14c01505x482S14c09477x464S2fc00492x507S2e700520x512S2e744465x497
Lento,,197,M537x524S1de40504x494S1de48472x494S2e718522x478S2e700463x477S21100492x492
letter,,23,M513x522S15a06486x478S20500493x484S1f540492x498
León,,392,M539x534S30e00482x483S34400483x482S15710521x492S22a04514x519
LIBRAS,,879,M509x546S20b00494x455S20800495x496S20700491x531
LIBRAS,,940,M572x569S33010479x483S31430486x495S20500492x504S20500523x495S10011503x539S2880d507x512S10911545x507S21b00564x504S22b07523x528
Libras,,975,M508x515S25a00492x485
Libras,,1012,M518x518S2ff00482x483
Libras,,1016,M552x518S12219523x481S30007482x483
Libro,,302,M531x512S15c16503x488S15c16492x488S2a600469x489S2a601514x488
like,,160,M515x523S1dc02485x477S21100501x509
Lily,,867,M518x518S30000482x483S1dc10475x455S20500501x470S22224465x452S33e10493x504
mi frima es Lilia Ofir,Lily,855,M542x518S30000482x483S20500487x471S10000519x451S1f500518x466S20310519x467S22224498x458
limpiar,,1310,M529x533S26a07508x512S15d39485x467S20e00496x498S1dc51471x479
Ll,,696,M512x524S1dc20488x477S22a06497x511
Ll,,722,M518x524S1dc20494x476S22b06482x508
llave,,1981,M521x532S36d00479x468S1ea44497x481S2e100492x503
LLAVE,,2019,M527x540S36d00479x461S1ea40499x476S2a408502x504
lleno,,150,M533x546S14c02502x493S14c07448x471S20500500x513S36d00479x454S36d00478x542S20303478x469S20500471x485S26501492x487
Llorar,,200,M541x565S30f00482x483S10010505x506S10018485x517S26504527x509S26504461x516S2fc04496x554
los testigos de jehova,,289,M587x536S34000482x483S1da0f534x513S19200534x480S20500519x497S20500515x479S28a07557x447
lose,,133,M558x542S14c0c442x510S14c04535x511S18547504x458S1854f476x458S2a204521x477S2a21c454x478
"LSM ""R.M.N."" 1",,1003,M539x556S31400482x483S14c01513x513S29902496x534S14c28471x525
"LSM ""R.M.N."" 2",,1004,M543x553S31400482x483S14c00520x506S29902493x529S1f118462x538S21414524x541
"LSM ""R.M.N."" 2",,1005,M543x553S31400482x483S14c00520x506S29902493x529S1f118462x538S21414524x541
"LSM ""R.M.N."" 3",,1006,M528x557S31400482x483S14c01502x530S14c28454x500S29905474x527
LSM2,,627,M530x533S2ea10476x499S2fd04487x527S2ea08509x501S14c01504x468S14c09471x468
LSM3,,628,M533x515S1dc20468x485S20322497x500S18d50513x489
luchar,,606,M539x526S10e11507x483S10e19468x483S20700491x475S22a02524x513S22a16462x512
lugar,,693,M533x533S14c38468x467S20500488x485S1dc51501x490S2e702508x518
Lápiz,,397,M529x539S33f00482x483S10012499x524S20600470x520
