canonical_gloss,synonyms,sid,FSW
20,,5223,M515x514S1f420486x499S22104488x487
2000,,4476,M530x542S15d30471x516S10e00515x458S14b51477x519S20500488x505S22a03497x491
2008,,210,M542x519S10e20458x481S17620479x497S17620499x500S1bb20521x491
8h00,20h00,1269,M533x546S10013479x511S15a1a481x534S20500467x531S22a00493x491S27106518x454S1bb20491x459
21,vingt-un,116,M531x515S1dc01508x485S1f420470x498
9_heures,"21_heures, 9 h 00, 21 h 00",1800,M543x547S10013469x512S15a1a471x535S20500457x534S22a07491x497S27106528x453S1ce20499x463
22,vingt-deux,117,M525x515S10e20510x485S1f420475x500
22,vingt-deux,3132,M526x527S10e20474x497S10e20509x497S26900474x474S26900510x473S26506491x474
23,vingt-trois,118,M528x516S11e20505x484S1f420472x501
24,vingt-quatre,119,M527x516S14420505x485S1f420473x500
25,vingt-cinq,120,M528x516S14c20505x485S1f420472x500
Vingt-cinq,25,121,M523x514S1c520493x486S22124477x490
26,vingt-six,1685,M527x515S18720509x486S1f420473x499
27,vingt-sept,1686,M528x514S1a520507x486S1f420473x497
28,vingt-huit,1687,M529x514S1bb20508x486S1f420471x497
281,,1649,M535x517S10e20466x484S1bb20491x489S10020520x486
29,vingt-neuf,1688,M528x516S1ce20506x484S1f420472x501
3,trois,70,M511x515S11e20488x485
3,trois,5189,M512x515S11e00489x485
3,,5192,M548x518S17710489x503S17718452x501S20500476x482S26502492x485S26516455x484S11e20525x486
3,,5226,M512x515S11e40489x485
"3,3l",3_décimal_3l,5239,M553x518S26500481x482S10050475x487S11e20447x488S11e20500x485S1dc20529x484
3-demander-3,,3379,M533x529S15d4a468x487S15d47478x506S20500498x492S26627511x472
3-donner-3,,3398,M525x516S1854c499x501S26601475x485
3-garçon,,2068,M549x518S30007482x483S13f10520x486S22114510x474
3-gomme,,1987,M530x536S21801492x521S2ff00482x483S12211501x504
3-lavabo,,1984,M538x582S32114490x495S30104482x477S12851492x536S3770b516x520S2e008477x553
3-marcher,,2077,M533x556S11e57496x526S26507520x506S26515475x466S26511484x454S26515496x445S26503511x497S11e5f467x494S26507503x484
3/4,"trois-quarts, Trois-quarts",850,M512x544S11e40489x457S22a04492x491S14440489x513
30,trente,1691,M514x517S12920490x495S22224486x484
30,,5201,M512x516S12920488x494S22104489x484
31,,1692,M522x515S11e20478x485S10020507x485
32,trente-deux,1693,M522x516S11e20479x486S10e20507x484
33,trente-trois,3133,M532x528S26506492x473S11e20469x498S26900475x473S26900511x472S11e20509x496
34,trente-quatre,1698,M525x516S11e20476x486S14420503x484
35,trente-cinq,1700,M525x517S11e20476x487S14c20502x484
350,,5196,M555x517S11e10445x485S12210487x487S26506467x503S14c20517x483S17620539x496
350F,,5197,M572x561S11e10428x441S12210470x443S26506450x459S14c20500x439S17620522x452S1ce20451x499S15d18491x502S10020512x510S21100536x547S23600533x526
36,trente-six,1701,M522x515S11e20478x485S18720504x485
37,trente-sept,1702,M524x515S11e20476x485S1a520503x487
trois cent soixante-quinze,375,4798,M559x518S11e10442x486S12210484x488S26506464x504S1a520514x485S14c20536x483
38,trente-huit,1703,M524x515S11e20476x485S1bb20503x485
39,trente-neuf,1704,M524x516S11e20476x486S1ce20502x485
4,"quatre, Quatre-n",71,M511x515S14420489x484
4,,784,M589x622S35d07481x483S32107482x482S14457561x593S1445f426x583S14457531x538S14459515x523S14459489x568S14457504x580S22f07508x555S22a17508x555S26502534x599S26516464x591
4,"quatre, quatre-b",2941,M511x516S14400489x485
4,,5193,M546x518S17710492x503S17718455x501S20500479x482S26502495x485S26516458x484S14420524x486
4,,5222,M511x516S14400489x485
4-cheveux-coiffés,,2069,M545x518S2ff00482x483S14403516x446S14401458x441S2880e489x477
4-couler,,1985,M531x600S32114490x495S30104482x477S14402492x560S23504494x539S15d3a489x581S2f700506x527
4-délicieux,,1988,M537x563S35a11494x516S2ff10482x499S35a07482x472S22a03492x549S21100506x538S14501507x512S22611489x533
4-mvt-haut,,1594,M519x507S23400482x493
4-neige,,2113,M521x546S30003483x483S30005482x482S20500481x513S20500511x513S14710474x523S26506494x532
40,quarante,1705,M513x523S14520488x492S21800489x478
400,,6109,M534x517S14410466x486S14510509x484S26506488x501
41,quarante-un,1706,M523x517S14420477x484S10020508x487
42,quarante-deux,1708,M522x516S14420478x485S10e20507x486
43,quarante-trois,1709,M526x517S14420474x486S11e20503x484
44,quarante-quatre,3134,M529x528S26506488x473S14420472x497S26900471x473S26900507x472S14420507x496
45,quarante-cinq,1710,M525x517S14420475x486S14c20502x484
46,quarante-six,1711,M523x517S14420477x484S18720505x488
47,quarante-sept,1712,M526x516S14420474x484S1a520505x488
48,quarante-huit,1713,M525x516S14420475x485S1bb20504x488
49,quarante-neuf,1714,M526x516S14420475x485S1ce20504x485
5,cinq,72,M512x516S14c20489x485
5,,5194,M547x519S17710491x502S17718454x500S20500478x481S26502494x484S26516457x483S14c20524x488
5,,5267,M512x516S14c00489x485
Tchécoslovaquie,5,8692,M549x542S2ff00482x483S20e00517x513S15d31489x519S26a07528x497
5-b,,3239,M512x516S14c00489x485
5-beau,,2070,M518x610S17d02492x533S20800495x521S25504492x561S30003482x483S30005482x483S18502492x586
5-couver,,2126,M566x577S2ff00469x483S32a00495x482S16f50502x552S16f58467x557S16f48422x553S16f40540x550S28c0a518x528S28c12443x529
5-feuilles,,5720,M566x596S15d1a519x577S37700539x560S36f0a473x516S14c01517x536S32105485x483S26906548x538S2fa00545x529
5-feuilles,,5723,M562x588S15d1a515x569S37700535x552S2fa00541x521S14c01513x528S32105482x483S26906544x530
5-feuilles-agitées,,5713,M559x596S15d1a512x577S37700532x560S36f02473x516S14c01510x536S32105478x483S26b06541x534S2f900538x526S2f900538x520
5-feuilles-agitées,,5714,M564x588S15d1a517x569S37700537x552S2f900543x512S14c01515x528S32105482x483S26b06546x526S2f900543x518
5-feuilles-agitées-douces,,5719,M575x596S15d1a519x577S37700539x560S36f0a473x516S14c01517x536S32105485x483S26906548x538S2f804537x521
5-forêt,,5710,M569x601S26626539x585S37700529x565S2e208546x543S14c10518x534S32105477x483S15d1a509x582S36f02473x517
5-forêt,,5712,M569x584S26626539x568S37700529x548S2e208546x526S14c10518x517S32105482x483S15d1a509x565
5-neiger,,2125,M556x520S25614448x490S22520524x440S22520440x443S25604531x490S14c20526x456S14c28444x457S32100482x483
5-prendre,,1989,M571x580S32115490x496S30106482x477S14c50507x523S25505528x542S18750553x551
5-rivière,,5715,M526x618S32104481x483S36d00479x521S15d40507x591S15d48470x590S2dc06511x534S2dc16485x535
5-rivière-couler,,5717,M518x630S14c50491x547S14c58491x599S22610495x587S22610493x533S26600475x542S26600458x543S26610475x584S26610458x585S32104482x483
5-rivière-couler-lentement,,5718,M518x630S14c50491x547S14c58491x599S22610495x587S22610493x533S26600475x542S26600458x543S26610475x584S26610458x585S32104482x483S2f800454x531S2f800457x577
5-rivière-couler-rapidement,,5716,M518x630S14c50491x547S14c58491x599S22610495x587S22610493x533S26600475x542S26600458x543S26610475x584S26610458x585S2f700467x530S2f700466x575S32104482x483
5-soleil-se-coucher,,5721,M581x573S31400486x459S2ff10486x489S2ff10487x512S31530493x498S31630495x520S36f0a473x539S14c00558x519S14c08438x525S15d0a487x554S15d02502x553S23815461x549S2380d535x543
5-soleil-se-coucher,,5722,M569x573S31400482x459S2ff10482x489S2ff10483x512S31530489x498S31630491x520S2380d520x533S14c00546x516S14c08441x517S15d0a483x554S15d02498x553S23815463x539
5-soleil-se-lever,,5708,M550x617S22a11469x580S14c2f441x553S22a07511x578S31600477x459S2ff10477x513S2ff10477x488S31430485x520S31530484x498S15a20499x590S15a20487x590S14c27524x551S36f02473x541
5-vent,,5709,M570x611S32a00476x483S26916465x595S32114484x491S14c40498x533S14c48456x535S26602511x579S26612430x581S26606515x567S26606517x592S26616433x568S26616432x594S26902487x581S26912405x583S26906550x567S26906552x593S26916466x570S36f02473x516
5-vent,,5711,M581x595S32a00482x483S26916476x579S32114490x493S14c40509x517S14c48467x519S26602522x563S26612441x565S26606526x551S26606528x576S26616444x552S26616443x578S26902498x565S26912416x567S26906561x551S26906563x577S26916477x554
50,cinqurante,1767,M522x520S14c20479x489S22214480x481S17620506x500
51,cinqurante-et-un,1722,M521x516S14c20479x485S10020506x486
