canonical_gloss,synonyms,sid,FSW
Handshape Test 3,,109,M512x510S21700506x492S19200487x491S21700495x492S21700500x492
Happy,,90,M558x579S15216447x557S1521e527x559S31500482x482S20600516x545S20600465x545
Happy-Birthday,,74,AS18510S2880aS31510S10018S10010S34500S30400S30402M606x586S10018527x555S18510419x542S2880a436x525S31510393x488S34500534x488S10010560x556S30400500x477S30402570x478
Happy_Birthday,,13,AS18500S18508S36d00S20500S20500S31400S33e00S10010S10018S34e00S30122S33500S33910S33910M582x549S31400419x482S33e00419x482S36d00418x522S18500465x532S18508392x532S20500453x528S20500417x528S32a00527x483S30122527x470S34e00527x483S10010548x519S10018525x519S33500523x482S33910571x511S33910508x511
he,,116,AS1f751S30007S10057S26607M592x517S30007482x482S1f751517x474S10057571x436S26607546x463
hearing,,120,AS15310S33010S20600M538x517S33010479x482S15310523x487S20600511x473
hello,,125,M566x542S18510519x503S30006482x482S28c0b542x517S30a30488x488S33e10492x504
Hello--,,22,M533x569S18510508x554S30006482x482S28c0b490x522
HOUSE,,85,M552x517S2ff00482x482S18510527x499S20500517x497
I,me,113,AS10043S20500M521x514S10043491x485S20500479x503
island,sil2007,100,M532x544S2ff00482x482S1ae00516x522S22a04503x518S22a04484x518S20e00501x505S20e00487x505
KBGOYTA,,126,AS10000S32a00S28800M564x517S10000549x480S32a00482x482S28800527x493
knife,sil2007,94,M534x531S11551507x469S11559465x491S20e00477x487S26a07485x510
KNOW,,130,M518x517S14c00444x462S30a00482x482S25500472x494
Lie - receptive,,79,AS1001aS31500S20e00S26506M550x520S31500482x482S1001a471x505S26506535x501S20e00519x502
LIP,,131,M522x536S10b10506x507S33b00482x482S20500495x515
Lover,,50,AS1f902S20500S31400M518x562S1f902467x539S31400482x482S20500452x541
milk,,139,AS20310S20318S21600S21600M519x514S20310504x499S20318480x499S21600484x486S21600508x485
MONTH,,21,AS10002S10028S20e00S22a04M520x526S10028480x473S10002490x476S20e00507x494S22a04507x511
MOTHER,,37,AS14c10S30a00S20500S20500M518x537S30a00482x482S14c10460x506S20500489x517S20500501x517
Neguse,,11,AS1de00S31500S27e05M564x525S1de00525x484S31500482x482S27e05549x503
red,,111,AS10000S30004S20e00S22104M529x544S30004482x482S10000486x514S20e00517x511S22104505x526
rock,sil2007,99,M522x533S20356507x518S20351495x482S37706478x524S20500498x512S20500498x501S22f04493x467
school,sil2007,97,M522x529S15d38477x503S15d50478x471S20500497x511S20500508x511S22f04497x488
SCHOOL,,64,AS15a56S15a36S20500S20500S31500M550x529S31500482x482S15a56521x511S15a36520x517S20500540x498S20500529x497
Secret,,88,M526x537S31500482x482S1fb10489x513S20500514x512S26504512x522
shoes,sil2007,98,M551x516S20350467x497S20350515x496S20500495x498S20500495x483S22f02537x490S22f16449x491
SICK,,127,M567x518S10d10550x483S30a00482x483S31800482x482S25500522x477
Sick,,49,M547x580S19d10518x480S19d28468x551S30a00482x482
SIGN LANGUAGE,,132,M529x516S11310510x484S11310470x486
Window,sil2007,93,M536x514S15a36468x502S15a32464x485S23604497x490
water,sil2007,101,AS18610S2ff00S20500S20500M519x548S2ff00482x482S18610501x518S20500498x505S20500508x505
SOMETHING,,128,M516x526S10118500x473S10710483x500S20500488x475
SOMETHING,,129,M516x526S10118500x473S10710483x500S20500488x475
Tea,,34,M533x519S17648468x503S1d212467x480S20710499x504
Tea,,52,M529x514S17640477x498S1da12470x485S2e802497x496
Thank you,,124,M532x591S33b00482x482S15d01509x513S15d36450x572S26603471x546S20500459x559
thank you,,143,M542x537S2ff00482x482S15a01509x514S15a09470x514S26500528x506S26510461x509
Thanks,,17,AS15a21S15a29S31500S26515S26503M535x552S31500482x482S15a21503x510S15a29472x511S26515522x538S26503461x539
Thanks--,,31,M561x554S15a36534x542S15a00508x506S2ff00482x482S20500503x499S20500548x542
there-under,,142,AS15a1aS37806S2f900S10051S26601M546x536S15a1a488x474S2f900494x464S10051496x491S26601524x514S37806453x479
they,,117,AS10050S23504S26606S31400M584x548S31400482x482S10050539x494S23504531x530S26606554x523
THUNDER,,135,AS10001S30a00S24503S10000M557x557S30a00482x482S10001531x467S10000533x527S24503531x498
Tree,,38,M544x542S15a1a505x530S15a11504x460S37a06456x536S37a00518x482S20500534x523S2a400476x457
TREE,,133,M530x523S15210478x477S15d3a470x504S20500499x501S25100512x481
Truth,,8,AS10010S30004S2b800M536x545S30004482x482S10010488x515S2b800513x516
University,,6,M529x523S15d3a471x477S2e732504x486S11550479x493S21b00480x486
walk,,141,M521x544S15a57498x502S26507497x486S26515480x486S26511480x466S2fb00488x455S26503498x465S15a5f478x521
water,,84,M531x530S31510482x482S18710513x501
Water,,87,M537x548S30004482x482S18710491x519S20500514x515S20500527x515
we,,114,M532x519S15a10517x480S15a18469x480S2d500489x503S20500522x508S20500469x507
WEEK,,7,AS10051S15a37S20e00S26507M526x525S10051473x496S15a37493x502S20e00499x488S26507513x475
Which,,121,M538x597S30c00482x482S1f540497x534S1f548474x541S23604499x566S23618451x575S2fb04491x591
YEAR,,44,AS20340S20348S2e734S20500M524x528S20340490x493S20348496x513S20500476x510S2e734508x472
you,,115,AS10050S31400S26500M539x561S10050522x531S26500525x508S31400482x482
you,,118,AS10051S2d708S10057S31400M561x571S10051459x540S10057540x541S2d708499x541S31400482x482
you,,123,AS1f751S30a00S10050S26600M560x517S30a00482x482S1f751519x479S10050545x421S26600543x457
