canonical_gloss,synonyms,sid,FSW
adverbi,adverbio,1071,M517x525S2e602484x496S1f928488x476
aerolliscador-2,aerodeslizador,812,M538x568S15a56463x530S15a50478x536S20e00495x533S26600507x524S26600522x524S2f700516x561S15a56469x471S15a50485x478S20500501x476S22b00499x443S2f800476x431
aerolliscador-1,aerodeslizador,813,M540x566S15a56465x528S15a50480x534S20e00497x531S26600509x522S26600524x522S2f700518x559S10048470x433S10040513x433S2e60a505x469S2e612461x469
AERODINÀMIC,,1287,M532x533S15a50484x469S20500468x483S2f900475x499S26600490x503S1155d505x467
saltar a corda,"saltar a la comba, aerojump",1456,M554x542S36d00478x458S36d00479x494S1ea38531x482S1ea30445x482S2eb00533x510S2eb18451x510
aeroport,aeropuerto,1070,M532x529S19a50478x509S15a38485x478S21100468x487S26600505x472S2880d512x505
amable,"amable, afable",1516,M542x585S36d00479x520S14c02506x532S14c0a463x530S20e00479x558S20e00509x558S2eb00527x553S2eb18458x553S33e00482x482
afaitar/se-1,afeitar/se,215,M551x536S30005482x482S17801517x498S20e00505x519S22f04526x522
afegir,,359,M524x519S18551475x500S2a200501x482
efeminat,"afeminado, marieta, mitjapoma",3043,M527x548S34d00482x492S1a010487x519S20500517x518S30410489x482S30412488x473
afició,afición,1508,M553x596S36500446x482S20500479x512S1ed0e455x520S17632524x580S36d00511x517S22b00523x530S21100540x544S21b00528x567
esmolet,afilador,3059,M527x530S11558487x500S11552490x489S20e00473x494S26a00500x470
esmolar,afilar,1595,M527x530S11538493x500S11552490x489S20e00473x494S26a00500x470
pena 1,"pena, aflicció",3368,M521x578S36d00479x522S18542486x537S20500483x567S34100482x482
afluència,"afluencia, congregar-se",3604,M574x521S1581a471x492S15812500x492S2891a443x479S15810548x495S20e00492x484S28902525x479S15818425x495
Africa,,2918,M536x537S18510463x467S18516517x512S17d17512x464S26506491x468S22a04519x494
africà-2,"africano, Àfrica",1760,M539x544S18510461x467S18516499x519S17c17516x456S26506494x467S23803516x490
africà-1,"africano, Àfrica",2881,M531x552S2ff00482x482S1a021501x489S2e606485x523
agafar,coger,2193,M521x533S14c50480x466S2c705493x504S20320506x498
agència de viatges,agencia de viajes,2819,M580x586S31420482x482S10002548x513S1000a520x525S2eb04563x536S2eb1c526x548S2fc04549x575S15a06517x446S37806483x451S1d451521x418S20800506x436S26626550x429
agenda,agenda,2820,M607x544S2a208584x516S2a210558x516S20500577x470S15a48567x483S15a40584x483S2ff00482x483S20600506x471S1e411518x486
agenollar-se,,456,M515x520S15a16487x508S11004484x480S20500505x495
agilitat,agilidad,401,M531x537S15d30512x511S15d38469x511S22b10473x476S22b00509x476S22104511x463S22104475x463
agitar,agitar,1509,M535x530S1503f466x487S16d11496x471S22b27499x495S22b23511x506
esgotar/-se,agotar/se,2244,M561x519S16d40543x480S16d48440x498S20300495x487S20300492x504S2d518463x502S2d500516x484S20500512x502
exhaurir/-se,agotar/se,3056,M549x536S14c39468x508S14c51451x504S22a04454x464S21100454x484S2d608481x493S14c39523x509S14c50513x499
agradar 1,gustar,3577,M526x536S2ff00482x482S20500516x512S1ed0e491x510
agraïment,"agradecimiento, gràcies",2263,M538x535S26600518x477S33e00482x482S26610466x477S26c10459x457S15d09469x510S20600489x524S26c00511x457S15d01507x510
agressió,,544,M531x535S14c58469x464S14c50507x464S22a04513x498S22a14475x498S20350513x520S20358475x520
conreu 1,"cultivo, agricultura",2281,M523x540S1ea40498x460S1ea48477x483S2c725479x511S2c725502x511
agrupar/-se,agrupar/se,1980,M556x530S1553f533x502S15537444x503S18538504x470S18530472x470S26501512x494S26517475x494S20500496x491
aigua,agua,2495,M518x546S34400482x482S14c11478x519S22511463x507
aigua de Colònia,agua de Colonia,23,AS1f522S22f04S2ff00M537x518S2ff00482x483S1f522492x456S22f04512x470
aigua oxigenada,agua oxigenada,2821,M568x546S34400482x482S14c11478x519S22511463x507S1ce10546x503S2f900549x540
alvocat,aguacate,2204,M534x525S15d38469x499S16f04467x474S2c605516x487S2c605497x487S20e00476x508
xàfec,"aguacero, aiguat",2470,M560x537S30c00482x482S15412528x484S1541a446x484S22b04526x507S22b04544x507S22b14441x507S22b14460x507
agulla,aguja,2194,M528x537S1f420499x483S1f40f472x489S37900518x497S26a00491x462
foradar,agujerear,393,M527x548S10040480x518S14c0a473x457S28108472x486S28108494x486S20700509x452S20700509x470
forat-1,agujero,392,M546x518S1ce10524x479S2f900527x513S31400482x483
forat-2,agujero,3101,M527x546S10040485x516S14c0a473x455S20700509x462S28108490x481
agulla d'estendre,pinza para tender,2445,M596x517S2ff00482x482S13d50529x482S22104532x468S22104556x468S22104580x468S26606566x481
agulla de cap,alfiler,2195,M554x529S36d00479x472S1f412508x484S20e00504x517S22f04529x485
agulla de corbata,pisacorbatas,2443,M517x544S1ef40488x471S20500499x533S26604496x495S22104484x456
agulla de ganxo,horquilla,2444,M557x518S36b00482x482S1ef16523x489S20800509x469S22104525x475S22a00544x489
ahir 1-1,ayer,216,M550x532S36d00479x513S15d01527x509S20500514x497S2b704511x468
ara 1,ahora,45,M534x523S14c31506x476S14c39468x476S22f04509x509S22f14465x509
penjar/-se 2,ahorcar/se,1707,M554x539S36a00482x481S31a00482x481S20321518x503S37703532x517S22a07536x491S20500511x519S30710482x472
estalviar 1,ahorrar,1596,M537x562S1ea3f486x449S22114484x437S20e00510x448S36d00479x503S3770b457x504S37703456x526S37806503x534S1761b487x525S26a01511x541S37802520x504S16e45475x545S21d01476x514
maleït siga!,"¡maldita sea!, ai!, llàstima!, pega!",2686,M546x569S36100482x482S2890e472x533S15d3a489x550S37706521x539S20300506x532S20e00494x556
aire,aire,694,M528x532S14c18472x469S14c10505x469S26622485x516S26626486x503
llevar/-se 1-1,"levantarse, aixecar/-se",940,M534x536S10a20508x510S10a28466x510S2b711474x478S2b700507x478S21b00480x464S21b00511x464
llevar/-se 1-2,"levantarse, aixecar/-se",1434,M529x535S15a16486x523S10e04491x491S20b00471x508S2a200506x465
aixeta 1,grifo,37,M524x515S15351475x492S26b06506x485
escacs,ajedrez,623,M531x527S17e5f471x492S17e57509x501S26c08504x483S26c18469x472
all,ajo,79,M549x521S1f502467x497S1f550479x487S20600452x480S2c500509x480
ajornar,ajornament,119,M539x527S18040508x512S18048460x512S2b800507x473S2b810464x474
ajuda,"ayuda, ajudar",57,M527x530S15d30508x504S15d38473x504S26620492x470
ajuntament,ayuntamiento,2200,M521x525S16d1e487x492S20600487x514S36d00479x476
al comptat,al contado,1555,M535x535S15a36492x523S20e00496x523S1ea0f464x464S1ea50512x498S28905480x493
revés 1,"revés, oposat, al contrari",1677,M522x515S10e30507x485S2a200478x487
alarma 1,alarma,552,M543x581S33010479x482S10011522x500S20500524x488S22a03513x528S10a11494x543S20600479x570S15a18479x538
paleta 1,albañil,2826,M622x569S20e00523x493S26506531x509S10d11497x508S33100482x482S15d02595x536S15d0a572x550S28818575x525S28800606x511S28800606x484S28818575x497S20500592x485S20500592x513S2fd00585x473
carxofa,alcachofa,977,M549x538S34700482x482S18000489x523S26a00522x501
claveguera,alcantarilla,569,M565x551S36d00479x450S1f710507x470S21100510x489S20500496x540S16d58477x519S16d50506x519S26606535x521S26612436x522S22b04530x470
ant 1,alce,84,M555x517S2ff00482x482S10e20515x461S10e28469x461S29907526x429S2991f450x429S2e230536x459S2e230442x459S20500470x495S20500520x495
alcohol,alcohol,1513,M522x523S15758480x477S18551492x480S26c00495x508S21100479x509
Alcorà,Corán,3403,M538x529S3780b463x499S2030a492x493S20600463x490S37803508x487S1ed10484x470
alegre,alegre,75,M559x576S33e00481x482S14c02505x553S36d00479x524S14c0a461x552S20e00506x536S2ad01546x527S20e00481x536S2ad10457x526S2ad10440x527S2ad01530x526
Aleixar,aleixar,63,M562x518S2ff00482x483S20500495x486S15a02484x469S10004545x486S2ef04542x458
allunyar-se,alejarse,118,M545x517S31410482x482S1e410522x475S26600519x450S22104520x437
alemany,"alemán, Alemanya",51,M524x517S2ff00482x482S20500514x474S10010493x456
alfabet,alfabeto,15,AS1f702S14702S16d10M540x511S1f902459x488S14702487x496S16d10523x491
dactilologia,"dactilología, alfabet dactilològic",3328,M532x520S15020469x489S26606502x496S22520499x480
alfil,alfil,49,M564x517S2ff00482x482S1470a485x501S15d02493x480S20600533x501S2c404526x474
catifa,alfombra,573,M556x586S34400482x482S15d02496x505S18528466x544S18520507x544S18550507x571S18558466x571S2b701537x553S2b710442x552S2eb08529x500
cotó 1,algodón,903,M541x524S15710503x490S15718479x490S26a06527x497S26a12459x496S22104506x476S22104483x476
algú,"alguien, una persona",2767,M525x527S1ed26506x476S22e04506x509S10000475x472
alleujament,alivio,1029,M521x539S36d00479x462S15a12487x475S15a16489x527S22b04494x492S21100477x498
allau,alud,1515,M551x624S2ff00482x482S14c50527x474S14c58447x474S22510528x458S22510447x457S22b04531x513S22b14452x512S14c13465x587S22c23470x548S22513502x581S22513453x606S14c13513x561
allà,allá,2724,M599x524S3780b535x493S10047560x477S36d00479x492S37802520x492S26507586x491
ànima-1,alma,430,M545x533S36d00479x475S1c511500x494S20e00487x521S2b701526x468
ànima-2,alma,431,M536x586S34400482x482S15831492x520S22a07523x507S1c511472x550S20500462x575S22a07492x538
magatzem,almacén,3616,M564x527S15d5a447x472S14750454x495S2c600472x494S21100437x494S17620510x501S17620542x501S21b00506x473S2fd04523x521S26a00537x484S26a00504x484S21b00539x473S21b00553x473S21b00520x473
ametlla,almendra,2892,M541x524S30005482x482S20500523x491S1f410512x509
