canonical_gloss,synonyms,sid,FSW
barco,"navegación, navegar, .LSC",75,M523x533S15a49476x482S15a41500x482S2eb54490x501S20500494x468
bebé,.LSC,76,M541x596S30104482x477S36d00479x526S15a1e474x542S20500510x534S37906465x559S37906501x548S22b26488x580S3780a465x527S37703519x527S15a16505x553S33e00482x488S32103482x488S22b22486x566S20500472x563
beige,"pastel, .LSC",77,M528x539S21902481x518S1dc12491x515S30005482x483S20500518x508
biblioteca,.LSC,81,M534x541S15a1a507x498S37906467x503S15a10466x458S20500467x489S20500481x489S20500496x489S22b24493x511S2fd03472x509
bien,"eficacia, eficaz, puro, .LSC",83,M515x529S1ce02485x471S22b04499x499
bilingüe,.LSC,84,M522x542S10e20480x470S21000478x527S16d06478x505S24e04501x500S22702484x457
blanco,.LSC,85,M529x527S15a12483x499S15a1e470x515S20e00485x482S22104485x472S22a06514x499
Boca Juniors,.LSC,86,M519x542S30004482x482S15a01496x519S20600472x518
bombero,.LSC,87,M525x536S16d10508x513S30000482x482S30004482x482S20500496x525S20500495x469
bombón,.LSC,88,M532x532S2ea02468x502S15a36469x520S1ce40472x467S23504495x488
buscar,.LSC,90,M544x564S31500482x482S10e20521x496S10e28465x497S2e600515x529S2e61c458x531S2fb04493x558
traer,.LSC,91,M512x542S22104494x524S22b04492x492S21600496x534S14c50488x458
Cabred,"centro, .LSC",92,M511x525S16d10491x476S2e500488x498
café,.LSC,93,M520x541S1ed10494x519S30004482x482S20600471x530
café,.LSC,94,M513x510S1ed10487x491
caliente,.LSC,95,M538x540S2ff00482x482S22b00522x491S1e443481x519
cansado,.LSC,96,M529x576S31b00482x482S20e00495x550S36d00479x521S15a16472x531S15a1e502x531S22b04510x546S22b14475x546S32a00482x482S33500476x482
cambio,"cambiar, transformación, transformar, renovar, renovación, variación, variar, transferencia, transferir, .LSC",97,M565x527S1ea21435x481S1ea07473x474S20500463x516S37600520x496S1ea29537x481S1ea0f505x474S37600456x496S20500527x516
campeón,.LSC,99,M535x546S2ff00481x482S10028520x485S10002463x531S36d00479x521S22b03496x514S2f700511x530
cancha,.LSC,100,M550x514S1ed50524x485S1ed58451x485S2f900539x509S2f900453x508
capital,.LSC,102,M544x523S15a48456x480S1005e486x493S2c300518x487S20e00473x478S22a02471x497S22a06472x510
carne,.LSC,104,M521x523S1f040492x491S15a00478x477S20a00483x508
carrera,.LSC,105,M541x538S10050500x472S10058481x463S27100501x509S27114458x509S2fb04492x532S21100507x463
maratón,.LSC,106,M531x526S36d00479x475S20300478x497S20300510x498S20c00503x482S20c00471x482S2fc04494x515
casa,.LSC,107,M523x518S15a19476x495S15a11500x495S20500494x481
casamiento,"matrimonio, .LSC",108,M529x513S19809472x490S19801500x490S37d03470x487S20800495x503S37d0b521x487
celeste,.LSC,109,M534x564S2ff00482x482S10000516x494S23602517x525
cerca,.LSC,111,M513x521S15a4a486x478S15a42486x509S26500493x492
cerrado,.LSC,112,M530x519S15a20487x492S15a20501x492S20500495x480S22a02515x500S22a16470x501
cerveza,.LSC,113,M536x520S1060a464x505S10602483x481S20600471x491S23004511x487
cesárea,.LSC,114,M525x524S36d00479x476S36d00479x520S1f518478x503S22b06495x502S21100495x490
charlar,.LSC,115,M529x516S17c10512x494S17c18471x494S22124502x485S22124476x485
chocolate,"cacao, .LSC",116,M528x525S15a14473x496S15a10486x475S27204488x506S20500472x480
cine,.LSC,117,M527x524S20314483x493S14c20504x476S22b02472x508S20e00485x478
ciudad,"lugar, .LSC",120,M515x529S14c38484x498S1f522488x470S20500505x516
cocina,"cocinar, .LSC",122,M533x540S14c30505x491S14c38470x476S22510506x474S2fb04482x530S22510472x459S2eb02501x525S2eb46467x509
colectivo,.LSC,123,M526x539S14c48473x508S14c40473x462S22b04498x462S22b10498x509S20500501x495S21600516x529S22104514x464S22104514x520S21600516x474
color,.LSC,124,M538x536S33b00482x482S14c00515x502S22504521x484S22b02485x520
comer,.LSC,125,M518x556S34700482x482S17708491x519S26b04488x538
compañero,"caso, .LSC",126,M522x514S17710502x499S17718479x499S20500496x487
comprar,.LSC,127,M535x522S1f230465x504S1f238505x504S21100470x489S21100518x488S22124465x479S22124513x478
comunicar,"comunicación, .LSC",128,M527x595S16d10500x527S16d18478x520S26600500x554S26604511x554S26614482x555S26610471x555S2fb04491x589S33b00482x482
conocimiento,"conocer, vivo, vivir, avivar, probar, .LSC",129,M542x530S31410482x482S10001505x500S20600520x495
contabilidad,"contador, .LSC",130,M545x530S18540504x471S18548466x471S22b00503x490S22b04516x490S22b00529x490S22b14481x490S22b10468x490S2fb04493x524S22b14455x490
conversar,"conversación, .LSC",131,M529x590S33b00482x482S1ce40501x517S1ce48478x517S26600501x551S26604513x551S26614484x551S26610472x550S2fb04493x584
criollito,.LSC,133,M510x530S1ed46491x470S2a530490x497
criollito,.LSC,134,M521x525S1ed40480x476S1ed46478x499S2d50b502x500
cuál-INT,.LSC,135,M526x564S35d00482x482S23004488x546S17738492x527S30c00482x482S2f900515x551
cuidado,"cuidar, seguridad, seguro, asegurar, protección, proteger, reservado, reservar, preservación, preservar, .LSC",136,M525x526S20312475x496S10e20482x475S20600500x498S26a00498x512
cultura,.LSC,137,M537x518S30007482x483S15a11514x476S20600490x469
cuñado,"sobrino, .LSC",138,M527x521S11511502x493S11519474x494S20600490x479
donación,"donar, dar, subsidio, subsidiar, regalo, regalar, .LSC",139,M512x525S2b800488x475S1ea10489x504
dar-asco,"asquear, vómito, vomitar, .LSC",140,M536x566S30004482x482S14450492x519S20500496x552S22b05512x542S34300482x482
depender,.LSC,144,M520x517S15a1f479x494S18211495x482S20500501x497
día,.LSC,145,M523x557S20e00501x498S1ee08484x517S22a04492x542S22104511x517S2ff00482x482
lengua-de-señas,"dialogar, diálogo, .LSC",146,M541x534S11e10505x466S11e48472x466S27114459x507S27108501x508S37806505x503S37806463x503S2fb04493x528
dibujo,"dibujar, .LSC",147,M524x542S2fb04488x536S15a4a481x459S2e60c495x499S18538481x477S23602476x495
dietético,"flaco, delgado, .LSC",148,M518x563S32c00482x483S19207490x520S22a04494x548S34d00482x483
diferente,"distinto, .LSC",149,M521x530S2df17479x506S10009483x471S2df0f501x506S10001496x471
difícil,"conflictivo, complicado, complejo, .LSC",150,M524x517S21100478x503S1c220495x483S22224475x495
directo,.LSC,151,M520x537S10049479x507S10041499x504S26600492x471S2f900495x464
director,"dueño, .LSC",152,M544x559S2ff00482x482S10000523x477S2ea06519x463S36d00479x520S14c02461x527S22b06496x530S21100501x545
caramelo,.LSC,153,M541x546S35e03482x483S10011515x516S20600519x505
papa,.LSC,155,M517x519S15344483x494S1534c502x494S20600489x480
pomelo,.LSC,156,M517x519S15344483x494S1534c502x494S20600489x480
pera,.LSC,157,M530x545S30004482x482S10610489x519S20600508x516
Enero,.LSC,159,M546x517S1ed10520x487S20500501x497S31410482x482
Febrero,.LSC,162,M521x516S15a1f479x493S36d00479x485S20500497x491
Marzo,.LSC,164,M527x535S30004482x482S18000497x520S20500483x517
papel,"hoja-de-papel, .LSC, Abril, .LSC vocab Fecha",165,M543x532S2ff00482x482S15a00494x505S20600521x507
independencia,"conducta, disciplina, comportamiento, .LSC",167,M543x524S15a12464x477S15a1a510x489S37906490x482S37906470x494S20500457x487S23100467x502S23110511x503S20500533x479S2fb04494x518
