canonical_gloss,synonyms,sid,FSW
mother,aama,2,M518x530S26530500x489S2ff00482x482S20500502x492S10a10500x504S26530500x495
is,chha,3,M536x573S15d20516x546S26500522x525S30a00482x489S30350496x476
Kathmandu,,33,M514x533S10000492x468S15a36487x521S20500494x505
Nepal,,4,M532x509S1ed20468x490S2920a501x494
white,,1,M530x532S36100482x482S10a00502x506S20500519x505S2f900519x519
