canonical_gloss,synonyms,sid,FSW
Banco,,246,M550x550S31400482x483S33e00482x483S15d18471x523S21100491x532S1f852506x530S2c300524x527
Beige,,252,M540x577S31400482x483S34710493x505S15d50518x504S15d58463x504S2fb04491x531S25504524x533S25514462x534S2a540521x557S2a540459x558
Blanco,,158,M518x584S31400482x483S20e00495x533S15701488x548S22126480x545S26a00487x570S34410494x505
Blanco,,255,M532x585S31400482x483S34410495x505S36d00479x520S21100512x526S15701501x551S22124506x542S26a00505x571
Bordo,,254,M518x558S31400482x483S34410495x503S20600489x517S11508497x528
Bunta del este,,148,M524x601S31400482x483S34410495x504S20500495x560S10049477x571S10041503x571S26620492x527
C,,6,M509x510S16d10492x490
Cambiar,,117,M523x587S1ea27502x530S1ea0f474x530S31400482x483S33e00482x483S2df07502x563S2df13477x562
Carne,,166,M543x541S31400482x483S34710493x505S20800514x508S11801518x516
casa,,66,M525x518S15a11502x495S15a19476x495S20600490x482
Celoso,,150,M518x569S30e00482x483S34510489x503S21100495x534S15301483x546
Cereza,,200,M544x526S33010479x483S31430486x494S33e10489x505S20a00523x496S11812517x479S22f04518x512
cereza,,72,M546x571S10e04528x494S2ff00482x483S23706525x532
CH,,129,M512x523S11e40489x493S26500491x477
CINDE,,59,M519x521S16c40499x500S16c18481x479S20500503x487
Ciudad,,147,M528x578S31400482x483S34710493x506S15d3a479x559S20500493x551S1f521506x529S2e706485x522S14c51464x520
Colores,,248,M538x578S31400482x483S34410495x503S15340508x533S15348477x533S2fc04492x560S2ea00523x553S2ea18462x553
comer,,57,M532x543S17736494x523S2ff00482x483S2f000511x515
conejo,,113,M552x518S30007482x483S20500516x478S22124530x449S12d20528x457
Conejo,,112,M549x518S30007482x483S20500513x477S12d20525x457S22124527x447
Cortar,,173,M518x614S30f00482x483S34410495x503S1475a487x531S11e40495x584S20700495x547S26500497x567
cuñado,,90,M530x523S10e19471x493S10e11505x493S20600490x477
D,,7,M509x514S10d10492x487
d,,11,M508x515S10110492x485
despertar,,58,M542x566S31600481x461S30928489x451S20310517x484S20314466x485S31a00483x515S34410496x540S1ee17517x533S1ee1f463x536
Diciembre,,273,M521x558S31400482x483S33e10492x505S36d00479x519S12b10461x539S20500478x525S21100448x544
Dictadura,,164,M540x562S31400482x483S34410495x503S14711502x476S15d3a490x543S2a602523x499S20b00504x536
domingo,,49,M545x529S2ff00482x483S20500495x486S1f510524x483S2330c515x503
durazno,Durazno,74,M543x540S1ce20521x478S30006482x483S20f00515x511S26a00514x526
E,,8,M511x509S16728489x491
Edad,,165,M541x533S31400482x483S33b10493x507S20800518x502S1ea00518x512
Eduardo,,78,M523x518S33e00482x483S15a12496x468S21100482x468
Enamorado LSM,,119,M558x565S13301524x497S13309440x538S2e601529x528S2e619442x497S31500482x483S33e00482x483S2fb04492x537S2fb04492x545
Enero,,262,M547x548S31400482x483S34710493x505S16720525x508S2e240524x529
Enrollado,,169,M550x531S33010479x483S30e00479x483S34710490x505S20800519x503S1ea00527x510
Enseñar,,155,M545x573S31400482x483S34710493x505S20356494x558S20e00492x545S1d240493x526S26a00518x540
entrar,,50,M520x523S15a56481x478S14740486x495S21100507x509S26500506x490
Equivocado,,161,M545x579S30d00482x483S34710493x504S20356484x551S20b00490x535S26501504x550S19241518x558
Escribir,,122,M527x577S15d39472x528S1ea50484x556S20e00492x543S26507503x529S26507514x539S31400482x483S33e00482x483
Escritura de Señas Uruguaya,,135,M532x527S11e3a469x474S11e41497x478S27b06506x511
Escritura de Señas Uruguaya,,136,M528x530S11e3a473x470S1ea50503x479S26a06514x503
Escritura de Señas Uruguaya,,137,M525x532S11e48475x484S1ea57506x504S24e00502x469
Escritura de Señas Uruguaya,,138,M524x533S11e48476x483S24e00503x468S11520509x503
Escritura de Señas Uruguaya,,139,M527x541S11e3a474x491S1ea50504x519S2c600488x515S11510510x469S2df06491x459
Escritura de Señas Uruguaya,,140,M540x536S11e38460x472S11e50472x471S2a228495x465S15d48480x509S15d40503x509S2880a518x509S28812461x510
Escritura de Señas Uruguaya,,141,M521x535S11e3a479x466S15020482x504S22620480x494S26a06507x505
Escritura de Señas Uruguaya,,142,M539x527S11e49478x473S11e41496x478S2e241516x505S2e247461x498S26506524x484S26512461x480
Escritura de Señas Uruguaya,,143,M539x521S11e48478x481S1ce10504x479S26a06525x493S26a12461x494
Escritura de Señas Uruguaya,,159,M534x570S11e0a471x528S27b06500x532S1ea20511x549S31400482x483S33e10492x505
escuela,,55,M546x531S14c02503x470S14c3a468x469S28805513x498S2881d470x498S17748454x514S17740526x516
esposa,esposo,91,M526x516S10a06475x491S10a21493x495S20800500x485
estudiar,,62,M522x521S20600490x480S15d30503x495S15d38478x495
